0.318, 0.1, -0.1273, -0.1576, -0.2516, 0.0891, 0.1287, 0.2397, 0.2397, 0.1542, -0.0197, 0.2599, 0.2368, 1, 0.1809, 0.2376, 0.0891, 0.3056, 0.386, 0.3273, -0.1819, -0.0194, 0.1542, -0.2288, -0.1762
0.053, -0.0754, 0.2387, 0.1659, -0.149, -0.2462, -0.1531, 0.0617, 0.0617, -0.0355, 0.3448, 0.0648, 0.2533, 0.1809, 1, -0.1231, 0.2872, -0.0932, 0.0821, -0.0754, 0.0205, 0.0269, 0.0913, -0.2766, -0.173
-0.1231, -0.068, -0.068, -0.0842, 0.0576, -0.0667, -0.0936, 0.1064, -0.0456, 0.0137, 0.1474, -0.1216, -0.0572, 0.2376, -0.1231, 1, 0.1111, 0.0891, 0.1111, 0.2722, -0.0278, 0.2182, 0.0137, -0.0936, -0.1562
-0.1231, -0.068, -0.068, 0.1965, 0.0576, 0.0667, 0.0401, 0.4104, 0.4104, 0.2884, 0.3932, 0.0135, 0.2287, 0.0891, 0.2872, 0.1111, 1, 0.2376, 0.1111, 0.2722, -0.3056, -0.0727, -0.1236, -0.3612, -0.1562
0.1809, -0.1273, -0.1273, -0.1576, 0.0051, 0.3563, 0.2181, 0.5443, 0.4428, 0.4295, -0.0197, 0.3502, 0.1413, 0.3056, -0.0932, 0.0891, 0.2376, 1, 0.386, 0.1, -0.4603, -0.1166, -0.1211, -0.2288, -0.2922
0.2872, -0.068, -0.068, 0.1965, 0.0576, 0.3333, 0.1739, 0.2584, 0.4104, 0.4258, 0.1474, 0.0135, -0.0572, 0.386, 0.0821, 0.1111, 0.1111, 0.386, 1, -0.068, -0.4444, -0.0727, -0.261, -0.0936, 0.0174
-0.0754, -0.0417, -0.0417, -0.0516, -0.0824, 0, -0.0164, 0.1117, 0.1117, 0.0505, -0.0602, -0.0331, 0.14, 0.3273, -0.0754, 0.2722, 0.2722, 0.1, -0.068, 1, -0.0595, 0.0891, 0.2607, -0.2212, -0.0956
-0.1077, 0.1531, 0.1531, -0.3369, -0.4179, -0.5833, -0.525, -0.5054, -0.4104, -0.7863, -0.086, 0.0371, 0.1108, -0.1819, 0.0205, -0.0278, -0.3056, -0.4603, -0.4444, -0.0595, 1, 0.1273, 0.4155, 0.0602, -0.2993
0.2955, 0.0891, -0.1336, -0.1654, 0.1132, -0.3055, -0.359, 0.1094, -0.0895, 0.027, 0.1287, 0.0265, 0.262, -0.0194, 0.0269, 0.2182, -0.0727, -0.1166, -0.0727, 0.0891, 0.1273, 1, 0.027, -0.0963, 0.1477
-0.0355, 0.0505, 0.0505, -0.1978, -0.1971, -0.6181, -0.5175, -0.2762, -0.2762, -0.4431, -0.2309, 0.4992, 0.4487, 0.1542, 0.0913, 0.0137, -0.1236, -0.1211, -0.261, 0.2607, 0.4155, 0.027, 1, 0.0612, -0.045
-0.2766, -0.2212, -0.0164, 0.0642, 0.0254, -0.0401, 0.0338, -0.0933, -0.5507, 0.0612, -0.0237, -0.135, -0.289, -0.2288, -0.2766, -0.0936, -0.3612, -0.2288, -0.0936, -0.2212, 0.0602, -0.0963, 0.0612, 1, 0.328
-0.173, 0.17, -0.0956, 0.32, 0.4111, 0.1562, 0.1191, -0.159, -0.2777, 0.2767, -0.1382, -0.2342, -0.2366, -0.1762, -0.173, -0.1562, -0.1562, -0.2922, 0.0174, -0.0956, -0.2993, 0.1477, -0.045, 0.328, 1
