1, 0.3245, 0.1087, 0.1033, -0.0985, 0.1679, 0.0829, 0.2672, 0.3302, -0.0404, -0.056, -0.3446, -0.5436, -0.4408, 0.3045, -0.1655, -0.2392, -0.1165, -0.3045, -0.0052, -0.0422, -0.1831, 0.287, 0.1068, 0.2392, 0.1813, -0.1025, -0.0507, -0.2758, -0.0322
0.3245, 1, -0.0135, -0.1375, -0.0534, 0.0415, 0.4193, 0.2446, 0.4802, -0.2044, 0.0118, -0.3432, -0.5067, -0.1606, -0.0225, 0.1141, -0.3203, 0.1751, -0.0712, -0.1084, 0.0534, -0.0876, 0.3245, -0.21, -0.0801, -0.0944, 0.1487, 0.0584, 0.049, -0.0175
0.1087, -0.0135, 1, -0.2264, 0.0422, -0.3188, 0.1981, 0.0829, 0.0736, 0.4408, 0.0996, -0.2483, -0.1751, -0.1521, -0.0909, 0.3987, 0.183, 0.1033, 0.1898, -0.0052, -0.183, -0.0975, 0.287, -0.0909, -0.0422, 0.1813, -0.1025, 0.0398, -0.2758, -0.2626
0.1033, -0.1375, -0.2264, 1, 0.0174, 0.189, -0.3635, -0.1931, -0.0823, -0.0404, -0.1382, 0.0404, 0.1931, 0.2777, 0.1414, -0.0603, 0.0174, -0.084, -0.1414, -0.0128, 0.1562, -0.0823, -0.1165, 0.1414, -0.0174, -0.1008, 0.3049, 0.2098, -0.0425, -0.2215
-0.0985, -0.0534, 0.0422, 0.0174, 1, -0.4419, 0.1455, -0.0727, 0.1216, 0.2584, -0.0983, -0.1064, 0.0727, -0.1064, -0.281, 0.2376, 0.1111, 0.1909, -0.0312, 0.0821, 0.1111, 0.1216, 0.0422, 0.0312, -0.3333, 0.0842, -0.0476, -0.2001, 0, -0.4001
0.1679, 0.0415, -0.3188, 0.189, -0.4419, 1, -0.0189, -0.1132, -0.1238, -0.0237, -0.0935, 0.0237, -0.1384, 0.0237, 0.4481, -0.3903, -0.0576, -0.261, -0.0432, -0.0284, 0.0576, 0.1098, -0.1971, 0.0432, 0.0576, -0.1019, 0.0576, -0.0297, 0.0235, 0.1384
0.0829, 0.4193, 0.1981, -0.3635, 0.1455, -0.0189, 1, 0.1667, 0.3714, 0.1343, -0.0724, -0.1343, -0.2857, -0.0099, -0.2453, 0.2722, -0.0364, 0.0625, -0.0102, 0.1612, -0.1455, 0.3714, 0.1981, -0.1175, -0.1455, 0.1195, 0.0623, -0.2994, -0.0223, -0.1905
0.2672, 0.2446, 0.0829, -0.1931, -0.0727, -0.1132, 0.1667, 1, 0.504, -0.2885, -0.193, -0.3084, -0.4286, -0.4079, -0.3474, -0.1166, -0.0727, -0.0795, -0.0613, -0.1074, 0.2182, -0.115, 0.3593, 0.0613, 0.2182, 0.1654, -0.0935, 0.1684, -0.4454, -0.0714
0.3302, 0.4802, 0.0736, -0.0823, 0.1216, -0.1238, 0.3714, 0.504, 1, -0.412, -0.2509, -0.327, -0.2388, -0.2347, -0.2808, -0.0794, -0.1486, 0.1287, -0.2884, 0.1846, -0.1216, 0.0148, 0.4157, -0.3757, 0.1486, 0.215, -0.1216, -0.0243, -0.2978, -0.1813
-0.0404, -0.2044, 0.4408, -0.0404, 0.2584, -0.0237, 0.1343, -0.2885, -0.412, 1, 0.1613, -0.0644, -0.0099, 0.0395, 0.0128, 0.2397, 0.2584, -0.0404, 0.094, -0.0786, 0.0456, 0.1423, -0.1367, 0.1196, -0.2584, 0.1498, -0.0847, -0.1799, 0.0186, -0.2388
-0.056, 0.0118, 0.0996, -0.1382, -0.0983, -0.0935, -0.0724, -0.193, -0.2509, 0.1613, 1, 0.1748, 0.193, 0.1748, -0.0069, -0.1839, -0.0983, -0.1382, 0.1795, -0.1089, 0.0983, -0.1016, 0.0996, 0.1657, -0.1474, 0.0745, -0.0421, -0.1138, 0.0903, 0.1287
-0.3446, -0.3432, -0.2483, 0.0404, -0.1064, 0.0237, -0.1343, -0.3084, -0.327, -0.0644, 0.1748, 1, 0.5074, 0.5842, -0.1196, -0.0366, -0.1064, -0.197, -0.094, 0.0786, -0.0456, 0.412, -0.6333, -0.0128, 0.1064, -0.1498, 0.0847, -0.2111, 0.2606, -0.0099
-0.5436, -0.5067, -0.1751, 0.1931, 0.0727, -0.1384, -0.2857, -0.4286, -0.2388, -0.0099, 0.193, 0.5074, 1, 0.4079, -0.1635, 0.1166, 0.0727, -0.0341, -0.0409, 0.1074, -0.2182, 0.115, -0.4514, -0.1635, -0.0727, -0.1654, 0.0935, -0.0748, 0.0891, -0.0476
