1, -0.3421, -0.142, -0.0843, -0.2524, 0.1431, 0.0634, -0.1873, 0.1024, 0.1428, 0.21, 0.0132, -0.0132, 0.2657, -0.0702, 0.0911, -0.0702, -0.1391, 0.1623, 0.0765, 0.3632, -0.0765, 0.1847, -0.1639, -0.0712, -0.0375, 0.0965, 0.1196, -0.0079, -0.0712
-0.3421, 1, 0.142, 0.0843, 0.2524, -0.0409, -0.0634, 0, 0.1414, -0.2368, -0.21, 0.2061, -0.3158, -0.3679, -0.0468, -0.186, -0.1639, 0.0451, 0.2151, -0.0765, -0.3632, 0.0765, 0.1165, 0.2615, -0.0225, -0.2753, 0.1228, 0.094, 0.0079, -0.0225
-0.142, 0.142, 1, 0.1878, 0.0638, -0.1654, -0.1659, 0.0842, -0.1184, -0.1048, -0.2427, 0.0552, 0.142, -0.2021, 0.1263, 0.1263, 0.1263, -0.1048, 0.1154, 0.0344, -0.0516, 0.1375, -0.1878, 0.1895, -0.0742, -0.1576, -0.0552, 0.1498, -0.0036, -0.0742
-0.0843, 0.0843, 0.1878, 1, -0.1878, -0.1684, 0.1214, -0.0857, -0.0982, -0.1411, -0.23, 0.1165, 0.0843, -0.393, 0.1286, -0.1494, 0.0214, -0.2271, 0.1693, -0.0525, -0.14, 0.3151, -0.0809, 0.1572, -0.0584, 0.0497, 0.1847, 0.1134, -0.1303, 0.1133
-0.2524, 0.2524, 0.0638, -0.1878, 1, -0.0184, 0.1659, -0.2526, 0.1184, -0.2332, -0.0944, 0.142, 0.0552, -0.1654, -0.1263, -0.2969, 0.0842, 0.2737, 0.0543, -0.0344, 0.0516, 0.0344, 0.0072, 0.1614, -0.0944, -0.03, 0.2524, -0.1498, 0.0036, -0.0944
0.1431, -0.0409, -0.1654, -0.1684, -0.0184, 1, 0.1074, -0.0436, 0.0341, -0.2715, 0.0699, -0.1635, -0.1431, 0.0476, 0, -0.2034, -0.2182, -0.1839, -0.0528, -0.2673, 0.0891, 0.2673, 0.3555, -0.0546, -0.1048, -0.2138, 0.2657, 0.2885, -0.2856, 0.1572
0.0634, -0.0634, -0.1659, 0.1214, 0.1659, 0.1074, 1, 0, 0.173, -0.3408, 0.1084, 0.2075, 0.2248, 0.0269, -0.0308, -0.0599, 0.1231, 0.0296, 0.2033, -0.3015, 0.0754, 0.3015, 0.2744, 0.1077, -0.138, 0.0932, 0.2248, 0.202, 0.0052, -0.2612
-0.1873, 0, 0.0842, -0.0857, -0.2526, -0.0436, 0, 1, -0.1562, -0.2006, 0.0801, -0.0937, 0.0937, -0.1309, 0.1, -0.1216, -0.1, -0.2006, -0.2417, 0.0816, 0, 0.0816, 0.0857, -0.25, 0.0801, 0, -0.0937, 0.1368, -0.0422, 0.0801
0.1024, 0.1414, -0.1184, -0.0982, 0.1184, 0.0341, 0.173, -0.1562, 1, 0.2235, 0.0709, -0.2633, -0.1024, 0.1931, -0.4165, 0.2342, -0.026, 0.2235, 0.0042, 0.2763, -0.0956, -0.17, -0.0134, 0.1345, -0.1375, -0.1762, 0.2633, -0.0783, 0.1033, 0.0709
0.1428, -0.2368, -0.1048, -0.1411, -0.2332, -0.2715, -0.3408, -0.2006, 0.2235, 1, -0.0771, -0.233, -0.1428, 0.1839, -0.1605, 0.6228, -0.0602, 0.3559, -0.152, 0.3932, -0.0164, -0.3113, -0.4611, -0.107, 0.0032, 0.1287, -0.0489, -0.0897, 0.1542, 0.1639
0.21, -0.21, -0.2427, -0.23, -0.0944, 0.0699, 0.1084, 0.0801, 0.0709, -0.0771, 1, -0.165, -0.1162, 0.3669, -0.2202, -0.0065, -0.2202, 0.1639, -0.1258, 0.2942, 0.2125, -0.621, 0.0584, -0.1968, 0.2788, 0.025, -0.21, -0.3432, 0.409, 0.1186
0.0132, 0.2061, 0.0552, 0.1165, 0.142, -0.1635, 0.2075, -0.0937, -0.2633, -0.233, -0.165, 1, -0.0132, -0.2453, 0.281, -0.1936, -0.0702, -0.0451, 0.2566, -0.4015, -0.1147, 0.1147, -0.0161, 0.0312, 0.1162, 0.171, -0.2325, 0.0128, 0.1898, -0.0712
-0.0132, -0.3158, 0.142, 0.0843, 0.0552, -0.1431, 0.2248, 0.0937, -0.1024, -0.1428, -0.1162, -0.0132, 1, 0.0409, 0.0702, 0.0987, 0.3044, 0.233, 0.0264, 0.0191, 0.1147, -0.0191, 0.1165, -0.1288, -0.0225, -0.0668, -0.0965, 0.094, 0.0079, -0.21
0.2657, -0.3679, -0.2021, -0.393, -0.1654, 0.0476, 0.0269, -0.1309, 0.1931, 0.1839, 0.3669, -0.2453, 0.0409, 1, -0.2182, 0.3802, 0.2182, 0.0088, 0.1407, 0.0891, 0.1336, -0.2673, -0.1684, -0.1273, -0.1572, 0.0194, -0.2657, -0.189, 0.2856, -0.0699
-0.0702, -0.0468, 0.1263, 0.1286, -0.1263, 0, -0.0308, 0.1, -0.4165, -0.1605, -0.2202, 0.281, 0.0702, -0.2182, 1, 0.0203, 0, -0.2608, 0.141, -0.3062, -0.1531, 0.3062, -0.2358, -0.0625, 0.3803, 0.3118, -0.281, 0.1596, 0.0422, -0.02
0.0911, -0.186, 0.1263, -0.1494, -0.2969, -0.2034, -0.0599, -0.1216, 0.2342, 0.6228, -0.0065, -0.1936, 0.0987, 0.3802, 0.0203, 1, 0.1216, 0.135, 0.1437, 0.1985, -0.1737, -0.1985, -0.2849, -0.0371, -0.1687, 0.0108, -0.0911, 0.1349, 0.1591, -0.0065
