1, -0.0417, NaN, -0.0292, -0.0292, -0.0754, -0.0602, 0.4792, NaN, -0.0956, NaN, -0.0602, -0.0516, -0.0602, -0.0292, -0.0417, -0.0602, NaN, -0.1598, NaN, -0.0292, -0.0292, -0.0292, -0.0417, -0.0602, -0.0292, -0.0417, -0.0417, NaN, -0.0516, NaN, -0.0516, -0.0754, -0.0292, -0.0417, NaN, NaN, -0.0516, -0.0292, -0.0417, NaN, NaN, NaN, -0.0292, NaN, NaN, -0.1531, 0.1893, -0.0292, -0.0417, -0.0292, -0.0417, NaN, NaN, NaN, -0.0292, -0.0602, -0.0417, -0.0602, -0.0292, -0.0417, NaN, NaN, -0.0417, -0.0292, NaN, NaN, NaN, NaN, -0.0292, 0.3782, -0.0292, NaN, NaN, NaN, -0.0292, -0.14, -0.0292, -0.0516, -0.0417, -0.0516, -0.0292, NaN, -0.0417, NaN, -0.0516, -0.068, NaN, -0.0292, -0.0292, -0.0516, -0.0292, -0.0292, -0.0891, 0.4792, NaN, -0.0602, 0.3782, NaN, -0.0417, -0.0292, NaN, -0.0292, -0.0516, -0.0292, -0.068, -0.0292, 0.3782, -0.0516, -0.0292, NaN, NaN, NaN, -0.0516, -0.0292, NaN, NaN, NaN, -0.068, -0.0292
-0.0417, 1, NaN, -0.0292, -0.0292, 0.2387, -0.0602, -0.0417, NaN, -0.0956, NaN, -0.0602, 0.3782, -0.0602, -0.0292, -0.0417, -0.0602, NaN, -0.1598, NaN, -0.0292, -0.0292, 0.6999, -0.0417, 0.316, -0.0292, -0.0417, -0.0417, NaN, -0.0516, NaN, -0.0516, -0.0754, -0.0292, 0.4792, NaN, NaN, -0.0516, -0.0292, -0.0417, NaN, NaN, NaN, -0.0292, NaN, NaN, -0.1531, -0.0891, -0.0292, 0.4792, -0.0292, -0.0417, NaN, NaN, NaN, -0.0292, -0.0602, -0.0417, 0.6922, -0.0292, -0.0417, NaN, NaN, -0.0417, 0.6999, NaN, NaN, NaN, NaN, -0.0292, -0.0516, -0.0292, NaN, NaN, NaN, -0.0292, -0.14, -0.0292, -0.0516, -0.0417, -0.0516, -0.0292, NaN, -0.0417, NaN, -0.0516, -0.068, NaN, 0.6999, -0.0292, -0.0516, -0.0292, -0.0292, -0.0891, -0.0417, NaN, -0.0602, -0.0516, NaN, 0.4792, -0.0292, NaN, -0.0292, -0.0516, -0.0292, -0.068, -0.0292, -0.0516, 0.3782, -0.0292, NaN, NaN, NaN, -0.0516, -0.0292, NaN, NaN, NaN, 0.2722, -0.0292
NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.0292, -0.0292, NaN, 1, -0.0204, -0.0528, -0.0421, -0.0292, NaN, -0.0669, NaN, -0.0421, -0.0361, -0.0421, -0.0204, -0.0292, -0.0421, NaN, -0.1118, NaN, -0.0204, -0.0204, -0.0204, -0.0292, 0.4845, -0.0204, -0.0292, -0.0292, NaN, -0.0361, NaN, -0.0361, -0.0528, -0.0204, -0.0292, NaN, NaN, -0.0361, 1, -0.0292, NaN, NaN, NaN, 1, NaN, NaN, 0.1905, 0.3273, -0.0204, -0.0292, -0.0204, -0.0292, NaN, NaN, NaN, -0.0204, -0.0421, -0.0292, -0.0421, -0.0204, -0.0292, NaN, NaN, -0.0292, -0.0204, NaN, NaN, NaN, NaN, -0.0204, -0.0361, -0.0204, NaN, NaN, NaN, -0.0204, 0.2082, -0.0204, -0.0361, -0.0292, -0.0361, -0.0204, NaN, -0.0292, NaN, -0.0361, -0.0476, NaN, -0.0204, -0.0204, -0.0361, -0.0204, -0.0204, -0.0623, -0.0292, NaN, -0.0421, -0.0361, NaN, -0.0292, -0.0204, NaN, -0.0204, -0.0361, -0.0204, -0.0476, -0.0204, -0.0361, 0.5654, -0.0204, NaN, NaN, NaN, -0.0361, -0.0204, NaN, NaN, NaN, -0.0476, -0.0204
-0.0292, -0.0292, NaN, -0.0204, 1, -0.0528, -0.0421, -0.0292, NaN, -0.0669, NaN, -0.0421, -0.0361, -0.0421, -0.0204, -0.0292, -0.0421, NaN, -0.1118, NaN, -0.0204, -0.0204, -0.0204, 0.6999, -0.0421, -0.0204, 0.6999, -0.0292, NaN, -0.0361, NaN, -0.0361, -0.0528, -0.0204, -0.0292, NaN, NaN, 0.5654, -0.0204, -0.0292, NaN, NaN, NaN, -0.0204, NaN, NaN, -0.1071, -0.0623, -0.0204, -0.0292, -0.0204, -0.0292, NaN, NaN, NaN, -0.0204, -0.0421, -0.0292, -0.0421, -0.0204, -0.0292, NaN, NaN, -0.0292, -0.0204, NaN, NaN, NaN, NaN, -0.0204, -0.0361, -0.0204, NaN, NaN, NaN, -0.0204, 0.2082, -0.0204, 0.5654, -0.0292, 0.5654, -0.0204, NaN, -0.0292, NaN, -0.0361, -0.0476, NaN, -0.0204, -0.0204, -0.0361, -0.0204, -0.0204, -0.0623, -0.0292, NaN, -0.0421, -0.0361, NaN, -0.0292, -0.0204, NaN, -0.0204, -0.0361, -0.0204, 0.4286, -0.0204, -0.0361, -0.0361, -0.0204, NaN, NaN, NaN, 0.5654, -0.0204, NaN, NaN, NaN, -0.0476, -0.0204
-0.0754, 0.2387, NaN, -0.0528, -0.0528, 1, -0.1089, -0.0754, NaN, -0.173, NaN, -0.1089, 0.425, -0.1089, -0.0528, 0.5528, -0.1089, NaN, -0.0355, NaN, -0.0528, -0.0528, 0.3869, -0.0754, -0.1089, -0.0528, -0.0754, 0.2387, NaN, -0.0933, NaN, -0.0933, -0.1364, -0.0528, -0.0754, NaN, NaN, -0.0933, -0.0528, 0.2387, NaN, NaN, NaN, -0.0528, NaN, NaN, -0.0205, 0.1746, -0.0528, 0.2387, -0.0528, -0.0754, NaN, NaN, NaN, -0.0528, -0.1089, -0.0754, 0.118, -0.0528, 0.2387, NaN, NaN, 0.5528, -0.0528, NaN, NaN, NaN, NaN, -0.0528, -0.0933, 0.3869, NaN, NaN, NaN, -0.0528, -0.1214, -0.0528, -0.0933, -0.0754, -0.0933, -0.0528, NaN, -0.0754, NaN, -0.0933, 0.0821, NaN, -0.0528, -0.0528, -0.0933, -0.0528, -0.0528, 0.3425, -0.0754, NaN, -0.1089, -0.0933, NaN, -0.0754, -0.0528, NaN, -0.0528, -0.0933, -0.0528, -0.1231, -0.0528, -0.0933, -0.0933, -0.0528, NaN, NaN, NaN, -0.0933, -0.0528, NaN, NaN, NaN, 0.0821, 0.3869
-0.0602, -0.0602, NaN, -0.0421, -0.0421, -0.1089, 1, 0.316, NaN, -0.1382, NaN, -0.087, -0.0745, -0.087, -0.0421, -0.0602, 0.1848, NaN, -0.2309, NaN, -0.0421, -0.0421, -0.0421, 0.316, -0.087, -0.0421, -0.0602, -0.0602, NaN, -0.0745, NaN, -0.0745, -0.1089, -0.0421, -0.0602, NaN, NaN, -0.0745, -0.0421, -0.0602, NaN, NaN, NaN, -0.0421, NaN, NaN, -0.2212, 0.0724, -0.0421, -0.0602, -0.0421, -0.0602, NaN, NaN, NaN, -0.0421, -0.087, 0.316, 0.1848, -0.0421, -0.0602, NaN, NaN, -0.0602, -0.0421, NaN, NaN, NaN, NaN, -0.0421, 0.2359, -0.0421, NaN, NaN, NaN, -0.0421, -0.0443, -0.0421, -0.0745, -0.0602, -0.0745, -0.0421, NaN, 0.6922, NaN, -0.0745, -0.0983, NaN, -0.0421, -0.0421, -0.0745, -0.0421, -0.0421, 0.0724, 0.316, NaN, -0.087, -0.0745, NaN, -0.0602, 0.4845, NaN, -0.0421, -0.0745, -0.0421, -0.0983, -0.0421, -0.0745, 0.2359, -0.0421, NaN, NaN, NaN, -0.0745, -0.0421, NaN, NaN, NaN, -0.0983, -0.0421
0.4792, -0.0417, NaN, -0.0292, -0.0292, -0.0754, 0.316, 1, NaN, -0.0956, NaN, -0.0602, -0.0516, -0.0602, -0.0292, -0.0417, 0.316, NaN, -0.1598, NaN, -0.0292, -0.0292, -0.0292, 0.4792, -0.0602, -0.0292, -0.0417, -0.0417, NaN, -0.0516, NaN, -0.0516, -0.0754, -0.0292, -0.0417, NaN, NaN, -0.0516, -0.0292, -0.0417, NaN, NaN, NaN, -0.0292, NaN, NaN, -0.1531, -0.0891, -0.0292, -0.0417, -0.0292, -0.0417, NaN, NaN, NaN, -0.0292, -0.0602, -0.0417, 0.316, -0.0292, -0.0417, NaN, NaN, -0.0417, -0.0292, NaN, NaN, NaN, NaN, -0.0292, -0.0516, -0.0292, NaN, NaN, NaN, -0.0292, 0.0788, -0.0292, -0.0516, -0.0417, -0.0516, -0.0292, NaN, -0.0417, NaN, -0.0516, -0.068, NaN, -0.0292, -0.0292, -0.0516, -0.0292, -0.0292, -0.0891, 0.4792, NaN, -0.0602, -0.0516, NaN, -0.0417, 0.6999, NaN, -0.0292, -0.0516, -0.0292, -0.068, -0.0292, -0.0516, 0.3782, -0.0292, NaN, NaN, NaN, -0.0516, -0.0292, NaN, NaN, NaN, -0.068, -0.0292
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.0956, -0.0956, NaN, -0.0669, -0.0669, -0.173, -0.1382, -0.0956, NaN, 1, NaN, -0.1382, -0.1184, -0.1382, -0.0669, -0.0956, -0.1382, NaN, 0.4912, NaN, -0.0669, 0.3049, -0.0669, -0.0956, 0.0537, -0.0669, -0.0956, -0.0956, NaN, -0.1184, NaN, 0.32, -0.0128, -0.0669, -0.0956, NaN, NaN, 0.1008, -0.0669, -0.0956, NaN, NaN, NaN, -0.0669, NaN, NaN, 0.5162, -0.2045, -0.0669, -0.0956, -0.0669, -0.0956, NaN, NaN, NaN, -0.0669, -0.1382, 0.17, -0.1382, -0.0669, 0.17, NaN, NaN, -0.0956, -0.0669, NaN, NaN, NaN, NaN, -0.0669, -0.1184, -0.0669, NaN, NaN, NaN, 0.3049, -0.2098, -0.0669, -0.1184, -0.0956, -0.1184, 0.3049, NaN, -0.0956, NaN, -0.1184, -0.1562, NaN, -0.0669, -0.0669, 0.1008, -0.0669, -0.0669, -0.2045, -0.0956, NaN, -0.1382, -0.1184, NaN, 0.17, -0.0669, NaN, -0.0669, -0.1184, -0.0669, 0.0174, -0.0669, -0.1184, -0.1184, -0.0669, NaN, NaN, NaN, -0.1184, -0.0669, NaN, NaN, NaN, -0.1562, -0.0669
