1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
NaN, 1, -0.0292, -0.0516, NaN, NaN, NaN, -0.0602, NaN, 0.2722, NaN, -0.0292, 0.3782, NaN, -0.0516, -0.0956, 0.17, NaN, -0.0417, NaN, -0.0417, -0.0292, NaN, -0.0292, -0.0292, -0.0292, NaN, NaN, 0.0417, NaN, -0.0891, -0.0754, 0.4792, NaN, -0.0417, NaN, NaN, -0.0417, -0.0754, -0.0292, -0.0417, -0.0292, -0.0417, NaN, -0.0788, -0.0417, 0.0788, -0.0516, -0.0417, -0.0754, NaN, -0.0292, NaN, -0.0602, NaN, -0.0602, -0.0516, -0.0602, 0.2387, -0.0292, -0.0417, -0.0292, NaN, -0.0516, -0.068, 0.2118, NaN, NaN, -0.0417, -0.0417, NaN, -0.0292, -0.0292, -0.0891, NaN, 0.4792, -0.0292, -0.0292, -0.0292, -0.1336
NaN, -0.0292, 1, -0.0361, NaN, NaN, NaN, 0.4845, NaN, -0.0476, NaN, -0.0204, -0.0361, NaN, -0.0361, -0.0669, -0.0669, NaN, -0.0292, NaN, -0.0292, -0.0204, NaN, -0.0204, -0.0204, -0.0204, NaN, NaN, -0.1166, NaN, -0.0623, 0.3869, 0.6999, NaN, -0.0292, NaN, NaN, -0.0292, -0.0528, -0.0204, -0.0292, -0.0204, -0.0292, NaN, -0.2082, -0.0292, -0.098, 0.5654, 0.6999, -0.0528, NaN, -0.0204, NaN, -0.0421, NaN, -0.0421, -0.0361, -0.0421, -0.0528, -0.0204, -0.0292, -0.0204, NaN, -0.0361, -0.0476, -0.0576, NaN, NaN, -0.0292, -0.0292, NaN, -0.0204, -0.0204, -0.0623, NaN, -0.0292, -0.0204, -0.0204, -0.0204, -0.0935
NaN, -0.0516, -0.0361, 1, NaN, NaN, NaN, 0.2359, NaN, -0.0842, NaN, -0.0361, -0.0638, NaN, 0.2908, 0.32, -0.1184, NaN, -0.0516, NaN, -0.0516, -0.0361, NaN, -0.0361, -0.0361, -0.0361, NaN, NaN, -0.2063, NaN, 0.1195, -0.0933, -0.0516, NaN, -0.0516, NaN, NaN, -0.0516, -0.0933, -0.0361, -0.0516, -0.0361, -0.0516, NaN, -0.1878, -0.0516, -0.1733, -0.0638, -0.0516, -0.0933, NaN, -0.0361, NaN, 0.5463, NaN, -0.0745, -0.0638, 0.2359, -0.0933, -0.0361, -0.0516, -0.0361, NaN, 0.2908, -0.0842, 0.1408, NaN, NaN, -0.0516, 0.3782, NaN, -0.0361, -0.0361, 0.1195, NaN, -0.0516, -0.0361, -0.0361, -0.0361, 0.0184
NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
NaN, -0.0602, 0.4845, 0.2359, NaN, NaN, NaN, 1, NaN, -0.0983, NaN, -0.0421, -0.0745, NaN, -0.0745, -0.1382, -0.1382, NaN, -0.0602, NaN, -0.0602, -0.0421, NaN, -0.0421, -0.0421, -0.0421, NaN, NaN, -0.0903, NaN, -0.1287, 0.3448, 0.316, NaN, -0.0602, NaN, NaN, -0.0602, -0.1089, -0.0421, -0.0602, 0.4845, 0.316, NaN, -0.1138, 0.316, -0.0443, 0.2359, 0.316, -0.1089, NaN, -0.0421, NaN, -0.087, NaN, -0.087, -0.0745, -0.087, -0.1089, -0.0421, -0.0602, 0.4845, NaN, 0.2359, -0.0983, -0.119, NaN, NaN, -0.0602, -0.0602, NaN, -0.0421, -0.0421, 0.0724, NaN, -0.0602, -0.0421, -0.0421, -0.0421, 0.1287
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
NaN, 0.2722, -0.0476, -0.0842, NaN, NaN, NaN, -0.0983, NaN, 1, NaN, -0.0476, -0.0842, NaN, -0.0842, -0.1562, -0.1562, NaN, -0.068, NaN, -0.068, -0.0476, NaN, -0.0476, -0.0476, -0.0476, NaN, NaN, -0.2722, NaN, 0.0364, -0.1231, -0.068, NaN, -0.068, NaN, NaN, -0.068, -0.1231, -0.0476, -0.068, -0.0476, -0.068, NaN, -0.343, -0.068, -0.0857, -0.0842, -0.068, -0.1231, NaN, 0.4286, NaN, -0.0983, NaN, 0.1474, -0.0842, 0.1474, 0.6975, -0.0476, -0.068, -0.0476, NaN, 0.1965, -0.1111, 0.4419, NaN, NaN, -0.068, 0.2722, NaN, -0.0476, 0.4286, 0.0364, NaN, -0.068, -0.0476, -0.0476, -0.0476, -0.2182
