1, 0.0408, -0.2614, 0.4278, 0.0156, 0.4748, -0.148, -0.0403, 0.1829, -0.0452, -0.1293, -0.2926, -0.3581, 0.1714, -0.1161, -0.3022, -0.1176, -0.2253, -0.1129, -0.0829
0.0408, 1, -0.0996, -0.1831, -0.3323, -0.1751, -0.1034, 0.0422, 0.2447, -0.24, -0.426, 0.2546, -0.0135, -0.0695, 0.071, 0.2209, 0.3446, -0.012, 0.127, -0.0398
-0.2614, -0.0996, 1, -0.0478, -0.1566, 0.1287, 0.0602, 0.0369, -0.3465, 0.0118, 0.056, 0.1089, -0.1594, -0.0237, 0.1358, 0.079, 0.1748, -0.1972, 0.2248, 0.0443
0.4278, -0.1831, -0.0478, 1, -0.0372, 0.2918, -0.0496, -0.385, 0.0969, 0.3309, -0.0975, -0.1895, -0.0065, 0.0276, -0.0876, -0.2488, -0.3196, -0.2315, -0.3356, -0.1494
0.0156, -0.3323, -0.1566, -0.0372, 1, -0.2423, 0.3548, -0.0241, -0.2328, 0.1662, 0.1773, -0.3982, -0.3595, -0.1879, 0.0271, -0.181, 0.0947, -0.135, -0.0179, 0.1573
0.4748, -0.1751, 0.1287, 0.2918, -0.2423, 1, -0.2673, -0.1091, 0.0265, 0.2446, -0.1751, -0.0269, -0.0699, -0.0088, 0.1048, -0.1169, -0.1094, -0.3272, -0.0629, -0.393
-0.148, -0.1034, 0.0602, -0.0496, 0.3548, -0.2673, 1, -0.1021, -0.5459, -0.049, 0.3275, -0.3266, -0.0327, 0.0983, -0.1961, -0.0336, 0.0186, 0.0331, -0.3028, 0.1225
-0.0403, 0.0422, 0.0369, -0.385, -0.0241, -0.1091, -0.1021, 1, 0.2229, -0.2802, 0.0422, -0.277, -0.02, -0.3411, -0.02, 0.1854, -0.0456, 0.2229, 0.3296, 0.0214
0.1829, 0.2447, -0.3465, 0.0969, -0.2328, 0.0265, -0.5459, 0.2229, 1, 0.0876, -0.2686, 0.0599, 0.1557, -0.0537, 0.0746, -0.2488, -0.0425, -0.2315, 0.1653, -0.1494
-0.0452, -0.24, 0.0118, 0.3309, 0.1662, 0.2446, -0.049, -0.2802, 0.0876, 1, -0.24, -0.0148, -0.0385, -0.2378, 0.0417, 0.0099, -0.2519, -0.3179, -0.2573, -0.3707
-0.1293, -0.426, 0.056, -0.0975, 0.1773, -0.1751, 0.3275, 0.0422, -0.2686, -0.24, 1, -0.0052, 0.071, 0.1847, -0.1825, 0.047, -0.1367, 0.0736, -0.134, 0.5032
-0.2926, 0.2546, 0.1089, -0.1895, -0.3982, -0.0269, -0.3266, -0.277, 0.0599, -0.0148, -0.0052, 1, 0.138, 0.0296, 0.138, 0.3449, 0.202, 0.0599, 0.0355, -0.1214
-0.3581, -0.0135, -0.1594, -0.0065, -0.3595, -0.0699, -0.0327, -0.02, 0.1557, -0.0385, 0.071, 0.138, 1, -0.0032, -0.0417, -0.0099, 0.0694, 0.1557, -0.1551, -0.0584
0.1714, -0.0695, -0.0237, 0.0276, -0.1879, -0.0088, 0.0983, -0.3411, -0.0537, -0.2378, 0.1847, 0.0296, -0.0032, 1, -0.3245, -0.1439, 0.0018, -0.0537, -0.1868, 0.2271
-0.1161, 0.071, 0.1358, -0.0876, 0.0271, 0.1048, -0.1961, -0.02, 0.0746, 0.0417, -0.1825, 0.138, -0.0417, -0.3245, 1, -0.3398, 0.2519, -0.1687, 0.5047, -0.4016
-0.3022, 0.2209, 0.079, -0.2488, -0.181, -0.1169, -0.0336, 0.1854, -0.2488, 0.0099, 0.047, 0.3449, -0.0099, -0.1439, -0.3398, 1, -0.0883, 0.3356, -0.236, 0.0813
-0.1176, 0.3446, 0.1748, -0.3196, 0.0947, -0.1094, 0.0186, -0.0456, -0.0425, -0.2519, -0.1367, 0.202, 0.0694, 0.0018, 0.2519, -0.0883, 1, -0.2273, 0.2762, 0.0821
-0.2253, -0.012, -0.1972, -0.2315, -0.135, -0.3272, 0.0331, 0.2229, -0.2315, -0.3179, 0.0736, 0.0599, 0.1557, -0.0537, -0.1687, 0.3356, -0.2273, 1, -0.1686, 0.1112
-0.1129, 0.127, 0.2248, -0.3356, -0.0179, -0.0629, -0.3028, 0.3296, 0.1653, -0.2573, -0.134, 0.0355, -0.1551, -0.1868, 0.5047, -0.236, 0.2762, -0.1686, 1, 0.0071
-0.0829, -0.0398, 0.0443, -0.1494, 0.1573, -0.393, 0.1225, 0.0214, -0.1494, -0.3707, 0.5032, -0.1214, -0.0584, 0.2271, -0.4016, 0.0813, 0.0821, 0.1112, 0.0071, 1
