1, -0.0794, 0.0371, -0.1216, 0.1686, 0.0265, 0.3639, -0.0108, -0.1829, -0.062, 0.2368, 0.0148, -0.2808, 0.0108, 0.012, -0.0969, -0.3757, -0.0537, -0.3432, 0.1437
-0.0794, 1, 0.0891, -0.0891, -0.3047, -0.2722, -0.3091, -0.0079, 0.0754, 0.2836, 0.025, 0.1011, 0.1418, 0.2063, 0.0715, -0.3718, 0.1418, -0.0393, -0.0108, -0.0144
0.0371, 0.0891, 1, -0.0625, -0.4155, -0.3273, -0.068, -0.0891, 0.0907, -0.0907, 0.1134, 0.1216, -0.359, -0.0037, 0.0985, 0.0473, 0.0312, 0.1438, -0.206, 0.0907
-0.1216, -0.0891, -0.0625, 1, 0.1236, -0.2182, -0.1021, -0.1336, -0.0403, -0.1612, -0.0801, -0.0203, 0.1639, -0.0891, -0.1689, 0.2229, 0.0468, -0.0602, 0.2229, 0.0604
0.1686, -0.3047, -0.4155, 0.1236, 1, 0.4226, -0.0336, -0.0624, 0.1361, -0.3022, -0.4223, 0.1686, -0.0425, 0.0624, -0.3949, 0.3323, -0.4284, -0.3092, 0.0818, 0.1361
0.0265, -0.2722, -0.3273, -0.2182, 0.4226, 1, -0.0891, 0.175, -0.1231, 0.0352, -0.1572, -0.0619, 0.1431, -0.175, -0.3777, 0.0619, -0.1635, -0.0088, -0.2034, -0.1231
0.3639, -0.3091, -0.068, -0.1021, -0.0336, -0.0891, 1, -0.2364, -0.1809, -0.0658, 0.4576, -0.1323, 0.1147, -0.0364, 0.362, 0.1323, -0.1721, 0.0983, -0.3639, 0.148
-0.0108, -0.0079, -0.0891, -0.1336, -0.0624, 0.175, -0.2364, 1, 0.2836, 0.3446, -0.2924, 0.0794, -0.2461, -0.0079, 0.0226, -0.1697, 0.0668, 0.0393, 0.0108, -0.2548
-0.1829, 0.0754, 0.0907, -0.0403, 0.1361, -0.1231, -0.1809, 0.2836, 1, 0.2987, -0.2871, -0.2645, -0.0679, -0.0144, -0.0442, 0.1829, 0.0264, 0.0711, 0.0196, -0.1364
-0.062, 0.2836, -0.0907, -0.1612, -0.3022, 0.0352, -0.0658, 0.3446, 0.2987, 1, 0.0452, -0.1437, 0.2566, -0.1651, -0.1259, -0.1829, 0.2566, 0.0905, -0.0196, -0.2695
0.2368, 0.025, 0.1134, -0.0801, -0.4223, -0.1572, 0.4576, -0.2924, -0.2871, 0.0452, 1, -0.412, 0.2587, -0.1534, 0.1825, -0.1557, 0.0712, 0.3181, -0.1557, -0.2065
0.0148, 0.1011, 0.1216, -0.0203, 0.1686, -0.0619, -0.1323, 0.0794, -0.2645, -0.1437, -0.412, 1, -0.3757, 0.3718, 0.012, -0.0148, 0.0038, -0.2976, -0.0969, 0.3069
-0.2808, 0.1418, -0.359, 0.1639, -0.0425, 0.1431, 0.1147, -0.2461, -0.0679, 0.2566, 0.2587, -0.3757, 1, -0.2753, -0.0079, -0.0987, 0.2325, 0.0489, 0.0911, -0.1623
0.0108, 0.2063, -0.0037, -0.0891, 0.0624, -0.175, -0.0364, -0.0079, -0.0144, -0.1651, -0.1534, 0.3718, -0.2753, 1, 0.3536, -0.1011, 0.0375, -0.3074, -0.0108, 0.4343
0.012, 0.0715, 0.0985, -0.1689, -0.3949, -0.3777, 0.362, 0.0226, -0.0442, -0.1259, 0.1825, 0.012, -0.0079, 0.3536, 1, -0.2686, 0.0909, -0.0152, -0.2686, 0.296
-0.0969, -0.3718, 0.0473, 0.2229, 0.3323, 0.0619, 0.1323, -0.1697, 0.1829, -0.1829, -0.1557, -0.0148, -0.0987, -0.1011, -0.2686, 1, -0.0987, -0.0276, 0.0148, 0.0196
-0.3757, 0.1418, 0.0312, 0.0468, -0.4284, -0.1635, -0.1721, 0.0668, 0.0264, 0.2566, 0.0712, 0.0038, 0.2325, 0.0375, 0.0909, -0.0987, 1, 0.2368, 0.0911, -0.1623
-0.0537, -0.0393, 0.1438, -0.0602, -0.3092, -0.0088, 0.0983, 0.0393, 0.0711, 0.0905, 0.3181, -0.2976, 0.0489, -0.3074, -0.0152, -0.0276, 0.2368, 1, -0.3529, -0.3331
-0.3432, -0.0108, -0.206, 0.2229, 0.0818, -0.2034, -0.3639, 0.0108, 0.0196, -0.0196, -0.1557, -0.0969, 0.0911, -0.0108, -0.2686, 0.0148, 0.0911, -0.3529, 1, -0.062
0.1437, -0.0144, 0.0907, 0.0604, 0.1361, -0.1231, 0.148, -0.2548, -0.1364, -0.2695, -0.2065, 0.3069, -0.1623, 0.4343, 0.296, 0.0196, -0.1623, -0.3331, -0.062, 1
