1, -0.0891, -0.0824, -0.0292, -0.0516, 0.1243, 0.121, -0.1961, 0.1598, -0.0956, 0.2387, -0.0956, 0.1531, -0.068, NaN, -0.1465, -0.14, 0.0891, -0.121, -0.0417, -0.1021, 0.1084, -0.0247, 0.0417
-0.0891, 1, -0.1761, 0.3273, 0.1195, -0.2453, -0.6119, -0.3101, 0.2293, 0.2215, 0.1746, -0.0625, 0.0546, -0.1455, NaN, 0.1474, -0.2994, -0.1667, 0.3632, 0.1893, -0.0818, -0.0316, 0.0571, 0.0891
-0.0824, -0.1761, 1, -0.0576, -0.1019, -0.0918, -0.1551, -0.0415, -0.2779, -0.189, -0.149, -0.189, -0.2017, 0.2498, NaN, 0.0754, -0.0297, 0.3648, -0.2392, -0.0824, 0.2306, -0.064, 0.0093, 0.0824
-0.0292, 0.3273, -0.0576, 1, -0.0361, -0.0803, -0.241, -0.1373, 0.1118, -0.0669, -0.0528, -0.0669, 0.2857, -0.0476, NaN, 0.199, -0.098, 0.2182, -0.0847, -0.0292, -0.0714, 0.0759, 0.1266, 0.0292
-0.0516, 0.1195, -0.1019, -0.0361, 1, -0.142, -0.0422, -0.2427, -0.1492, 0.1008, -0.0933, -0.1184, 0.0842, -0.0842, NaN, -0.0036, 0.0072, 0.0184, -0.1498, -0.0516, -0.1263, -0.0691, 0.2239, 0.0516
0.1243, -0.2453, -0.0918, -0.0803, -0.142, 1, 0.2263, 0.3037, 0.3435, -0.0195, -0.0634, -0.1414, -0.1639, 0.1249, NaN, -0.2056, -0.2851, -0.0613, -0.2263, -0.1147, -0.0468, 0.0724, -0.3509, -0.1243
0.121, -0.6119, -0.1551, -0.241, -0.0422, 0.2263, 1, 0.5695, 0.1935, 0.0404, -0.0617, 0.2777, -0.0456, 0.1976, NaN, -0.4408, 0.2111, -0.3084, -0.2723, -0.3444, -0.3876, 0.0154, -0.158, -0.121
-0.1961, -0.3101, -0.0415, -0.1373, -0.2427, 0.3037, 0.5695, 1, -0.1551, 0.1751, -0.2316, 0.0709, -0.2802, 0.0801, NaN, -0.3516, 0.2849, -0.4543, -0.2044, -0.1961, -0.3803, 0.1237, -0.2774, -0.2125
0.1598, 0.2293, -0.2779, 0.1118, -0.1492, 0.3435, 0.1935, -0.1551, 1, 0.045, 0.2891, 0.3668, 0.0824, 0.1236, NaN, -0.134, -0.6113, -0.1169, 0.2762, -0.0505, -0.1236, 0.0816, -0.2789, -0.1598
-0.0956, 0.2215, -0.189, -0.0669, 0.1008, -0.0195, 0.0404, 0.1751, 0.045, 1, -0.173, 0.3225, -0.2343, 0.0174, NaN, -0.0066, -0.0982, -0.3067, -0.0404, -0.0956, -0.2343, 0.1232, 0.1007, 0.0956
0.2387, 0.1746, -0.149, -0.0528, -0.0933, -0.0634, -0.0617, -0.2316, 0.2891, -0.173, 1, -0.173, -0.0308, -0.1231, NaN, -0.0052, -0.2533, 0.1612, 0.0617, 0.2387, -0.0308, 0.0475, 0.2033, 0.0754
-0.0956, -0.0625, -0.189, -0.0669, -0.1184, -0.1414, 0.2777, 0.0709, 0.3668, 0.3225, -0.173, 1, -0.1041, 0.0174, NaN, -0.0066, -0.3214, -0.3067, 0.3157, -0.0956, 0.1562, 0.2488, -0.1091, -0.17
0.1531, 0.0546, -0.2017, 0.2857, 0.0842, -0.1639, -0.0456, -0.2802, 0.0824, -0.2343, -0.0308, -0.1041, 1, -0.1667, NaN, 0.1689, 0.3001, 0.3273, 0.0456, -0.1021, 0, -0.2173, 0.0403, 0.1021
-0.068, -0.1455, 0.2498, -0.0476, -0.0842, 0.1249, 0.1976, 0.0801, 0.1236, 0.0174, -0.1231, 0.0174, -0.1667, 1, NaN, -0.0985, -0.0857, -0.0727, -0.1976, -0.068, 0, -0.1448, 0.0269, 0.068
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.1465, 0.1474, 0.0754, 0.199, -0.0036, -0.2056, -0.4408, -0.3516, -0.134, -0.0066, -0.0052, -0.0066, 0.1689, -0.0985, NaN, 1, 0.1412, 0.4514, -0.1367, 0.2844, 0.2744, -0.3323, 0.5512, 0.1465
-0.14, -0.2994, -0.0297, -0.098, 0.0072, -0.2851, 0.2111, 0.2849, -0.6113, -0.0982, -0.2533, -0.3214, 0.3001, -0.0857, NaN, 0.1412, 1, 0.1123, -0.2111, 0.0788, -0.2358, -0.3602, 0.2626, 0.14
0.0891, -0.1667, 0.3648, 0.2182, 0.0184, -0.0613, -0.3084, -0.4543, -0.1169, -0.3067, 0.1612, -0.3067, 0.3273, -0.0727, NaN, 0.4514, 0.1123, 1, -0.2885, 0.0891, 0.2182, -0.1791, 0.4044, 0.1336
-0.121, 0.3632, -0.2392, -0.0847, -0.1498, -0.2263, -0.2723, -0.2044, 0.2762, -0.0404, 0.0617, 0.3157, 0.0456, -0.1976, NaN, -0.1367, -0.2111, -0.2885, 1, 0.1117, 0.2736, 0.0947, -0.3931, -0.3444
-0.0417, 0.1893, -0.0824, -0.0292, -0.0516, -0.1147, -0.3444, -0.1961, -0.0505, -0.0956, 0.2387, -0.0956, -0.1021, -0.068, NaN, 0.2844, 0.0788, 0.0891, 0.1117, 1, 0.1531, -0.138, 0.1809, 0.0417
-0.1021, -0.0818, 0.2306, -0.0714, -0.1263, -0.0468, -0.3876, -0.3803, -0.1236, -0.2343, -0.0308, 0.1562, 0, 0, NaN, 0.2744, -0.2358, 0.2182, 0.2736, 0.1531, 1, 0.0241, -0.0604, 0.1021
0.1084, -0.0316, -0.064, 0.0759, -0.0691, 0.0724, 0.0154, 0.1237, 0.0816, 0.1232, 0.0475, 0.2488, -0.2173, -0.1448, NaN, -0.3323, -0.3602, -0.1791, 0.0947, -0.138, 0.0241, 1, -0.2762, -0.1084
