1, -0.3817, 0.317, -0.2203, 0.2101, -0.0606, -0.1996, -0.1284, -0.314, -0.0606
-0.3817, 1, 0.1574, -0.1574, -0.3945, -0.1903, 0.3688, 0.2694, -0.2181, -0.1089
0.317, 0.1574, 1, -0.1987, -0.1161, 0.0876, 0.0835, -0.098, 0.025, -0.3179
-0.2203, -0.1574, -0.1987, 1, -0.1258, 0.2368, -0.2442, -0.071, 0.0642, 0.1557
0.2101, -0.3945, -0.1161, -0.1258, 1, -0.0196, -0.2522, 0.0408, 0.1041, 0.062
-0.0606, -0.1903, 0.0876, 0.2368, -0.0196, 1, -0.0537, -0.3302, 0.4404, -0.0673
-0.1996, 0.3688, 0.0835, -0.2442, -0.2522, -0.0537, 1, -0.0152, 0.0393, -0.135
-0.1284, 0.2694, -0.098, -0.071, 0.0408, -0.3302, -0.0152, 1, -0.3536, 0.012
-0.314, -0.2181, 0.025, 0.0642, 0.1041, 0.4404, 0.0393, -0.3536, 1, -0.2816
-0.0606, -0.1089, -0.3179, 0.1557, 0.062, -0.0673, -0.135, 0.012, -0.2816, 1
