1, 0.2896, 0.214, 0.747, 0.0462, 0.8298, 0.3446, 0.352, 0.2546, 0.7748, -0.0996, 0.1813, 0.1465, -0.1247, 0.1351, 0.0689, 0.6842, -0.3245, 0.3369, -0.6929, 0.4254, 0.0558, -0.6357, 0.7929, 0.1679
0.2896, 1, -0.1971, -0.1892, 0.1694, 0.0784, -0.4179, 0.1019, -0.2058, 0.2516, 0.3059, 0.3835, -0.0824, -0.149, 0.3831, 0.0824, 0.2768, 0.1892, -0.1679, -0.2567, -0.1078, -0.2865, -0.1384, 0.0941, 0.0033
0.214, -0.1971, 1, 0.3398, -0.1971, 0.1885, 0.3701, 0.1978, 0.1623, 0.2129, -0.2309, -0.1978, 0.0505, -0.0355, -0.1623, -0.2607, 0.1837, -0.4223, 0.5689, -0.3092, 0.0056, 0.0883, -0.1529, 0.2187, -0.1971
0.747, -0.1892, 0.3398, 1, -0.0738, 0.7324, 0.5257, 0.263, 0.3844, 0.5599, -0.3069, -0.0944, 0.1961, -0.0148, -0.2612, 0.0082, 0.4566, -0.359, 0.4361, -0.4787, 0.387, 0.2519, -0.5067, 0.6864, 0.2723
0.0462, 0.1694, -0.1971, -0.0738, 1, -0.1591, -0.1551, 0.1019, 0.149, 0.1232, -0.119, 0.3835, 0.2118, 0.0284, 0.2058, 0.0824, 0.0297, 0.3046, -0.0462, -0.2567, -0.2392, -0.2865, -0.2641, -0.0235, 0.0033
0.8298, 0.0784, 0.1885, 0.7324, -0.1591, 1, 0.3814, 0.3227, 0.2181, 0.7048, -0.0729, -0.1492, 0.1598, -0.0913, -0.0913, 0.0505, 0.5229, -0.32, 0.301, -0.5175, 0.3701, 0.1935, -0.4766, 0.7906, 0.1971
0.3446, -0.4179, 0.3701, 0.5257, -0.1551, 0.3814, 1, 0.0422, 0.623, 0.1381, 0.0067, -0.2342, 0.121, 0.0786, -0.0617, -0.121, 0.0821, -0.3432, 0.3292, -0.1848, 0.2474, 0.1684, -0.2089, 0.3537, 0.1078
0.352, 0.1019, 0.1978, 0.263, 0.1019, 0.3227, 0.0422, 1, 0.1659, 0.4051, 0.0745, 0.0638, 0.0516, -0.1659, 0.0933, -0.0516, 0.3683, -0.0944, 0.0036, -0.2737, 0.1498, -0.1498, -0.2021, 0.3094, 0.1019
0.2546, -0.2058, 0.1623, 0.3844, 0.149, 0.2181, 0.623, 0.1659, 1, 0.1809, -0.118, 0.0933, 0.0754, -0.053, 0.1364, -0.0754, 0.2744, -0.0148, 0.265, -0.1531, 0.2189, 0.0617, -0.1612, 0.201, 0.149
0.7748, 0.2516, 0.2129, 0.5599, 0.1232, 0.7048, 0.1381, 0.4051, 0.1809, 1, -0.1445, 0.1576, 0.1273, -0.0439, -0.0439, 0.1, 0.5271, -0.1141, 0.2595, -0.4969, 0.3696, 0.0366, -0.5638, 0.6728, 0.1232
-0.0996, 0.3059, -0.2309, -0.3069, -0.119, -0.0729, 0.0067, 0.0745, -0.118, -0.1445, 1, -0.0745, -0.0602, -0.1089, 0.118, 0.0602, -0.1138, -0.1358, -0.2117, 0.1716, -0.1748, -0.1613, 0.1287, -0.0602, -0.119
0.1813, 0.3835, -0.1978, -0.0944, 0.3835, -0.1492, -0.2342, 0.0638, 0.0933, 0.1576, -0.0745, 1, -0.0516, -0.0933, 0.425, 0.0516, -0.0072, 0.263, -0.1813, -0.2332, 0.0422, -0.2342, -0.1654, -0.1375, -0.1019
0.1465, -0.0824, 0.0505, 0.1961, 0.2118, 0.1598, 0.121, 0.0516, 0.0754, 0.1273, -0.0602, -0.0516, 1, -0.0754, -0.0754, 0.0417, -0.0788, 0.0082, 0.0689, -0.1884, 0.1117, 0.121, -0.1336, 0.1667, -0.0824
-0.1247, -0.149, -0.0355, -0.0148, 0.0284, -0.0913, 0.0786, -0.1659, -0.053, -0.0439, -0.1089, -0.0933, -0.0754, 1, -0.1364, -0.2387, -0.2744, 0.2612, -0.1351, 0.1531, -0.0786, 0.0786, -0.1074, -0.0754, 0.0284
0.1351, 0.3831, -0.1623, -0.2612, 0.2058, -0.0913, -0.0617, 0.0933, 0.1364, -0.0439, 0.118, 0.425, -0.0754, -0.1364, 1, 0.0754, 0.2533, 0.138, -0.1351, -0.0939, -0.0786, -0.0617, 0.0269, -0.0754, -0.149
0.0689, 0.0824, -0.2607, 0.0082, 0.0824, 0.0505, -0.121, -0.0516, -0.0754, 0.1, 0.0602, 0.0516, 0.0417, -0.2387, 0.0754, 1, 0.0788, 0.1961, -0.0689, -0.0164, 0.121, -0.121, -0.0891, 0.0417, 0.0824
0.6842, 0.2768, 0.1837, 0.4566, 0.0297, 0.5229, 0.0821, 0.3683, 0.2744, 0.5271, -0.1138, -0.0072, -0.0788, -0.2744, 0.2533, 0.0788, 1, -0.3707, 0.3113, -0.4852, 0.3089, -0.0156, -0.393, 0.5776, 0.0297
-0.3245, 0.1892, -0.4223, -0.359, 0.3046, -0.32, -0.3432, -0.0944, -0.0148, -0.1141, -0.1358, 0.263, 0.0082, 0.2612, 0.138, 0.1961, -0.3707, 1, -0.3516, 0.1574, -0.2044, -0.1606, 0.1572, -0.2778, -0.0415
0.3369, -0.1679, 0.5689, 0.4361, -0.0462, 0.301, 0.3292, 0.0036, 0.265, 0.2595, -0.2117, -0.1813, 0.0689, -0.1351, -0.1351, -0.0689, 0.3113, -0.3516, 1, -0.3236, -0.0404, 0.2329, -0.2856, 0.4999, -0.1679
-0.6929, -0.2567, -0.3092, -0.4787, -0.2567, -0.5175, -0.1848, -0.2737, -0.1531, -0.4969, 0.1716, -0.2332, -0.1884, 0.1531, -0.0939, -0.0164, -0.4852, 0.1574, -0.3236, 1, -0.1811, 0.1811, 0.5342, -0.557, 0.0902
0.4254, -0.1078, 0.0056, 0.387, -0.2392, 0.3701, 0.2474, 0.1498, 0.2189, 0.3696, -0.1748, 0.0422, 0.1117, -0.0786, -0.0786, 0.121, 0.3089, -0.2044, -0.0404, -0.1811, 1, 0.2474, -0.2885, 0.2978, 0.4179
0.0558, -0.2865, 0.0883, 0.2519, -0.2865, 0.1935, 0.1684, -0.1498, 0.0617, 0.0366, -0.1613, -0.2342, 0.121, 0.0786, -0.0617, -0.121, -0.0156, -0.1606, 0.2329, 0.1811, 0.2474, 1, -0.0099, 0.1675, 0.1078
-0.6357, -0.1384, -0.1529, -0.5067, -0.2641, -0.4766, -0.2089, -0.2021, -0.1612, -0.5638, 0.1287, -0.1654, -0.1336, -0.1074, 0.0269, -0.0891, -0.393, 0.1572, -0.2856, 0.5342, -0.2885, -0.0099, 1, -0.6236, -0.1384
0.7929, 0.0941, 0.2187, 0.6864, -0.0235, 0.7906, 0.3537, 0.3094, 0.201, 0.6728, -0.0602, -0.1375, 0.1667, -0.0754, -0.0754, 0.0417, 0.5776, -0.2778, 0.4999, -0.557, 0.2978, 0.1675, -0.6236, 1, 0.0941
0.1679, 0.0033, -0.1971, 0.2723, 0.0033, 0.1971, 0.1078, 0.1019, 0.149, 0.1232, -0.119, -0.1019, -0.0824, 0.0284, -0.149, 0.0824, 0.0297, -0.0415, -0.1679, 0.0902, 0.4179, 0.1078, -0.1384, 0.0941, 1
