1, -0.3992, -0.0071, 0.0214, -0.1133, 0.2208, 0.203, 0.1981, 0.011, 0.1133
-0.3992, 1, 0.1439, -0.2608, -0.2442, -0.4083, 0.1948, -0.1089, -0.031, -0.2378
-0.0071, 0.1439, 1, 0.0824, -0.0726, -0.2209, 0.0612, 0.0852, -0.3463, -0.1748
0.0214, -0.2608, 0.0824, 1, 0.1201, -0.0422, -0.1605, 0.0203, 0.0857, -0.1201
-0.1133, -0.2442, -0.0726, 0.1201, 1, 0.071, -0.0835, -0.0746, -0.23, 0.2019
0.2208, -0.4083, -0.2209, -0.0422, 0.071, 1, 0.0152, -0.0736, 0.4127, 0.098
0.203, 0.1948, 0.0612, -0.1605, -0.0835, 0.0152, 1, -0.0276, 0.0551, 0.0032
0.1981, -0.1089, 0.0852, 0.0203, -0.0746, -0.0736, -0.0276, 1, -0.1112, -0.3309
0.011, -0.031, -0.3463, 0.0857, -0.23, 0.4127, 0.0551, -0.1112, 1, -0.1991
0.1133, -0.2378, -0.1748, -0.1201, 0.2019, 0.098, 0.0032, -0.3309, -0.1991, 1
