1, -0.0204, -0.0361, -0.0292, -0.0421, -0.0292, -0.0528, -0.0204, -0.0292, -0.0528, -0.0361, -0.0292, NaN, -0.0292, -0.0292, -0.0204, 0.3541, -0.0204, -0.0292, -0.0292, 1, -0.0361, NaN, -0.0528, -0.0292, NaN, 0.2542, -0.0891, -0.0421, -0.0361, -0.0361, -0.0204, -0.0292, -0.0204, -0.0204, 0.3869, NaN, -0.0476, NaN, -0.0204, -0.0528, -0.0361, -0.0476, -0.0361, -0.0204, -0.0292, -0.0421, 0.1373, -0.0361, -0.0204, -0.0292, -0.0204, -0.0714, NaN, -0.0292, -0.0204, -0.0576, -0.0361, -0.0204, -0.0421
-0.0204, 1, -0.0361, -0.0292, -0.0421, -0.0292, 0.3869, -0.0204, -0.0292, -0.0528, -0.0361, -0.0292, NaN, -0.0292, -0.0292, -0.0204, -0.0576, -0.0204, -0.0292, -0.0292, -0.0204, -0.0361, NaN, -0.0528, -0.0292, NaN, -0.0803, -0.0891, -0.0421, -0.0361, 0.5654, 1, -0.0292, -0.0204, -0.0204, -0.0528, NaN, 0.4286, NaN, -0.0204, -0.0528, -0.0361, -0.0476, -0.0361, -0.0204, -0.0292, -0.0421, -0.1487, -0.0361, -0.0204, -0.0292, -0.0204, -0.0714, NaN, -0.0292, -0.0204, -0.0576, -0.0361, -0.0204, -0.0421
-0.0361, -0.0361, 1, -0.0516, -0.0745, 0.8079, -0.0933, -0.0361, -0.0516, -0.0933, -0.0638, -0.0516, NaN, -0.0516, -0.0516, -0.0361, 0.3835, -0.0361, -0.0516, -0.0516, -0.0361, -0.0638, NaN, -0.0933, -0.0516, NaN, -0.142, 0.03, -0.0745, -0.0638, -0.0638, -0.0361, -0.0516, -0.0361, -0.0361, -0.0933, NaN, -0.0842, NaN, -0.0361, 0.1659, -0.0638, -0.0842, -0.0638, -0.0361, -0.0516, -0.0745, -0.263, 0.2908, -0.0361, 0.3782, -0.0361, -0.1263, NaN, 0.3782, -0.0361, 0.1408, -0.0638, 0.5654, -0.0745
-0.0292, -0.0292, -0.0516, 1, 0.316, -0.0417, -0.0754, -0.0292, -0.0417, -0.0754, -0.0516, -0.0417, NaN, -0.0417, -0.0417, -0.0292, -0.0824, -0.0292, -0.0417, -0.0417, -0.0292, -0.0516, NaN, -0.0754, -0.0417, NaN, -0.1147, 0.1, -0.0602, 0.3782, -0.0516, -0.0292, -0.0417, -0.0292, -0.0292, -0.0754, NaN, 0.2722, NaN, -0.0292, -0.0754, -0.0516, -0.068, -0.0516, 0.6999, -0.0417, -0.0602, 0.1961, -0.0516, -0.0292, -0.0417, -0.0292, 0.4082, NaN, -0.0417, -0.0292, -0.0824, 0.3782, -0.0292, -0.0602
-0.0421, -0.0421, -0.0745, 0.316, 1, -0.0602, -0.1089, -0.0421, -0.0602, -0.1089, 0.5463, -0.0602, NaN, -0.0602, -0.0602, -0.0421, 0.3059, -0.0421, 0.316, -0.0602, -0.0421, 0.2359, NaN, -0.1089, -0.0602, NaN, -0.1657, 0.1445, -0.087, 0.2359, -0.0745, -0.0421, -0.0602, -0.0421, -0.0421, 0.118, NaN, 0.1474, NaN, -0.0421, -0.1089, -0.0745, -0.0983, -0.0745, 0.4845, -0.0602, -0.087, 0.1358, -0.0745, -0.0421, -0.0602, 0.4845, 0.0369, NaN, -0.0602, -0.0421, -0.119, -0.0745, -0.0421, -0.087
-0.0292, -0.0292, 0.8079, -0.0417, -0.0602, 1, -0.0754, -0.0292, -0.0417, -0.0754, -0.0516, -0.0417, NaN, -0.0417, -0.0417, -0.0292, 0.5059, -0.0292, -0.0417, -0.0417, -0.0292, -0.0516, NaN, -0.0754, -0.0417, NaN, -0.1147, -0.1273, -0.0602, -0.0516, -0.0516, -0.0292, -0.0417, -0.0292, -0.0292, -0.0754, NaN, -0.068, NaN, -0.0292, -0.0754, -0.0516, -0.068, -0.0516, -0.0292, -0.0417, -0.0602, -0.2125, -0.0516, -0.0292, -0.0417, -0.0292, -0.1021, NaN, -0.0417, -0.0292, -0.0824, -0.0516, -0.0292, -0.0602
-0.0528, 0.3869, -0.0933, -0.0754, -0.1089, -0.0754, 1, -0.0528, 0.2387, -0.1364, -0.0933, 0.2387, NaN, -0.0754, -0.0754, -0.0528, -0.149, -0.0528, -0.0754, 0.2387, -0.0528, 0.1659, NaN, -0.1364, -0.0754, NaN, -0.2075, -0.2303, -0.1089, 0.1659, 0.425, 0.3869, -0.0754, -0.0528, -0.0528, -0.1364, NaN, 0.0821, NaN, -0.0528, -0.1364, -0.0933, 0.2872, 0.1659, -0.0528, -0.0754, -0.1089, -0.138, 0.425, 0.3869, 0.2387, -0.0528, -0.1846, NaN, -0.0754, -0.0528, -0.149, -0.0933, -0.0528, -0.1089
-0.0204, -0.0204, -0.0361, -0.0292, -0.0421, -0.0292, -0.0528, 1, -0.0292, -0.0528, -0.0361, -0.0292, NaN, -0.0292, -0.0292, -0.0204, -0.0576, -0.0204, -0.0292, -0.0292, -0.0204, -0.0361, NaN, -0.0528, -0.0292, NaN, -0.0803, 0.2291, 0.4845, -0.0361, -0.0361, -0.0204, -0.0292, -0.0204, -0.0204, -0.0528, NaN, -0.0476, NaN, -0.0204, 0.3869, -0.0361, 0.4286, 0.5654, -0.0204, -0.0292, -0.0421, 0.1373, -0.0361, -0.0204, -0.0292, -0.0204, -0.0714, NaN, -0.0292, -0.0204, -0.0576, -0.0361, -0.0204, -0.0421
-0.0292, -0.0292, -0.0516, -0.0417, -0.0602, -0.0417, 0.2387, -0.0292, 1, -0.0754, -0.0516, -0.0417, NaN, -0.0417, -0.0417, -0.0292, -0.0824, -0.0292, -0.0417, 0.4792, -0.0292, 0.3782, NaN, -0.0754, -0.0417, NaN, -0.1147, 0.1, 0.316, -0.0516, 0.3782, -0.0292, -0.0417, -0.0292, -0.0292, -0.0754, NaN, -0.068, NaN, -0.0292, -0.0754, -0.0516, -0.068, 0.3782, -0.0292, -0.0417, -0.0602, -0.2125, -0.0516, 0.6999, -0.0417, -0.0292, -0.1021, NaN, -0.0417, -0.0292, 0.2118, -0.0516, -0.0292, -0.0602
-0.0528, -0.0528, -0.0933, -0.0754, -0.1089, -0.0754, -0.1364, -0.0528, -0.0754, 1, -0.0933, -0.0754, NaN, -0.0754, 0.2387, -0.0528, -0.149, -0.0528, -0.0754, -0.0754, -0.0528, -0.0933, NaN, 0.4318, -0.0754, NaN, 0.3689, -0.2303, -0.1089, -0.0933, -0.0933, -0.0528, -0.0754, -0.0528, -0.0528, -0.1364, NaN, -0.1231, NaN, -0.0528, 0.2424, 0.425, -0.1231, -0.0933, -0.0528, -0.0754, -0.1089, 0.1084, -0.0933, -0.0528, -0.0754, -0.0528, 0.1231, NaN, -0.0754, -0.0528, -0.149, -0.0933, -0.0528, -0.1089
