1, -0.2303, -0.1323, 0, 0.1178, 0.0816, 0.344, -0.3125, -0.2812, 0.1117
-0.2303, 1, -0.2253, -0.2989, -0.1959, 0.0806, 0.0097, 0.1883, 0.3069, 0.0661
-0.1323, -0.2253, 1, -0.115, -0.0017, -0.2837, -0.2163, -0.2253, 0.0673, -0.1349
0, -0.2989, -0.115, 1, 0.2428, 0.2182, 0.0088, 0.0528, -0.1503, -0.189
0.1178, -0.1959, -0.0017, 0.2428, 1, -0.0412, 0.0612, 0.0531, -0.1653, -0.0996
0.0816, 0.0806, -0.2837, 0.2182, -0.0412, 1, -0.0401, 0, -0.1216, -0.228
0.344, 0.0097, -0.2163, 0.0088, 0.0612, -0.0401, 1, -0.3137, -0.1089, -0.0897
-0.3125, 0.1883, -0.2253, 0.0528, 0.0531, 0, -0.3137, 1, -0.1012, -0.1176
-0.2812, 0.3069, 0.0673, -0.1503, -0.1653, -0.1216, -0.1089, -0.1012, 1, 0.2273
0.1117, 0.0661, -0.1349, -0.189, -0.0996, -0.228, -0.0897, -0.1176, 0.2273, 1
