1, -0.0206, -0.0801, 0.2004, 0.0604, -0.2266, 0.1801, -0.1667, -0.1021, 0.0417
-0.0206, 1, -0.32, 0.1542, -0.0531, -0.2733, -0.1748, -0.0137, 0.0336, -0.1854
-0.0801, -0.32, 1, -0.1141, 0.1968, 0.1748, -0.1987, 0.03, 0.049, -0.0534
0.2004, 0.1542, -0.1141, 1, 0.1041, -0.0294, -0.0642, 0.0037, -0.0546, -0.0891
0.0604, -0.0531, 0.1968, 0.1041, 1, -0.1361, -0.3581, 0.0907, -0.0987, 0.0067
-0.2266, -0.2733, 0.1748, -0.0294, -0.1361, 1, 0.0726, 0.1579, 0.1178, -0.0137
0.1801, -0.1748, -0.1987, -0.0642, -0.3581, 0.0726, 1, 0.0534, -0.049, -0.03
-0.1667, -0.0137, 0.03, 0.0037, 0.0907, 0.1579, 0.0534, 1, -0.3232, 0.1319
-0.1021, 0.0336, 0.049, -0.0546, -0.0987, 0.1178, -0.049, -0.3232, 1, -0.068
0.0417, -0.1854, -0.0534, -0.0891, 0.0067, -0.0137, -0.03, 0.1319, -0.068, 1
