1, -0.0824, -0.0602, 0.1084, 0.0754, 0.0824, -0.1893, 0.1598, -0.1531, 0.1531, 0.2387, 0.2387, 0.0505, -0.17, -0.0891, -0.0417, 0.0824, -0.4082, 0.0595, -0.0292, -0.0516, -0.0516, -0.0292, -0.0602
-0.0824, 1, 0.0935, -0.064, -0.0284, -0.3355, 0.0189, -0.3966, 0.2017, -0.0576, 0.0284, 0.0284, -0.1971, -0.111, 0.2641, 0.0941, 0.1628, 0.2017, -0.1825, -0.0576, -0.1019, -0.1019, -0.0576, 0.0935
-0.0602, 0.0935, 1, 0.1566, 0.1089, -0.0935, 0.1287, -0.0729, 0.1474, 0.2212, -0.1089, -0.1089, -0.079, -0.0537, -0.1287, -0.0602, -0.0935, 0.1474, 0.2396, -0.0421, -0.0745, 0.2359, -0.0421, -0.087
0.1084, -0.064, 0.1566, 1, -0.0475, -0.0751, 0.4267, 0.5789, -0.1448, 0.2655, -0.101, 0.1961, 0.3163, -0.2488, -0.2423, 0.0591, -0.0751, -0.1448, 0.2977, 0.0759, -0.0691, 0.1342, -0.269, -0.0214
0.0754, -0.0284, 0.1089, -0.0475, 1, 0.2058, 0.0067, -0.1623, -0.1846, -0.1231, -0.4318, -0.053, -0.0913, -0.173, -0.1074, -0.1759, -0.149, -0.1846, -0.1077, 0.0528, -0.1659, -0.1659, 0.0528, 0.1089
0.0824, -0.3355, -0.0935, -0.0751, 0.2058, 1, -0.0189, 0.0404, -0.2017, 0.2017, -0.0284, 0.149, 0.0784, 0.261, 0.1132, 0.0235, 0.0033, -0.2017, -0.0576, 0.0576, 0.1019, -0.1408, 0.0576, 0.119
-0.1893, 0.0189, 0.1287, 0.4267, 0.0067, -0.0189, 1, 0.2203, -0.2182, -0.0546, -0.1746, -0.1746, 0.2293, -0.0625, -0.1667, 0.0891, -0.0189, -0.0818, -0.1273, 0.0623, -0.1195, 0.1103, -0.3273, -0.0724
0.1598, -0.3966, -0.0729, 0.5789, -0.1623, 0.0404, 0.2203, 1, -0.3914, -0.0206, -0.0913, 0.1623, 0.2733, -0.1523, -0.4226, 0.1178, -0.1971, -0.2884, 0.2438, 0.1118, 0.0243, 0.1978, -0.1825, -0.0729
-0.1531, 0.2017, 0.1474, -0.1448, -0.1846, -0.2017, -0.2182, -0.3914, 1, 0.25, 0.1846, 0.0308, -0.5357, -0.2343, -0.2182, 0.1021, -0.2017, 0.5, 0.1667, -0.2857, 0.1263, 0.1263, 0.0714, -0.0369
0.1531, -0.0576, 0.2212, 0.2655, -0.1231, 0.2017, -0.0546, -0.0206, 0.25, 1, 0.277, 0.277, -0.0824, -0.026, 0, 0.2041, 0.2017, 0.125, 0.25, -0.0714, 0.0842, -0.1263, -0.0714, -0.1474
0.2387, 0.0284, -0.1089, -0.101, -0.4318, -0.0284, -0.1746, -0.0913, 0.1846, 0.277, 1, 0.2424, -0.1623, 0.0128, -0.0269, 0.0503, 0.149, 0.0308, -0.0205, -0.0528, -0.0933, -0.0933, -0.0528, -0.1089
0.2387, 0.0284, -0.1089, 0.1961, -0.053, 0.149, -0.1746, 0.1623, 0.0308, 0.277, 0.2424, 1, -0.2891, -0.4678, -0.0269, 0.3015, -0.0284, 0.0308, 0.2359, -0.0528, -0.0933, -0.0933, -0.0528, 0.118
0.0505, -0.1971, -0.079, 0.3163, -0.0913, 0.0784, 0.2293, 0.2733, -0.5357, -0.0824, -0.1623, -0.2891, 1, 0.3668, 0.2428, 0.0505, 0.3159, -0.3296, 0.0996, 0.1825, 0.1492, -0.0243, -0.1118, -0.079
-0.17, -0.111, -0.0537, -0.2488, -0.173, 0.261, -0.0625, -0.1523, -0.2343, -0.026, 0.0128, -0.4678, 0.3668, 1, 0.3749, -0.2763, 0.4111, -0.1041, -0.2993, 0.0669, 0.1184, -0.1008, 0.0669, -0.0537
-0.0891, 0.2641, -0.1287, -0.2423, -0.1074, 0.1132, -0.1667, -0.4226, -0.2182, 0, -0.0269, -0.0269, 0.2428, 0.3749, 1, 0.1782, 0.4905, 0.1091, -0.2364, -0.2182, -0.0184, -0.0184, 0.0935, 0.0322
-0.0417, 0.0941, -0.0602, 0.0591, -0.1759, 0.0235, 0.0891, 0.1178, 0.1021, 0.2041, 0.0503, 0.3015, 0.0505, -0.2763, 0.1782, 1, 0.0235, 0.3062, 0.5273, -0.175, 0.2063, 0.0344, -0.175, -0.2107
0.0824, 0.1628, -0.0935, -0.0751, -0.149, 0.0033, -0.0189, -0.1971, -0.2017, 0.2017, 0.149, -0.0284, 0.3159, 0.4111, 0.4905, 0.0235, 1, 0.0865, -0.2978, 0.0576, -0.1408, -0.1408, 0.0576, -0.0935
-0.4082, 0.2017, 0.1474, -0.1448, -0.1846, -0.2017, -0.0818, -0.2884, 0.5, 0.125, 0.0308, 0.0308, -0.3296, -0.1041, 0.1091, 0.3062, 0.0865, 1, 0.2708, -0.2857, 0.1263, 0.1263, 0.0714, -0.0369
0.0595, -0.1825, 0.2396, 0.2977, -0.1077, -0.0576, -0.1273, 0.2438, 0.1667, 0.25, -0.0205, 0.2359, 0.0996, -0.2993, -0.2364, 0.5273, -0.2978, 0.2708, 1, -0.1071, 0.3369, 0.1614, -0.1071, -0.2212
-0.0292, -0.0576, -0.0421, 0.0759, 0.0528, 0.0576, 0.0623, 0.1118, -0.2857, -0.0714, -0.0528, -0.0528, 0.1825, 0.0669, -0.2182, -0.175, 0.0576, -0.2857, -0.1071, 1, -0.0361, -0.0361, -0.0204, -0.0421
-0.0516, -0.1019, -0.0745, -0.0691, -0.1659, 0.1019, -0.1195, 0.0243, 0.1263, 0.0842, -0.0933, -0.0933, 0.1492, 0.1184, -0.0184, 0.2063, -0.1408, 0.1263, 0.3369, -0.0361, 1, 0.2908, -0.0361, -0.0745
-0.0516, -0.1019, 0.2359, 0.1342, -0.1659, -0.1408, 0.1103, 0.1978, 0.1263, -0.1263, -0.0933, -0.0933, -0.0243, -0.1008, -0.0184, 0.0344, -0.1408, 0.1263, 0.1614, -0.0361, 0.2908, 1, -0.0361, -0.0745
-0.0292, -0.0576, -0.0421, -0.269, 0.0528, 0.0576, -0.3273, -0.1825, 0.0714, -0.0714, -0.0528, -0.0528, -0.1118, 0.0669, 0.0935, -0.175, 0.0576, 0.0714, -0.1071, -0.0204, -0.0361, -0.0361, 1, -0.0421
-0.0602, 0.0935, -0.087, -0.0214, 0.1089, 0.119, -0.0724, -0.0729, -0.0369, -0.1474, -0.1089, 0.118, -0.079, -0.0537, 0.0322, -0.2107, -0.0935, -0.0369, -0.2212, -0.0421, -0.0745, -0.0745, -0.0421, 1
