1, -0.0237, 0.0783, -0.0395, 0.387, -0.327, -0.0883, -0.0128, -0.3496, -0.158, -0.2865, 0.0395, 0.0128, -0.3192, 0.412, 0.1596, 0.0128, 0.2263, -0.0895, -0.3496, -0.0883, -0.197, -0.2885, -0.0099, 0.228, -0.0404, -0.0404, 0.197, 0.0404, 0.2329
-0.0237, 1, -0.261, -0.2865, 0.1892, -0.1098, 0.1971, 0.0918, -0.1777, 0.0093, 0.0033, 0.0237, 0.1781, 0.0576, 0.007, 0.4179, -0.2267, -0.2267, 0.1384, -0.1777, 0.0784, -0.039, 0.2641, -0.0126, -0.2882, -0.1971, 0.039, 0.039, -0.1679, -0.1679
0.0783, -0.261, 1, 0.0783, -0.0709, -0.0232, -0.2595, 0.2243, 0.1909, 0.0042, 0.189, 0.159, -0.2243, -0.0521, -0.2342, 0.026, 0.0195, 0.1414, 0.0341, -0.026, -0.3668, 0.2195, -0.3067, -0.3749, 0.1562, 0.3231, -0.084, 0.187, -0.1033, 0.1165
-0.0395, -0.2865, 0.0783, 1, -0.1606, -0.1423, -0.2762, 0.094, -0.1596, 0.3013, 0.1078, -0.1684, 0.0128, -0.228, -0.1423, -0.4104, 0.1196, 0.3331, -0.189, 0.1254, -0.0883, 0.159, -0.388, -0.1094, 0.4104, 0.2483, -0.159, 0.0783, 0.1367, 0.0404
0.387, 0.1892, -0.0709, -0.1606, 1, -0.1687, 0.0924, -0.1162, -0.3636, 0.2871, -0.0415, -0.1132, 0.1162, -0.1601, 0.3991, 0.03, 0.0225, 0.1162, -0.0699, -0.447, 0.2573, -0.3459, -0.0699, -0.1922, 0.2402, 0.0135, 0.1375, -0.0709, 0.24, -0.0135
-0.327, -0.1098, -0.0232, -0.1423, -0.1687, 1, -0.0852, 0.0038, 0.4694, -0.2253, 0.2406, 0.1423, -0.0038, 0.0405, -0.1494, -0.0473, 0.0911, 0.0911, 0.2034, 0.3005, -0.1686, -0.1877, 0.115, 0.2388, -0.0405, 0.2686, -0.2342, -0.2342, -0.0975, -0.0975
-0.0883, 0.1971, -0.2595, -0.2762, 0.0924, -0.0852, 1, -0.247, -0.2438, 0.2191, -0.2779, -0.1935, 0.1505, -0.0412, 0.0818, -0.1854, -0.2354, 0.054, -0.2428, -0.1579, 0.3209, -0.2767, 0.1169, -0.1169, 0.0412, -0.127, 0.4912, 0.0622, 0.301, 0.04
-0.0128, 0.0918, 0.2243, 0.094, -0.1162, 0.0038, -0.247, 1, 0.1639, -0.2151, 0.0918, 0.1196, -0.1228, -0.1873, -0.0911, -0.0663, 0.2061, -0.0132, 0.4496, 0.0663, -0.247, 0.1414, -0.0613, -0.2453, -0.0937, -0.0079, -0.1414, 0.2243, -0.1898, -0.1898
-0.3496, -0.1777, 0.1909, -0.1596, -0.3636, 0.4694, -0.2438, 0.1639, 1, -0.329, 0.0624, 0.3496, -0.2615, 0.4167, -0.3748, 0.3021, -0.0663, -0.359, 0.4183, 0.6528, -0.1579, 0.3514, 0.6001, 0.1273, -0.4167, 0.0774, -0.2429, -0.1345, -0.2533, -0.1654
-0.158, 0.0093, 0.0042, 0.3013, 0.2871, -0.2253, 0.2191, -0.2151, -0.329, 1, 0.1254, -0.5769, 0.0264, 0.1612, 0.0196, -0.4264, 0.2151, 0.1208, -0.3165, -0.2451, 0.3852, -0.0042, -0.1407, -0.1231, 0.4835, 0.1293, 0.4237, -0.2056, 0.381, -0.0442
-0.2865, 0.0033, 0.189, 0.1078, -0.0415, 0.2406, -0.2779, 0.0918, 0.0624, 0.1254, 1, 0.0237, 0.3131, -0.0576, -0.2266, -0.0624, 0.583, -0.2267, 0.1384, -0.1777, -0.1591, -0.039, 0.0126, -0.2641, 0.1729, 0.0462, 0.039, -0.4111, -0.0462, -0.1679
0.0395, 0.0237, 0.159, -0.1684, -0.1132, 0.1423, -0.1935, 0.1196, 0.3496, -0.5769, 0.0237, 1, -0.1196, 0.0456, -0.1349, 0.6003, -0.1196, -0.3331, 0.189, 0.1596, -0.3814, 0.0783, 0.2885, -0.2885, -0.4104, -0.1521, -0.197, 0.0404, -0.2329, 0.3446
0.0128, 0.1781, -0.2243, 0.0128, 0.1162, -0.0038, 0.1505, -0.1228, -0.2615, 0.0264, 0.3131, -0.1196, 1, -0.0937, -0.0038, -0.1288, 0.1228, 0.0132, -0.1431, -0.2615, 0.247, -0.1414, 0.0613, -0.1635, 0.281, -0.1898, 0.2633, -0.3462, -0.2056, -0.1068
-0.3192, 0.0576, -0.0521, -0.228, -0.1601, 0.0405, -0.0412, -0.1873, 0.4167, 0.1612, -0.0576, 0.0456, -0.0937, 1, -0.2837, 0.0833, -0.1873, -0.562, 0.0436, 0.25, 0.206, 0.2603, 0.5674, -0.0436, -0.12, 0.0422, 0.1562, -0.1562, -0.1267, -0.1267
0.412, 0.007, -0.2342, -0.1423, 0.3991, -0.1494, 0.0818, -0.0911, -0.3748, 0.0196, -0.2266, -0.1349, -0.0038, -0.2837, 1, 0.0371, 0.0911, 0.186, -0.0619, -0.3748, 0.1653, -0.3987, -0.2388, 0.0619, -0.0405, -0.0736, -0.0232, -0.1287, 0.0736, 0.4157
0.1596, 0.4179, 0.026, -0.4104, 0.03, -0.0473, -0.1854, -0.0663, 0.3021, -0.4264, -0.0624, 0.6003, -0.1288, 0.0833, 0.0371, 1, -0.1288, -0.4215, 0.2182, 0.1285, -0.0996, 0.0824, 0.491, 0.0546, -0.5833, -0.1654, -0.1909, 0.026, -0.2744, 0.2533
0.0128, -0.2267, 0.0195, 0.1196, 0.0225, 0.0911, -0.2354, 0.2061, -0.0663, 0.2151, 0.583, -0.1196, 0.1228, -0.1873, 0.0911, -0.1288, 1, -0.0965, 0.0613, -0.2615, 0.054, -0.1414, -0.1431, -0.1635, 0.1873, 0.1068, 0.1414, -0.3462, 0.0909, -0.0079
