1, -0.0292, -0.0516, -0.0516, NaN, -0.0292, -0.0516, 0.3782, NaN, -0.0417, NaN, 0.4792, -0.0516, -0.0417, -0.0417, -0.0292, NaN, -0.0292, -0.0292, NaN, NaN, NaN, -0.0292, NaN, -0.0292, -0.0516, -0.0292, NaN, -0.0417, 0.4792, -0.0292, NaN, -0.0292, -0.068, 0.4792, -0.0292, -0.0754, -0.0292, -0.0292, NaN, -0.068, NaN, NaN, NaN, -0.0516, -0.0417, -0.0602, NaN, NaN, -0.0292, 0.4792, NaN, NaN, -0.0516, NaN, NaN, -0.0292, 0.4792, NaN, -0.0516, -0.0292, -0.0417, -0.0891, -0.068, NaN, NaN, -0.0417, -0.0292, -0.0292, -0.1021, NaN, NaN, -0.0292, -0.0417, -0.0292, -0.0417, NaN, -0.0292, 0.1893, NaN, -0.0516, -0.0417, -0.121, -0.0292, NaN, NaN, -0.0292, -0.068, -0.0292, NaN, -0.0292, NaN, -0.0417, -0.0516, 0.3782, -0.0516, -0.0292, 0.6999, NaN, NaN, -0.0417, -0.0602, -0.0292, NaN, -0.0417, NaN, 0.138, -0.0602, NaN, -0.0292, 0.1893, -0.0602, NaN, NaN, NaN, -0.0292, -0.0516, -0.0292, -0.0292, NaN
-0.0292, 1, -0.0361, -0.0361, NaN, -0.0204, -0.0361, -0.0361, NaN, -0.0292, NaN, -0.0292, -0.0361, -0.0292, -0.0292, -0.0204, NaN, -0.0204, -0.0204, NaN, NaN, NaN, -0.0204, NaN, -0.0204, -0.0361, -0.0204, NaN, -0.0292, -0.0292, -0.0204, NaN, -0.0204, -0.0476, -0.0292, -0.0204, -0.0528, -0.0204, -0.0204, NaN, -0.0476, NaN, NaN, NaN, 0.5654, -0.0292, -0.0421, NaN, NaN, -0.0204, -0.0292, NaN, NaN, 0.5654, NaN, NaN, -0.0204, -0.0292, NaN, -0.0361, -0.0204, -0.0292, -0.0623, -0.0476, NaN, NaN, -0.0292, -0.0204, -0.0204, -0.0714, NaN, NaN, -0.0204, -0.0292, -0.0204, 0.6999, NaN, -0.0204, -0.0623, NaN, -0.0361, -0.0292, -0.0847, -0.0204, NaN, NaN, -0.0204, -0.0476, -0.0204, NaN, -0.0204, NaN, -0.0292, -0.0361, -0.0361, -0.0361, -0.0204, -0.0204, NaN, NaN, -0.0292, -0.0421, -0.0204, NaN, -0.0292, NaN, -0.0759, 0.4845, NaN, -0.0204, -0.0623, -0.0421, NaN, NaN, NaN, -0.0204, -0.0361, -0.0204, -0.0204, NaN
-0.0516, -0.0361, 1, 0.2908, NaN, -0.0361, -0.0638, -0.0638, NaN, -0.0516, NaN, -0.0516, -0.0638, 0.3782, -0.0516, -0.0361, NaN, 0.5654, -0.0361, NaN, NaN, NaN, -0.0361, NaN, -0.0361, -0.0638, -0.0361, NaN, -0.0516, -0.0516, -0.0361, NaN, -0.0361, 0.1965, -0.0516, 0.5654, -0.0933, -0.0361, -0.0361, NaN, -0.0842, NaN, NaN, NaN, -0.0638, -0.0516, -0.0745, NaN, NaN, 0.5654, 0.3782, NaN, NaN, -0.0638, NaN, NaN, -0.0361, -0.0516, NaN, -0.0638, -0.0361, -0.0516, -0.1103, -0.0842, NaN, NaN, 0.3782, -0.0361, 0.5654, -0.1263, NaN, NaN, -0.0361, 0.3782, -0.0361, -0.0516, NaN, 0.5654, -0.1103, NaN, -0.0638, -0.0516, 0.0422, -0.0361, NaN, NaN, -0.0361, -0.0842, -0.0361, NaN, -0.0361, NaN, -0.0516, 0.6454, -0.0638, -0.0638, -0.0361, -0.0361, NaN, NaN, -0.0516, 0.2359, -0.0361, NaN, -0.0516, NaN, 0.0691, -0.0745, NaN, -0.0361, -0.1103, -0.0745, NaN, NaN, NaN, -0.0361, 0.2908, -0.0361, -0.0361, NaN
-0.0516, -0.0361, 0.2908, 1, NaN, -0.0361, -0.0638, -0.0638, NaN, -0.0516, NaN, -0.0516, -0.0638, 0.3782, -0.0516, -0.0361, NaN, -0.0361, -0.0361, NaN, NaN, NaN, -0.0361, NaN, -0.0361, -0.0638, -0.0361, NaN, -0.0516, -0.0516, -0.0361, NaN, -0.0361, 0.1965, -0.0516, 0.5654, -0.0933, -0.0361, -0.0361, NaN, -0.0842, NaN, NaN, NaN, -0.0638, -0.0516, -0.0745, NaN, NaN, -0.0361, -0.0516, NaN, NaN, -0.0638, NaN, NaN, -0.0361, -0.0516, NaN, -0.0638, -0.0361, -0.0516, -0.1103, -0.0842, NaN, NaN, -0.0516, -0.0361, -0.0361, 0.0842, NaN, NaN, -0.0361, -0.0516, -0.0361, -0.0516, NaN, -0.0361, -0.1103, NaN, -0.0638, -0.0516, 0.2342, -0.0361, NaN, NaN, -0.0361, -0.0842, -0.0361, NaN, -0.0361, NaN, -0.0516, -0.0638, -0.0638, 0.6454, -0.0361, -0.0361, NaN, NaN, -0.0516, 0.2359, -0.0361, NaN, -0.0516, NaN, -0.1342, -0.0745, NaN, -0.0361, -0.1103, -0.0745, NaN, NaN, NaN, -0.0361, 0.2908, -0.0361, -0.0361, NaN
NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.0292, -0.0204, -0.0361, -0.0361, NaN, 1, -0.0361, -0.0361, NaN, -0.0292, NaN, -0.0292, -0.0361, -0.0292, -0.0292, -0.0204, NaN, -0.0204, -0.0204, NaN, NaN, NaN, -0.0204, NaN, -0.0204, -0.0361, -0.0204, NaN, -0.0292, -0.0292, -0.0204, NaN, 1, -0.0476, -0.0292, -0.0204, -0.0528, -0.0204, -0.0204, NaN, -0.0476, NaN, NaN, NaN, -0.0361, -0.0292, -0.0421, NaN, NaN, -0.0204, -0.0292, NaN, NaN, -0.0361, NaN, NaN, -0.0204, -0.0292, NaN, -0.0361, -0.0204, -0.0292, -0.0623, -0.0476, NaN, NaN, -0.0292, -0.0204, -0.0204, -0.0714, NaN, NaN, 1, -0.0292, -0.0204, -0.0292, NaN, -0.0204, -0.0623, NaN, 0.5654, -0.0292, -0.0847, -0.0204, NaN, NaN, -0.0204, -0.0476, 1, NaN, -0.0204, NaN, -0.0292, -0.0361, -0.0361, -0.0361, -0.0204, -0.0204, NaN, NaN, -0.0292, -0.0421, -0.0204, NaN, 0.6999, NaN, -0.0759, -0.0421, NaN, -0.0204, -0.0623, -0.0421, NaN, NaN, NaN, -0.0204, -0.0361, -0.0204, -0.0204, NaN
-0.0516, -0.0361, -0.0638, -0.0638, NaN, -0.0361, 1, -0.0638, NaN, -0.0516, NaN, -0.0516, -0.0638, -0.0516, -0.0516, -0.0361, NaN, -0.0361, -0.0361, NaN, NaN, NaN, -0.0361, NaN, -0.0361, -0.0638, -0.0361, NaN, -0.0516, -0.0516, -0.0361, NaN, -0.0361, 0.1965, -0.0516, -0.0361, -0.0933, -0.0361, -0.0361, NaN, -0.0842, NaN, NaN, NaN, -0.0638, -0.0516, -0.0745, NaN, NaN, -0.0361, -0.0516, NaN, NaN, -0.0638, NaN, NaN, -0.0361, -0.0516, NaN, -0.0638, -0.0361, -0.0516, -0.1103, -0.0842, NaN, NaN, -0.0516, -0.0361, -0.0361, -0.1263, NaN, NaN, -0.0361, -0.0516, -0.0361, -0.0516, NaN, -0.0361, -0.1103, NaN, -0.0638, -0.0516, -0.1498, -0.0361, NaN, NaN, -0.0361, 0.1965, -0.0361, NaN, -0.0361, NaN, -0.0516, -0.0638, -0.0638, -0.0638, -0.0361, -0.0361, NaN, NaN, -0.0516, -0.0745, -0.0361, NaN, -0.0516, NaN, -0.1342, -0.0745, NaN, -0.0361, -0.1103, -0.0745, NaN, NaN, NaN, 0.5654, 0.2908, -0.0361, -0.0361, NaN
0.3782, -0.0361, -0.0638, -0.0638, NaN, -0.0361, -0.0638, 1, NaN, -0.0516, NaN, -0.0516, -0.0638, -0.0516, -0.0516, -0.0361, NaN, -0.0361, -0.0361, NaN, NaN, NaN, -0.0361, NaN, -0.0361, -0.0638, -0.0361, NaN, -0.0516, 0.3782, -0.0361, NaN, -0.0361, -0.0842, -0.0516, -0.0361, -0.0933, -0.0361, -0.0361, NaN, -0.0842, NaN, NaN, NaN, -0.0638, 0.3782, -0.0745, NaN, NaN, -0.0361, 0.3782, NaN, NaN, -0.0638, NaN, NaN, -0.0361, -0.0516, NaN, -0.0638, -0.0361, -0.0516, -0.1103, -0.0842, NaN, NaN, -0.0516, -0.0361, -0.0361, 0.0842, NaN, NaN, -0.0361, 0.3782, -0.0361, -0.0516, NaN, -0.0361, 0.1195, NaN, -0.0638, -0.0516, 0.0422, -0.0361, NaN, NaN, -0.0361, -0.0842, -0.0361, NaN, -0.0361, NaN, 0.3782, -0.0638, 0.2908, -0.0638, -0.0361, -0.0361, NaN, NaN, -0.0516, -0.0745, -0.0361, NaN, -0.0516, NaN, -0.1342, -0.0745, NaN, -0.0361, -0.1103, -0.0745, NaN, NaN, NaN, -0.0361, -0.0638, -0.0361, -0.0361, NaN
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.0417, -0.0292, -0.0516, -0.0516, NaN, -0.0292, -0.0516, -0.0516, NaN, 1, NaN, -0.0417, -0.0516, -0.0417, -0.0417, -0.0292, NaN, -0.0292, -0.0292, NaN, NaN, NaN, -0.0292, NaN, -0.0292, -0.0516, -0.0292, NaN, -0.0417, -0.0417, -0.0292, NaN, -0.0292, -0.068, -0.0417, -0.0292, -0.0754, -0.0292, -0.0292, NaN, 0.2722, NaN, NaN, NaN, -0.0516, -0.0417, -0.0602, NaN, NaN, -0.0292, -0.0417, NaN, NaN, -0.0516, NaN, NaN, -0.0292, -0.0417, NaN, 0.3782, -0.0292, -0.0417, 0.1893, -0.068, NaN, NaN, -0.0417, -0.0292, -0.0292, -0.1021, NaN, NaN, -0.0292, -0.0417, 0.6999, -0.0417, NaN, -0.0292, -0.0891, NaN, 0.3782, -0.0417, 0.1117, -0.0292, NaN, NaN, -0.0292, -0.068, -0.0292, NaN, -0.0292, NaN, 0.4792, -0.0516, -0.0516, -0.0516, -0.0292, -0.0292, NaN, NaN, -0.0417, -0.0602, -0.0292, NaN, -0.0417, NaN, -0.1084, -0.0602, NaN, -0.0292, 0.1893, 0.316, NaN, NaN, NaN, -0.0292, -0.0516, -0.0292, -0.0292, NaN
