1, -0.0983, 0.1848, -0.0421, -0.0602, 0.1993, -0.0197, -0.1839, 0.0996, -0.1657, -0.1474, 0.0602, -0.0903, -0.2117, -0.1474, -0.1594, 0.0443, 0.0729, -0.119, 0.1993, 0.1445, 0.1382, -0.3448, 0.1657
-0.0983, 1, -0.0983, -0.0476, -0.068, -0.177, 0.2376, 0.2376, 0.183, -0.0312, -0.1667, -0.1361, 0.1361, -0.2392, 0.0667, -0.2135, -0.343, -0.261, 0.0576, 0.3058, -0.0594, -0.0174, 0.1231, 0.0312
0.1848, -0.0983, 1, 0.4845, -0.0602, 0.1993, 0.1445, -0.0197, -0.056, 0.0069, 0.2212, -0.2408, -0.0903, -0.056, 0, -0.1594, -0.1138, -0.079, -0.119, 0.0214, -0.0197, -0.0537, 0.1089, -0.0069
-0.0421, -0.0476, 0.4845, 1, -0.0292, -0.0759, 0.2291, 0.2291, -0.1025, -0.0803, 0.2857, -0.1166, -0.1166, 0.199, -0.1429, -0.1487, -0.2082, -0.1118, -0.0576, -0.0759, 0.2291, -0.3049, 0.0528, -0.2542
-0.0602, -0.068, -0.0602, -0.0292, 1, -0.1084, -0.1273, 0.1, -0.1465, 0.1243, 0.1531, 0.25, -0.1667, -0.1465, -0.2041, 0.1961, 0.14, -0.1598, -0.0824, 0.138, 0.3273, 0.0956, -0.2387, 0.1147
0.1993, -0.177, 0.1993, -0.0759, -0.1084, 1, -0.2237, -0.3312, -0.0754, 0.0407, -0.1448, -0.2365, -0.4336, -0.2793, -0.4345, 0.0271, 0.2608, 0.2805, -0.2143, -0.049, -0.1161, 0.2488, 0.0475, 0.2984
-0.0197, 0.2376, 0.1445, 0.2291, -0.1273, -0.2237, 1, 0.4048, 0.3047, -0.2461, 0.0223, -0.2364, 0.2182, -0.1655, 0.2673, -0.2924, -0.4316, -0.2129, -0.2516, -0.1161, -0.1905, -0.0557, 0.2303, 0.0375
-0.1839, 0.2376, -0.0197, 0.2291, 0.1, -0.3312, 0.4048, 1, 0.2106, 0.171, -0.2004, 0.0364, 0.4001, -0.0715, 0.2673, -0.4708, -0.6226, -0.4882, 0.1335, 0.2065, 0.0079, 0.0603, -0.0439, 0.0375
0.0996, 0.183, -0.056, -0.1025, -0.1465, -0.0754, 0.3047, 0.2106, 1, -0.4033, -0.1478, 0.1034, 0.2758, -0.1586, 0.2111, -0.1555, -0.1412, 0.047, -0.0462, -0.2793, -0.2595, 0.1165, 0.265, -0.0909
-0.1657, -0.0312, 0.0069, -0.0803, 0.1243, 0.0407, -0.2461, 0.171, -0.4033, 1, -0.0468, 0.1147, 0.0191, 0.0909, -0.0937, 0.2587, -0.0161, -0.247, 0.1781, 0.1537, -0.0375, 0.0195, -0.0807, 0.2061
-0.1474, -0.1667, 0.2212, 0.2857, 0.1531, -0.1448, 0.0223, -0.2004, -0.1478, -0.0468, 1, -0.2041, -0.1021, 0.38, 0.2, 0.3803, 0.1286, 0.0206, -0.0576, -0.2655, 0.0223, -0.2863, 0.1846, 0.0468
0.0602, -0.1361, -0.2408, -0.1166, 0.25, -0.2365, -0.2364, 0.0364, 0.1034, 0.1147, -0.2041, 1, 0.0833, 0.1034, -0.1633, 0.2942, 0.1225, 0.2019, 0.1412, 0.0591, 0.2182, 0.2763, -0.201, -0.1147
-0.0903, 0.1361, -0.0903, -0.1166, -0.1667, -0.4336, 0.2182, 0.4001, 0.2758, 0.0191, -0.1021, 0.0833, 1, 0.362, 0.6532, -0.1144, -0.4026, 0.0336, 0.2588, -0.138, -0.4183, 0.2763, 0.3015, -0.1147
-0.2117, -0.2392, -0.056, 0.199, -0.1465, -0.2793, -0.1655, -0.0715, -0.1586, 0.0909, 0.38, 0.1034, 0.362, 1, 0.38, 0.267, -0.0507, 0.3079, 0.3188, -0.2793, -0.2595, -0.3231, 0.265, -0.3875
-0.1474, 0.0667, 0, -0.1429, -0.2041, -0.4345, 0.2673, 0.2673, 0.2111, -0.0937, 0.2, -0.1633, 0.6532, 0.38, 1, -0.0801, -0.2572, -0.0412, 0.0576, -0.1448, -0.4454, -0.1562, 0.2462, -0.281
-0.1594, -0.2135, -0.1594, -0.1487, 0.1961, 0.0271, -0.2924, -0.4708, -0.1555, 0.2587, 0.3803, 0.2942, -0.1144, 0.267, -0.0801, 1, 0.5424, 0.2573, -0.0738, -0.2629, -0.025, 0.0709, 0.138, 0.0225
0.0443, -0.343, -0.1138, -0.2082, 0.14, 0.2608, -0.4316, -0.6226, -0.1412, -0.0161, 0.1286, 0.1225, -0.4026, -0.0507, -0.2572, 0.5424, 1, 0.4487, -0.0939, -0.0497, 0.0458, 0.0134, -0.2533, -0.0843
0.0729, -0.261, -0.079, -0.1118, -0.1598, 0.2805, -0.2129, -0.4882, 0.047, -0.247, 0.0206, 0.2019, 0.0336, 0.3079, -0.0412, 0.2573, 0.4487, 1, -0.0784, -0.1174, -0.2129, 0.1523, 0.0355, -0.0425
