1, -0.1557, -0.0452, -0.2378, -0.1639, 0.0032, -0.1557, -0.0452, 0.4413, 0.0099
-0.1557, 1, 0.0196, 0.3529, 0.0537, -0.2976, -0.2315, -0.062, -0.2978, 0.0017
-0.0452, 0.0196, 1, 0.0905, 0.152, -0.2328, -0.2253, 0.1071, -0.148, -0.3852
-0.2378, 0.3529, 0.0905, 1, -0.1948, -0.0467, 0.1903, -0.3137, -0.3113, -0.0612
-0.1639, 0.0537, 0.152, -0.1948, 1, -0.3559, -0.1089, 0.3137, -0.344, -0.0215
0.0032, -0.2976, -0.2328, -0.0467, -0.3559, 1, 0.1089, -0.152, 0.0164, 0.1042
-0.1557, -0.2315, -0.2253, 0.1903, -0.1089, 0.1089, 1, -0.5518, 0.1985, -0.1653
-0.0452, -0.062, 0.1071, -0.3137, 0.3137, -0.152, -0.5518, 1, -0.3125, 0.1129
0.4413, -0.2978, -0.148, -0.3113, -0.344, 0.0164, 0.1985, -0.3125, 1, -0.2019
0.0099, 0.0017, -0.3852, -0.0612, -0.0215, 0.1042, -0.1653, 0.1129, -0.2019, 1
