1, -0.0891, -0.2955, -0.0667, -0.3333, -0.1204, 0.1, -0.1667, 0.2526, 0.0405, 0.4532, 0.2, 0, -0.1231, 0.0842, -0.0667, 0.2, 0, 0, -0.1309, -0.1231, -0.2955, 0.2949, -0.1715, -0.0842, 0.2182, -0.1, 0.1782, 0.0412, 0.0576, 0.0667, 0.0401, -0.338, NaN, -0.3708, -0.3333, 0.0405, 0.0891, 0.0412, NaN, -0.3192, 0.0857, 0.2462, 0.2603, -0.2182, -0.0576, 0.2041, 0.2, -0.0401, 0.0667, 0.4082, 0.0937, -0.1448, 0.1267, 0.1429, 0, 0.2462, 0.2041, -0.2026, 0.1429
-0.0891, 1, 0.2106, -0.2376, -0.2079, 0.3074, -0.1336, -0.1819, 0.03, -0.0794, 0.0624, -0.2376, 0.3087, 0.0439, -0.1576, -0.0891, -0.0891, -0.0439, 0.1839, -0.0194, 0.0932, -0.0715, 0.1445, 0.1451, 0.03, 0.0194, 0.1336, -0.3056, -0.3377, -0.3903, 0.0891, 0.0393, 0.0989, NaN, 0.0294, 0.2376, -0.3718, -0.3056, -0.2459, NaN, 0.3696, -0.0458, -0.0439, -0.1716, 0.2138, -0.2619, 0.1273, -0.3563, -0.3074, -0.0594, -0.3091, 0.2753, -0.2237, 0.1655, -0.0891, -0.0223, -0.2303, -0.1, 0.1011, -0.0891
-0.2955, 0.2106, 1, 0.0985, 0.0422, 0.4083, 0.0422, -0.2533, 0.1742, -0.012, -0.301, -0.3237, 0.0996, 0.2546, -0.1813, 0.0985, -0.0422, 0.0052, 0.2117, 0.0829, 0.265, 0.0196, 0.2552, -0.2208, -0.0036, 0.1013, 0.2744, -0.2106, 0.214, -0.1971, 0.0422, -0.0152, 0.3323, NaN, 0.3879, 0.183, -0.2447, -0.3987, -0.2209, NaN, 0.2329, -0.0398, -0.3846, -0.1033, 0.2626, -0.1971, 0.1465, -0.2955, 0.0152, -0.0985, -0.2758, -0.0079, 0.0265, 0.0695, -0.1025, 0.1478, -0.1351, -0.2844, 0.2447, -0.1025
-0.0667, -0.2376, 0.0985, 1, 0.1111, -0.0401, -0.1667, 0.1667, 0.0842, -0.1216, 0.261, -0.1111, -0.1474, 0.1231, 0.0842, -0.1111, 0.1111, 0.2872, -0.0983, 0.0727, -0.1231, 0.0985, -0.1474, -0.2001, 0.0842, 0.0727, -0.3333, 0.2376, 0.1511, -0.1345, 0.1111, -0.1739, -0.3058, NaN, 0.2884, 0.1111, 0.1216, 0.0891, 0.0137, NaN, -0.0456, -0.0572, -0.1231, 0.0174, -0.0364, 0.0576, -0.068, 0.0667, -0.0936, 0.1111, 0.1361, 0.0312, 0.0161, -0.0985, 0.0476, 0.1667, -0.0821, -0.068, -0.1216, 0.0476
-0.3333, -0.2079, 0.0422, 0.1111, 1, -0.3612, -0.3333, 0.25, -0.0842, -0.1486, -0.1236, -0.1111, 0.1474, -0.1231, -0.0842, 0.1111, -0.3333, -0.0821, 0.0983, 0.0727, 0.1231, 0.3237, -0.0983, 0.0572, 0.4772, -0.2182, 0, -0.0891, 0.261, 0.1345, 0.3333, -0.0936, 0.3058, NaN, 0.1236, 0.3333, -0.2566, 0.0594, -0.0137, NaN, 0.1976, 0.2001, 0.1231, -0.0174, -0.1455, -0.2498, 0.068, -0.0667, 0.0936, 0.1111, 0, -0.0312, 0.3058, 0.0985, -0.0476, -0.1667, -0.1231, 0.068, -0.1486, -0.0476
-0.1204, 0.3074, 0.4083, -0.0401, -0.3612, 1, 0.0401, -0.6086, 0.2332, 0.3789, -0.1042, -0.1739, 0.1242, 0.2173, -0.1048, 0.2274, 0.0936, 0.4001, -0.1242, -0.0963, 0.2766, -0.2694, 0.2722, -0.0551, -0.1048, 0.359, 0.2608, -0.1287, -0.3919, -0.2567, 0.0401, -0.0467, 0.0058, NaN, 0.3522, 0.0401, 0.0276, -0.0393, -0.0612, NaN, 0.0018, -0.3131, -0.3408, -0.1191, 0.0744, -0.0254, -0.1884, -0.0401, 0.0467, 0.0401, -0.0164, -0.0451, -0.0911, -0.1542, -0.1548, -0.1605, -0.1531, -0.1884, 0.2163, -0.1548
0.1, -0.1336, 0.0422, -0.1667, -0.3333, 0.0401, 1, 0.0417, -0.0842, 0.2229, -0.0206, 0, -0.0369, 0.0308, -0.0842, 0, 0.5, -0.1846, -0.1474, 0, 0.1231, 0.1478, 0.1474, 0.1286, -0.2948, 0.2182, 0.125, 0.0223, 0.1236, 0.0865, -0.3333, 0.0401, -0.0966, NaN, -0.0824, -0.1667, 0.2837, 0.1336, -0.0824, NaN, -0.0684, 0.0214, -0.0308, -0.1041, 0.2182, 0.3747, -0.1021, 0.1, 0.1605, 0.1667, -0.2041, -0.5385, -0.0966, -0.0422, 0.0714, 0.25, -0.1231, -0.1021, 0.1216, 0.0714
-0.1667, -0.1819, -0.2533, 0.1667, 0.25, -0.6086, 0.0417, 1, -0.3369, -0.2904, -0.0996, -0.1111, -0.086, 0.1487, 0.014, -0.25, -0.1111, -0.277, -0.0676, 0.1273, -0.0205, 0.3624, -0.3932, 0.0679, 0.014, -0.4001, -0.4583, -0.0965, 0.2713, 0.0576, -0.1667, 0.0602, -0.004, NaN, -0.1579, 0.25, -0.1317, -0.0037, -0.0721, NaN, -0.0646, 0.1572, 0.4924, 0.0824, 0.1, 0.1777, -0.1531, -0.0833, -0.0602, 0.1111, -0.1021, -0.0663, 0.0966, -0.0106, 0.1071, 0.3542, 0.0205, 0.0595, 0.0473, -0.1905
0.2526, 0.03, 0.1742, 0.0842, -0.0842, 0.2332, -0.0842, -0.3369, 1, -0.215, -0.0243, -0.1965, -0.0745, -0.0933, -0.0638, 0.0842, -0.1965, 0.0933, -0.2359, 0.0184, 0.0933, -0.1813, 0.2359, 0.0072, -0.0638, 0.1654, -0.1263, 0.1576, -0.3227, -0.1408, -0.0842, -0.2737, -0.1342, NaN, 0.1978, -0.0842, 0.0444, -0.2176, 0.0243, NaN, -0.0422, -0.1733, 0.0933, -0.1008, -0.1103, -0.3835, 0.0516, 0.2526, -0.0642, -0.0842, 0.0344, 0.0552, 0.0691, 0.1813, -0.0361, 0.1263, -0.0933, 0.0516, 0.1263, -0.0361
0.0405, -0.0794, -0.012, -0.1216, -0.1486, 0.3789, 0.2229, -0.2904, -0.215, 1, -0.0818, 0.2837, 0.1972, 0.0599, -0.0444, -0.1216, 0.2837, 0.1895, -0.0478, -0.2034, 0.0648, -0.1831, 0.0478, -0.2363, -0.215, 0.115, 0.2837, -0.0108, -0.1686, 0.1098, 0.2566, 0.135, -0.1585, NaN, 0.1653, -0.2837, 0.1494, 0.2599, 0.2488, NaN, -0.0499, -0.1494, -0.1846, 0.1877, -0.1503, 0.2266, -0.2399, -0.2026, 0.5155, -0.0135, 0.1158, -0.2884, -0.0606, -0.3302, -0.1216, -0.2837, -0.0648, -0.0331, 0.4253, -0.1216
0.4532, 0.0624, -0.301, 0.261, -0.1236, -0.1042, -0.0206, -0.0996, -0.0243, -0.0818, 1, 0.261, -0.079, 0.0913, -0.0243, -0.0137, 0.261, 0.0355, -0.0729, 0.1169, 0.0355, -0.04, 0.0729, -0.0071, -0.0243, 0.0629, -0.0824, 0.3047, -0.0662, -0.0404, 0.1511, 0.1439, -0.2168, NaN, -0.3209, -0.261, -0.0852, 0.0294, -0.1511, NaN, -0.0056, 0.1696, 0.1623, 0.045, -0.1169, 0.0784, 0.1598, 0.206, -0.1439, 0.2884, 0.1346, 0.1389, -0.2168, 0.214, 0.1825, -0.0206, 0.0913, -0.0505, -0.4158, 0.1825
0.2, -0.2376, -0.3237, -0.1111, -0.1111, -0.1739, 0, -0.1111, -0.1965, 0.2837, 0.261, 1, 0.0983, -0.0821, 0.0842, 0.1111, 0.1111, -0.1231, -0.0983, -0.3637, -0.1231, -0.183, -0.1474, -0.2001, -0.1965, -0.0727, 0.1667, 0.386, 0.0137, 0.634, 0.1111, 0.3612, 0.177, NaN, -0.261, -0.7778, 0.1216, 0.386, 0.2884, NaN, -0.0456, 0.0857, -0.1231, 0.3644, -0.4001, 0.2498, -0.068, 0.2, 0.1739, 0.1111, 0.1361, 0.1873, -0.1448, -0.0985, 0.0476, -0.1667, 0.1231, 0.2722, -0.1216, 0.0476
0, 0.3087, 0.0996, -0.1474, 0.1474, 0.1242, -0.0369, -0.086, -0.0745, 0.1972, -0.079, 0.0983, 1, 0.118, -0.0745, 0.0983, -0.1474, 0.1089, 0.087, -0.0322, 0.1089, 0.0996, 0.1848, -0.0443, 0.2359, -0.1287, 0.2212, -0.4729, 0.079, 0.119, -0.0983, -0.0237, 0.0214, NaN, 0.2309, 0.1474, -0.0478, 0.0197, -0.2248, NaN, 0.1748, 0.2718, -0.118, 0.1382, -0.1287, -0.3059, 0.0602, -0.2949, 0.0237, -0.0983, 0.0903, -0.1657, 0.1993, -0.0996, -0.0421, 0.1474, -0.1089, 0.0602, 0.0478, -0.0421
-0.1231, 0.0439, 0.2546, 0.1231, -0.1231, 0.2173, 0.0308, 0.1487, -0.0933, 0.0599, 0.0913, -0.0821, 0.118, 1, 0.1659, -0.2872, -0.0821, 0.1364, 0.1089, 0.4298, 0.1364, 0.2546, -0.1089, 0.1425, -0.0933, -0.2955, -0.1846, -0.318, 0.0355, -0.0284, -0.1231, 0.0939, 0.101, NaN, 0.1623, 0.0821, -0.1846, -0.1809, -0.2181, NaN, 0.2189, 0.1425, 0.1364, -0.1474, 0.1746, 0.149, 0.0754, -0.2462, 0.0296, -0.1231, 0.0503, -0.0634, -0.1961, 0.265, -0.0528, 0.1846, 0.053, -0.5528, 0.0599, -0.0528
0.0842, -0.1576, -0.1813, 0.0842, -0.0842, -0.1048, -0.0842, 0.014, -0.0638, -0.0444, -0.0243, 0.0842, -0.0745, 0.1659, 1, -0.1965, 0.0842, 0.0933, 0.0745, 0.2021, -0.425, -0.0036, -0.0745, 0.0072, -0.0638, -0.0184, -0.1263, -0.03, 0.0243, 0.1019, -0.0842, -0.1048, 0.0691, NaN, 0.0243, -0.0842, 0.0444, 0.1576, 0.0243, NaN, -0.2342, 0.0072, -0.1659, -0.1008, -0.1103, 0.1019, 0.0516, -0.0842, -0.0642, -0.0842, 0.0344, 0.0552, 0.0691, -0.1742, -0.0361, -0.0842, 0.425, 0.0516, -0.0444, -0.0361
