1, -0.3718, 0.0393, 0.1542, 0.0393, -0.2548, -0.3056, 0.0393, -0.0794, 0.0364
-0.3718, 1, 0.0276, -0.1686, 0.0276, 0.3886, 0.1011, -0.0537, -0.2611, -0.0496
0.0393, 0.0276, 1, -0.1042, -0.2882, -0.0905, 0.05, -0.2882, -0.0276, 0.0983
0.1542, -0.1686, -0.1042, 1, -0.1868, -0.1361, 0.0294, 0.3092, 0.0852, -0.3028
0.0393, 0.0276, -0.2882, -0.1868, 1, -0.2522, 0.05, 0.1143, -0.2716, -0.2294
-0.2548, 0.3886, -0.0905, -0.1361, -0.2522, 1, 0.1651, 0.2328, -0.062, -0.0987
-0.3056, 0.1011, 0.05, 0.0294, 0.05, 0.1651, 1, -0.0393, -0.0108, -0.2182
0.0393, -0.0537, -0.2882, 0.3092, 0.1143, 0.2328, -0.0393, 1, -0.2716, -0.3113
-0.0794, -0.2611, -0.0276, 0.0852, -0.2716, -0.062, -0.0108, -0.2716, 1, 0.2978
0.0364, -0.0496, 0.0983, -0.3028, -0.2294, -0.0987, -0.2182, -0.3113, 0.2978, 1
