1, 0.0186, -0.0499, -0.0018, 0.0933, -0.1094, -0.1368, -0.1423, -0.0219, 0.094
0.0186, 1, 0.0496, -0.0164, 0.0164, -0.1782, -0.0816, -0.1158, -0.2778, 0.0765
-0.0499, 0.0496, 1, 0.0276, 0.0537, -0.2034, 0.2837, -0.1494, -0.0746, -0.2808
-0.0018, -0.0164, 0.0276, 1, 0.1272, -0.1664, 0.1204, 0.0276, 0.0835, -0.4209
0.0933, 0.0164, 0.0537, 0.1272, 1, -0.2715, 0.1204, -0.0276, 0.0771, -0.0489
-0.1094, -0.1782, -0.2034, -0.1664, -0.2715, 1, -0.1309, 0.0619, -0.0699, 0.1635
-0.1368, -0.0816, 0.2837, 0.1204, 0.1204, -0.1309, 1, 0.1216, 0, -0.1873
-0.1423, -0.1158, -0.1494, 0.0276, -0.0276, 0.0619, 0.1216, 1, 0.0876, 0.0987
-0.0219, -0.2778, -0.0746, 0.0835, 0.0771, -0.0699, 0, 0.0876, 1, -0.0712
0.094, 0.0765, -0.2808, -0.4209, -0.0489, 0.1635, -0.1873, 0.0987, -0.0712, 1
