1, 0.1846, -0.0265, 0.4467, NaN, -0.0648, -0.1216, -0.1503, 0.0444, 0.1423, 0.4702, 0.4702, 0.3529, 0.2716, 0.4342, -0.0444, 0.0371, -0.2509, 0.0372, -0.4404, 0.0478, -0.215, -0.1895, -0.2447, -0.4342
0.1846, 1, 0.0269, 0.0503, NaN, -0.1364, 0.1231, -0.1612, -0.1659, 0.3424, 0.0446, 0.0446, 0.0296, 0.0296, 0.0296, -0.0933, 0.2359, 0.118, -0.0475, -0.0932, -0.1089, -0.0933, -0.1364, -0.1247, -0.0296
-0.0265, 0.0269, 1, 0.2673, NaN, 0.1612, 0.0727, 0.4286, -0.0184, -0.2885, -0.1407, -0.1407, -0.1664, 0.0088, -0.1664, -0.1654, -0.1273, -0.0322, 0.0737, -0.311, -0.0322, 0.2021, -0.2417, -0.0829, 0.0788
0.4467, 0.0503, 0.2673, 1, NaN, -0.3266, 0, 0.1336, -0.0344, 0.1117, 0.477, 0.477, 0.4259, 0.4259, 0.4259, 0.0344, -0.2381, -0.3612, -0.1577, -0.6728, 0.0903, -0.1375, -0.4523, -0.4137, -0.4259
NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.0648, -0.1364, 0.1612, -0.3266, NaN, 1, -0.2872, 0.3425, -0.1659, -0.0786, -0.0794, -0.0794, -0.0939, -0.0939, -0.0939, -0.0933, 0.1077, 0.3448, 0.2496, 0.0439, -0.1089, 0.1659, -0.1364, 0.0052, -0.0296
-0.1216, 0.1231, 0.0727, 0, NaN, -0.2872, 1, -0.2182, 0.1965, -0.4104, 0.2955, 0.2955, 0.1739, 0.3077, 0.3077, 0.0842, 0.1111, -0.3932, 0.0161, 0.0594, 0.0983, -0.1965, 0.1231, -0.2392, -0.1739
-0.1503, -0.1612, 0.4286, 0.1336, NaN, 0.3425, -0.2182, 1, -0.1195, -0.0099, -0.277, -0.277, -0.1839, -0.1839, -0.2934, -0.1103, 0.0136, 0.0724, 0.0316, -0.1507, -0.1287, 0.1195, -0.1612, 0.0829, 0.1839
0.0444, -0.1659, -0.0184, -0.0344, NaN, -0.1659, 0.1965, -0.1195, 1, -0.0422, -0.1154, -0.1154, -0.2737, -0.1048, -0.1048, 0.0638, -0.1614, -0.2359, -0.0691, 0.1576, 0.0745, -0.2908, 0.0933, 0.1742, 0.2737
0.1423, 0.3424, -0.2885, 0.1117, NaN, -0.0786, -0.4104, -0.0099, -0.0422, 1, -0.0661, -0.0661, 0.0018, -0.0897, -0.0897, 0.0422, 0.2204, 0.3294, -0.3148, 0.0366, -0.1748, -0.1498, -0.2189, -0.0558, 0.0897
0.4702, 0.0446, -0.1407, 0.477, NaN, -0.0794, 0.2955, -0.277, -0.1154, -0.0661, 1, 1, 0.8796, 0.7987, 0.9604, 0.1154, -0.1612, -0.2614, -0.179, -0.5528, 0.0356, -0.2239, -0.3273, -0.5546, -0.9604
0.4702, 0.0446, -0.1407, 0.477, NaN, -0.0794, 0.2955, -0.277, -0.1154, -0.0661, 1, 1, 0.8796, 0.7987, 0.9604, 0.1154, -0.1612, -0.2614, -0.179, -0.5528, 0.0356, -0.2239, -0.3273, -0.5546, -0.9604
0.3529, 0.0296, -0.1664, 0.4259, NaN, -0.0939, 0.1739, -0.1839, -0.2737, 0.0018, 0.8796, 0.8796, 1, 0.6779, 0.839, 0.1048, -0.107, 0.0237, -0.1027, -0.4862, 0.0237, -0.0642, -0.3408, -0.4388, -0.9195
0.2716, 0.0296, 0.0088, 0.4259, NaN, -0.0939, 0.3077, -0.1839, -0.1048, -0.0897, 0.7987, 0.7987, 0.6779, 1, 0.7585, 0.1048, -0.1906, -0.2722, -0.1027, -0.4862, 0.0237, -0.2332, -0.2173, -0.6082, -0.7585
0.4342, 0.0296, -0.1664, 0.4259, NaN, -0.0939, 0.3077, -0.2934, -0.1048, -0.0897, 0.9604, 0.9604, 0.839, 0.7585, 1, 0.1048, -0.107, -0.2722, -0.1996, -0.4862, 0.0237, -0.2332, -0.2173, -0.5235, -0.9195
-0.0444, -0.0933, -0.1654, 0.0344, NaN, -0.0933, 0.0842, -0.1103, 0.0638, 0.0422, 0.1154, 0.1154, 0.1048, 0.1048, 0.1048, 1, -0.014, -0.0745, 0.0691, 0.03, 0.2359, -0.0638, 0.1659, 0.0036, -0.1048
0.0371, 0.2359, -0.1273, -0.2381, NaN, 0.1077, 0.1111, 0.0136, -0.1614, 0.2204, -0.1612, -0.1612, -0.107, -0.1906, -0.107, -0.014, 1, 0.086, -0.0966, 0.1819, -0.0676, 0.1614, -0.0205, -0.0774, 0.107
-0.2509, 0.118, -0.0322, -0.3612, NaN, 0.3448, -0.3932, 0.0724, -0.2359, 0.3294, -0.2614, -0.2614, 0.0237, -0.2722, -0.2722, -0.0745, 0.086, 1, 0.0214, 0.3087, -0.087, 0.2359, -0.1089, 0.2117, 0.1242
0.0372, -0.0475, 0.0737, -0.1577, NaN, 0.2496, 0.0161, 0.0316, -0.0691, -0.3148, -0.179, -0.179, -0.1027, -0.1027, -0.1996, 0.0691, -0.0966, 0.0214, 1, 0.0989, 0.3773, 0.0691, 0.2496, 0.0754, 0.1027
-0.4404, -0.0932, -0.311, -0.6728, NaN, 0.0439, 0.0594, -0.1507, 0.1576, 0.0366, -0.5528, -0.5528, -0.4862, -0.4862, -0.4862, 0.03, 0.1819, 0.3087, 0.0989, 1, -0.0197, 0.03, 0.5922, 0.3536, 0.5756
0.0478, -0.1089, -0.0322, 0.0903, NaN, -0.1089, 0.0983, -0.1287, 0.0745, -0.1748, 0.0356, 0.0356, 0.0237, 0.0237, 0.0237, 0.2359, -0.0676, -0.087, 0.3773, -0.0197, 1, -0.0745, -0.1089, -0.0996, -0.0237
-0.215, -0.0933, 0.2021, -0.1375, NaN, 0.1659, -0.1965, 0.1195, -0.2908, -0.1498, -0.2239, -0.2239, -0.0642, -0.2332, -0.2332, -0.0638, 0.1614, 0.2359, 0.0691, 0.03, -0.0745, 1, -0.0933, 0.1813, 0.0642
-0.1895, -0.1364, -0.2417, -0.4523, NaN, -0.1364, 0.1231, -0.1612, 0.0933, -0.2189, -0.3273, -0.3273, -0.3408, -0.2173, -0.2173, 0.1659, -0.0205, -0.1089, 0.2496, 0.5922, -0.1089, -0.0933, 1, 0.265, 0.3408
-0.2447, -0.1247, -0.0829, -0.4137, NaN, 0.0052, -0.2392, 0.0829, 0.1742, -0.0558, -0.5546, -0.5546, -0.4388, -0.6082, -0.5235, 0.0036, -0.0774, 0.2117, 0.0754, 0.3536, -0.0996, 0.1813, 0.265, 1, 0.5235
-0.4342, -0.0296, 0.0788, -0.4259, NaN, -0.0296, -0.1739, 0.1839, 0.2737, 0.0897, -0.9604, -0.9604, -0.9195, -0.7585, -0.9195, -0.1048, 0.107, 0.1242, 0.1027, 0.5756, -0.0237, 0.0642, 0.3408, 0.5235, 1
