1, -0.0576, 0.3869, -0.1071, -0.0669, -0.1071, -0.1373, 0.1118, 0.0847, -0.0292, -0.0421, 0.4845, -0.0803, NaN, -0.0576, -0.098, -0.098, -0.1216, -0.0528, -0.0421, -0.0935, -0.0204, -0.0361, 0.4845
-0.0576, 1, 0.2058, -0.0624, 0.4111, 0.1777, 0.0738, -0.0404, 0.2392, -0.0824, 0.0935, -0.119, 0.1781, NaN, -0.1628, -0.0297, -0.0297, 0.007, -0.149, -0.119, 0.239, 0.3541, -0.1019, -0.119
0.3869, 0.2058, 1, -0.0205, 0.1474, -0.1487, -0.2316, 0.1623, 0.2189, -0.0754, -0.1089, 0.3448, -0.0634, NaN, 0.2058, -0.1214, -0.2533, -0.1895, 0.053, -0.1089, 0.1612, 0.3869, 0.1659, 0.118
-0.1071, -0.0624, -0.0205, 1, 0.1909, 0.6528, 0.5304, 0.5013, -0.6003, -0.1531, 0.2396, -0.2212, -0.2263, NaN, 0.0576, 0.6467, 0.6467, 0.5437, -0.1487, -0.0676, -0.2182, -0.1071, -0.014, -0.0676
-0.0669, 0.4111, 0.1474, 0.1909, 1, -0.026, 0.0709, 0.045, 0.0404, -0.0956, -0.1382, -0.1382, 0.2243, NaN, 0.261, 0.0134, -0.0982, -0.0823, -0.0128, -0.1382, 0.1477, -0.0669, 0.1008, -0.1382
-0.1071, 0.1777, -0.1487, 0.6528, -0.026, 1, 0.6138, 0.3296, -0.3154, -0.1531, 0.3932, -0.2212, -0.3239, NaN, -0.3026, 0.6467, 0.6467, 0.7125, -0.1487, -0.0676, -0.1273, -0.1071, -0.014, 0.086
-0.1373, 0.0738, -0.2316, 0.5304, 0.0709, 0.6138, 1, 0.1748, -0.2519, 0.0082, 0.1594, -0.1358, -0.165, NaN, -0.2723, 0.714, 0.714, 0.5613, -0.2316, 0.0118, 0.1572, -0.1373, -0.2427, 0.0118
0.1118, -0.0404, 0.1623, 0.5013, 0.045, 0.3296, 0.1748, 1, -0.3701, -0.0505, 0.079, -0.2248, -0.0425, NaN, 0.1971, 0.4487, 0.4487, 0.5827, -0.0913, -0.2248, -0.3866, 0.1118, 0.0243, 0.079
0.0847, 0.2392, 0.2189, -0.6003, 0.0404, -0.3154, -0.2519, -0.3701, 1, 0.121, -0.1613, 0.1748, 0.0128, NaN, -0.0237, -0.4731, -0.3753, -0.2347, 0.2189, -0.1613, 0.388, 0.0847, -0.0422, 0.0067
-0.0292, -0.0824, -0.0754, -0.1531, -0.0956, -0.1531, 0.0082, -0.0505, 0.121, 1, -0.0602, 0.316, 0.1243, NaN, 0.2118, -0.14, -0.14, 0.0331, -0.0754, 0.316, 0.0891, -0.0292, -0.0516, 0.316
