1, 0.0417, -0.2722, -0.1021, -0.1346, 0.3266, 0.2722, 0.0336, -0.0941, -0.2063, -0.2103, -0.2673, 0.2364, 0, 0.1147, -0.2063, 0.1307, 0.2408, 0.0417, -0.491, 0.2562, -0.2041, -0.14, -0.1759, -0.1166, 0.1667, -0.255, -0.1782, 0.0833, 0.0833, -0.1144, 0.3632, 0, -0.3062, -0.0344, -0.3151, -0.3294, 0.0903, -0.1336, 0.0833, -0.0344, -0.1021, -0.0754, 0.2722, -0.138, -0.1759, -0.4183, 0.2151, 0.1178, -0.1166, 0.0833, 0.1166, -0.0425, 0.1147, 0.1667, 0.3062, -0.2562, 0.2063, -0.4183, -0.1166
0.0417, 1, 0.068, 0.1021, -0.1598, 0, 0.068, -0.1598, -0.0824, -0.0516, 0.1147, -0.0891, 0.1273, 0.25, 0.1243, -0.0516, -0.0082, 0.0602, -0.0417, -0.1, -0.1084, -0.1531, -0.0788, 0.2387, -0.0292, -0.4792, 0.0956, 0.1336, -0.25, 0.1667, -0.0082, 0.1147, 0, 0.1531, -0.0516, -0.0788, 0.2118, 0.0602, 0.1893, 0.0417, 0.3782, 0.1531, 0.0754, 0.068, 0.138, -0.0754, 0.1, -0.1737, -0.1598, -0.0292, -0.0417, 0.0292, -0.17, -0.1147, 0.0417, 0.1021, -0.138, 0.0516, -0.1273, -0.0292
-0.2722, 0.068, 1, -0.1667, 0.1236, 0.3333, -0.1111, 0.1236, 0.1345, 0.0842, -0.1873, -0.2182, -0.0594, 0.1361, 0.1873, 0.0842, -0.0534, -0.0983, 0.068, -0.2079, 0.0161, 0, -0.0857, 0.1231, -0.4286, 0.2722, -0.1562, 0.2182, -0.1361, 0.4082, -0.0534, -0.1873, -0.0667, 0, 0.0842, 0.343, -0.0576, 0.1474, 0.1455, 0, 0.0842, 0, -0.1231, -0.1111, -0.3058, 0.1231, 0.2079, 0.2837, -0.0137, 0.0476, -0.1361, -0.0476, -0.1562, 0.1873, -0.068, -0.1667, -0.177, -0.0842, 0.0594, 0.0476
-0.1021, 0.1021, -0.1667, 1, -0.2266, -0.4, 0, 0.0824, -0.2306, 0.1263, 0.0702, -0.1091, -0.0891, -0.1021, 0.0468, 0.1263, 0.02, -0.1474, 0.1021, 0.1336, -0.2173, 0.25, 0.1929, 0.1846, 0.0714, -0.1021, -0.1041, 0, 0.1021, -0.2041, 0.1201, -0.0468, 0, 0.25, -0.0842, -0.2358, -0.5188, 0.2212, 0.0818, 0.1021, -0.0842, -0.25, 0.1231, 0.3333, -0.338, 0.0308, 0.0891, 0.0203, -0.0206, 0.0714, -0.1021, -0.0714, -0.1041, -0.3044, -0.1021, 0.25, 0.338, -0.1263, 0.2004, 0.0714
-0.1346, -0.1598, 0.1236, -0.2266, 1, 0.1236, -0.0137, 0.0662, 0.1591, 0.1492, -0.0425, -0.027, -0.1542, 0.4542, -0.247, -0.0243, 0.0099, 0.079, 0.0505, -0.0624, 0.181, -0.1236, 0.0954, -0.1623, -0.1118, 0.1598, -0.1695, 0.1529, -0.2019, -0.0336, 0.1748, 0.054, 0.0412, -0.1854, -0.0243, 0.0071, 0.2779, -0.2248, -0.1169, 0.2019, -0.0243, 0.0206, -0.2181, -0.2884, 0.0816, 0.0913, 0.1542, -0.1653, 0.1511, -0.1118, 0.0505, 0.1118, 0.1523, -0.054, 0.1598, -0.1236, 0.1174, 0.0243, 0.0624, -0.1118
0.3266, 0, 0.3333, -0.4, 0.1236, 1, 0.2, 0.0412, -0.0576, -0.2526, -0.1873, -0.2182, 0.3563, 0.1633, 0, -0.2526, -0.0801, 0.1474, 0, -0.4454, 0.2414, -0.1, 0.0857, -0.1231, -0.1429, 0.2041, -0.2603, 0.1309, -0.4899, 0.4899, -0.1601, -0.0937, -0.04, -0.2, 0.0842, 0.1715, 0.0576, -0.1474, -0.1091, 0.2449, -0.0842, -0.1, -0.3693, -0.3333, 0.0483, -0.2462, -0.0891, 0.1216, 0.1236, -0.1429, -0.0816, 0.1429, 0.1562, 0.281, 0.2041, -0.2, -0.1448, -0.0842, -0.1782, -0.1429
0.2722, 0.068, -0.1111, 0, -0.0137, 0.2, 1, -0.2884, 0.1345, -0.1965, -0.1873, -0.2182, 0.2376, 0.1361, 0.1873, 0.0842, -0.1868, 0.3932, 0.068, -0.2079, 0.177, -0.1667, 0.2001, 0.1231, 0.0476, -0.068, -0.1562, -0.0727, -0.1361, 0, -0.1868, 0.4371, -0.3333, -0.1667, 0.0842, 0.343, -0.0576, 0.1474, -0.0364, -0.1361, -0.1965, 0, 0.0821, 0.1111, 0.0161, -0.0821, 0.2079, 0.1486, -0.1511, -0.4286, -0.1361, -0.0476, 0.3644, 0.0312, -0.068, 0, -0.177, 0.1965, 0.0594, 0.0476
0.0336, -0.1598, 0.1236, 0.0824, 0.0662, 0.0412, -0.2884, 1, -0.3159, -0.1978, -0.2354, 0.0629, 0.0294, -0.2187, -0.054, 0.1492, 0.0924, -0.2248, -0.1598, -0.1542, 0.0816, 0.0824, 0.0071, -0.1623, -0.1118, 0.1598, -0.2767, -0.027, 0.1346, 0.2187, 0.0924, -0.2354, -0.0412, -0.0824, -0.0243, -0.1696, -0.0784, -0.2248, -0.1169, 0.0336, -0.0243, -0.1854, 0.0355, 0.1236, -0.1174, -0.0355, -0.0294, 0.2521, 0.3209, 0.1825, -0.1178, 0.1118, 0.1523, 0.1389, 0.1598, 0.1854, 0.2168, -0.1492, 0.0624, -0.1118
-0.0941, -0.0824, 0.1345, -0.2306, 0.1591, -0.0576, 0.1345, -0.3159, 1, -0.1019, -0.1781, -0.239, -0.3903, 0.3765, 0.1781, -0.1019, -0.0738, 0.119, 0.2118, 0.1232, 0.064, -0.2306, -0.0939, 0.2058, -0.0576, 0.0824, 0.039, 0.1384, -0.0235, 0.0941, -0.1892, 0.2267, -0.0576, -0.2017, -0.1019, 0.1532, 0.1694, 0.119, 0.2956, -0.0941, -0.1019, 0.3747, -0.0284, -0.2498, 0.064, 0.2058, -0.1232, 0.1238, -0.1971, -0.0576, -0.0235, 0.0576, -0.261, -0.2267, -0.5059, -0.3747, -0.064, 0.1019, -0.1232, -0.0576
-0.2063, -0.0516, 0.0842, 0.1263, 0.1492, -0.2526, -0.1965, -0.1978, -0.1019, 1, 0.142, 0.1654, -0.03, -0.0344, 0.0552, -0.0638, 0.0742, 0.0745, -0.0516, 0.1576, 0.0691, 0.1263, -0.0072, 0.1659, -0.0361, 0.0516, -0.1008, 0.1654, 0.0344, -0.3094, 0.0742, -0.0552, 0.0842, 0.0842, -0.0638, -0.0072, -0.1019, 0.0745, 0.1195, -0.0344, -0.0638, -0.1263, 0.0933, 0.0842, -0.1342, -0.0933, 0.03, -0.215, -0.0243, -0.0361, -0.1375, 0.0361, -0.1008, 0.0552, 0.0516, 0.1263, 0.1342, -0.2908, 0.2176, -0.0361
