1, -0.0754, -0.0516, NaN, -0.0824, -0.0824, -0.0292, -0.0417, NaN, 0.138, -0.0292, NaN, 0.1893, NaN, -0.0516, 0.138, 0.0082, -0.0824, -0.0754, -0.0754, 0.138, -0.0516, -0.0417, NaN, 0.2387, -0.0417, -0.0292, -0.0602, 0.3782, -0.0602, -0.0602, -0.0417, -0.0292, -0.0602, -0.0292, 0.1531, NaN, -0.0602, -0.0516, -0.0417, -0.0292, -0.0417, -0.0417, -0.0602, -0.0292, -0.0417, -0.0602, -0.0292, NaN, -0.0292
-0.0754, 1, -0.0933, NaN, 0.2058, -0.149, 0.3869, -0.0754, NaN, -0.0475, -0.0528, NaN, -0.1612, NaN, 0.1659, -0.1961, -0.3548, -0.149, 0.053, 0.053, 0.2496, -0.0933, -0.0754, NaN, -0.1364, 0.2387, -0.0528, 0.118, -0.0933, -0.1089, -0.1089, 0.2387, -0.0528, 0.118, 0.3869, -0.0308, NaN, 0.3448, -0.0933, -0.0754, -0.0528, 0.2387, -0.0754, 0.118, -0.0528, -0.0754, 0.3448, -0.0528, NaN, -0.0528
-0.0516, -0.0933, 1, NaN, -0.1019, 0.1408, -0.0361, -0.0516, NaN, 0.0691, -0.0361, NaN, 0.1195, NaN, -0.0638, 0.0691, 0.0944, 0.1408, -0.0933, -0.0933, 0.0691, -0.0638, -0.0516, NaN, -0.0933, 0.3782, -0.0361, 0.2359, -0.0638, -0.0745, -0.0745, -0.0516, -0.0361, -0.0745, -0.0361, 0.0842, NaN, -0.0745, 0.2908, 0.3782, -0.0361, 0.3782, 0.3782, 0.2359, -0.0361, -0.0516, 0.2359, -0.0361, NaN, -0.0361
NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.0824, 0.2058, -0.1019, NaN, 1, -0.1628, 0.3541, -0.0824, NaN, -0.2143, -0.0576, NaN, -0.1761, NaN, -0.1019, -0.2143, -0.1569, -0.1628, 0.3831, 0.7379, 0.064, 0.3835, -0.0824, NaN, -0.149, 0.2118, 0.3541, 0.0935, 0.1408, -0.119, -0.119, 0.2118, -0.0576, 0.5184, 0.3541, -0.0576, NaN, 0.0935, -0.1019, -0.0824, -0.0576, -0.0824, -0.0824, 0.5184, -0.0576, 0.2118, 0.0935, -0.0576, NaN, -0.0576
-0.0824, -0.149, 0.1408, NaN, -0.1628, 1, -0.0576, -0.0824, NaN, -0.0751, -0.0576, NaN, -0.1761, NaN, 0.1408, -0.0751, 0.1892, 0.0033, 0.0284, -0.149, -0.2143, -0.1019, 0.5059, NaN, -0.149, -0.0824, -0.0576, -0.119, -0.1019, -0.119, -0.119, -0.0824, -0.0576, 0.0935, -0.0576, 0.0865, NaN, -0.119, 0.1408, -0.0824, -0.0576, -0.0824, 0.2118, -0.119, 0.3541, -0.0824, 0.0935, -0.0576, NaN, -0.0576
-0.0292, 0.3869, -0.0361, NaN, 0.3541, -0.0576, 1, -0.0292, NaN, -0.0759, -0.0204, NaN, -0.0623, NaN, -0.0361, -0.0759, -0.1373, -0.0576, 0.3869, 0.3869, -0.0759, -0.0361, -0.0292, NaN, -0.0528, 0.6999, -0.0204, -0.0421, -0.0361, -0.0421, -0.0421, -0.0292, -0.0204, -0.0421, -0.0204, 0.2857, NaN, 0.4845, -0.0361, -0.0292, -0.0204, -0.0292, -0.0292, 0.4845, -0.0204, -0.0292, -0.0421, -0.0204, NaN, -0.0204
-0.0417, -0.0754, -0.0516, NaN, -0.0824, -0.0824, -0.0292, 1, NaN, -0.1084, -0.0292, NaN, -0.0891, NaN, -0.0516, 0.138, 0.2125, -0.0824, -0.0754, -0.0754, -0.1084, -0.0516, -0.0417, NaN, -0.0754, -0.0417, -0.0292, -0.0602, -0.0516, 0.316, -0.0602, -0.0417, -0.0292, -0.0602, -0.0292, -0.1021, NaN, -0.0602, -0.0516, 0.4792, 0.6999, -0.0417, -0.0417, -0.0602, -0.0292, -0.0417, -0.0602, -0.0292, NaN, -0.0292
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.138, -0.0475, 0.0691, NaN, -0.2143, -0.0751, -0.0759, -0.1084, NaN, 1, -0.0759, NaN, -0.1001, NaN, -0.1342, -0.049, -0.1237, -0.2143, -0.1961, -0.1961, -0.049, -0.1342, -0.1084, NaN, 0.101, 0.138, -0.0759, 0.0214, -0.1342, 0.0214, -0.1566, 0.138, -0.0759, -0.1566, -0.0759, -0.1448, NaN, 0.3773, -0.1342, -0.1084, -0.0759, 0.138, -0.1084, 0.0214, -0.0759, 0.138, -0.1566, 0.269, NaN, 0.269
-0.0292, -0.0528, -0.0361, NaN, -0.0576, -0.0576, -0.0204, -0.0292, NaN, -0.0759, 1, NaN, -0.0623, NaN, -0.0361, 0.269, -0.1373, -0.0576, -0.0528, -0.0528, 0.269, -0.0361, -0.0292, NaN, 0.3869, -0.0292, -0.0204, -0.0421, -0.0361, -0.0421, -0.0421, -0.0292, -0.0204, -0.0421, -0.0204, -0.0714, NaN, -0.0421, -0.0361, -0.0292, -0.0204, -0.0292, -0.0292, -0.0421, -0.0204, -0.0292, -0.0421, -0.0204, NaN, -0.0204
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.1893, -0.1612, 0.1195, NaN, -0.1761, -0.1761, -0.0623, -0.0891, NaN, -0.1001, -0.0623, NaN, 1, NaN, -0.1103, 0.1633, 0.0175, 0.1384, -0.1612, -0.1612, -0.1001, -0.1103, -0.0891, NaN, -0.1612, -0.0891, -0.0623, -0.1287, 0.3492, 0.0724, -0.1287, -0.0891, -0.0623, -0.1287, -0.0623, 0.3273, NaN, -0.1287, -0.1103, 0.1893, -0.0623, -0.0891, -0.0891, -0.1287, -0.0623, 0.1893, -0.1287, 0.3273, NaN, -0.0623
