1, 0.0515, -0.1382, 0.1008, -0.1414, 0.0174, -0.1382, -0.0956, NaN, 0.3076, -0.189, -0.1382, -0.1382, -0.2195, -0.1523, 0.0042, 0.0537, -0.1232, 0.1477, 0.0537
0.0515, 1, 0.0537, 0.1008, -0.0195, 0.0174, -0.1382, -0.0956, NaN, -0.0128, 0.261, -0.1382, 0.0537, 0.0515, 0.1695, 0.0042, 0.0537, -0.1232, -0.0795, 0.0537
-0.1382, 0.0537, 1, 0.2359, 0.1795, -0.0983, -0.087, 0.316, NaN, -0.1089, 0.0935, -0.087, 0.1848, 0.0537, -0.079, -0.1129, -0.087, 0.1993, -0.193, 0.1848
0.1008, 0.1008, 0.2359, 1, -0.142, -0.0842, -0.0745, 0.3782, NaN, -0.0933, 0.1408, 0.2359, -0.0745, 0.1008, -0.0243, -0.0543, -0.0745, 0.0691, 0.0184, -0.0745
-0.1414, -0.0195, 0.1795, -0.142, 1, -0.0312, 0.1795, -0.1147, NaN, 0.2248, -0.0918, -0.1657, 0.0069, -0.1414, -0.1505, 0.0679, -0.1657, 0.1537, -0.2657, 0.0069
0.0174, 0.0174, -0.0983, -0.0842, -0.0312, 1, -0.0983, -0.068, NaN, 0.2872, -0.1345, 0.1474, -0.0983, 0.0174, -0.1236, 0.1074, -0.0983, -0.0161, 0.0727, -0.0983
-0.1382, -0.1382, -0.087, -0.0745, 0.1795, -0.0983, 1, -0.0602, NaN, -0.1089, 0.0935, -0.087, -0.087, -0.1382, 0.0729, 0.0356, -0.087, 0.0214, -0.0322, -0.087
-0.0956, -0.0956, 0.316, 0.3782, -0.1147, -0.068, -0.0602, 1, NaN, -0.0754, 0.2118, 0.316, 0.316, -0.0956, 0.0505, 0.0247, -0.0602, -0.1084, -0.1336, 0.316
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
0.3076, -0.0128, -0.1089, -0.0933, 0.2248, 0.2872, -0.1089, -0.0754, NaN, 1, -0.149, -0.1089, -0.1089, -0.0128, -0.0355, 0.1686, -0.1089, -0.0475, -0.1074, -0.1089
-0.189, 0.261, 0.0935, 0.1408, -0.0918, -0.1345, 0.0935, 0.2118, NaN, -0.149, 1, 0.0935, 0.0935, 0.111, 0.0404, -0.0093, -0.119, -0.0751, -0.1384, 0.3059
-0.1382, -0.1382, -0.087, 0.2359, -0.1657, 0.1474, -0.087, 0.316, NaN, -0.1089, 0.0935, 1, -0.087, 0.2456, -0.079, 0.0356, -0.087, 0.0214, 0.2896, -0.087
-0.1382, 0.0537, 0.1848, -0.0745, 0.0069, -0.0983, -0.087, 0.316, NaN, -0.1089, 0.0935, -0.087, 1, 0.0537, 0.2248, -0.1129, -0.087, 0.0214, -0.193, 0.1848
-0.2195, 0.0515, 0.0537, 0.1008, -0.1414, 0.0174, -0.1382, -0.0956, NaN, -0.0128, 0.111, 0.2456, 0.0537, 1, -0.2595, -0.3104, -0.1382, 0.2539, -0.0795, -0.1382
-0.1523, 0.1695, -0.079, -0.0243, -0.1505, -0.1236, 0.0729, 0.0505, NaN, -0.0355, 0.0404, -0.079, 0.2248, -0.2595, 1, 0.2191, 0.2248, -0.0179, 0.2068, 0.0729
0.0042, 0.0042, -0.1129, -0.0543, 0.0679, 0.1074, 0.0356, 0.0247, NaN, 0.1686, -0.0093, 0.0356, -0.1129, -0.3104, 0.2191, 1, -0.1129, -0.2762, -0.3165, -0.1129
0.0537, 0.0537, -0.087, -0.0745, -0.1657, -0.0983, -0.087, -0.0602, NaN, -0.1089, -0.119, -0.087, -0.087, -0.1382, 0.2248, -0.1129, 1, 0.0214, 0.1287, -0.087
-0.1232, -0.1232, 0.1993, 0.0691, 0.1537, -0.0161, 0.0214, -0.1084, NaN, -0.0475, -0.0751, 0.0214, 0.0214, 0.2539, -0.0179, -0.2762, 0.0214, 1, 0.0737, -0.1566
0.1477, -0.0795, -0.193, 0.0184, -0.2657, 0.0727, -0.0322, -0.1336, NaN, -0.1074, -0.1384, 0.2896, -0.193, -0.0795, 0.2068, -0.3165, 0.1287, 0.0737, 1, -0.0322
0.0537, 0.0537, 0.1848, -0.0745, 0.0069, -0.0983, -0.087, 0.316, NaN, -0.1089, 0.3059, -0.087, 0.1848, -0.1382, 0.0729, -0.1129, -0.087, -0.1566, -0.0322, 1
