1, -0.0726, 0.0694, -0.1922, -0.3101, 0.1442, -0.4193, -0.2498, -0.2723, -0.0355, 0.2723, 0.071, 0.1825, 0.0642, 0.2723, 0.2425, -0.0415, -0.0148, -0.165, 0.3595, 0.1368, 0.3037, 0.0275, 0.1144, -0.0271, -0.0082, -0.1662, 0.2778, 0.2065, -0.0801
-0.0726, 1, -0.1935, -0.1169, 0.2293, -0.1837, -0.1529, -0.0852, -0.0404, 0.0531, 0.0404, -0.047, -0.127, -0.0294, 0.0404, -0.0294, 0.0784, 0.0913, 0.3435, -0.0816, 0.0137, -0.2354, -0.0813, 0.471, 0.0179, 0.2607, -0.3163, -0.286, 0.0531, -0.1236
0.0694, -0.1935, 1, 0.3084, -0.2587, -0.0821, 0.189, -0.3196, 0.0237, -0.1176, 0.1078, -0.0404, -0.2483, 0.065, -0.0237, -0.0366, -0.1078, -0.202, -0.0128, -0.0947, 0.1596, 0.094, 0.0821, -0.0186, 0.1255, 0.121, 0.2047, -0.0186, 0.0661, 0.1976
-0.1922, -0.1169, 0.3084, 1, -0.1667, -0.1123, 0.1429, -0.0265, 0.1132, -0.0352, -0.1132, 0.0829, -0.5436, 0.2138, -0.1132, -0.0778, -0.1384, -0.2955, 0.1431, 0.1791, 0.0364, -0.1635, 0.2058, 0, -0.0316, -0.0891, 0.2423, -0.0891, -0.211, 0.2182
-0.3101, 0.2293, -0.2587, -0.1667, 1, -0.0515, 0.1667, 0.1813, 0.4528, 0.277, -0.2956, -0.1981, -0.1474, -0.2138, -0.4528, -0.0923, 0.4528, 0.1612, 0.2657, -0.2318, -0.0136, 0.138, -0.0655, -0.245, -0.1001, -0.1893, 0.2318, -0.245, 0.1671, -0.2182
0.1442, -0.1837, -0.0821, -0.1123, -0.0515, 1, 0.0187, -0.0243, 0.1532, -0.1762, -0.2768, 0.0398, 0.0507, -0.0458, 0.2175, 0.0497, -0.0939, 0.2744, -0.0161, 0.1573, -0.2465, 0.0843, -0.2647, -0.0525, -0.0497, 0.0788, -0.1573, 0.1225, 0.342, 0.2001
-0.4193, -0.1529, 0.189, 0.1429, 0.1667, 0.0187, 1, 0.0265, 0.1384, 0.0352, -0.0126, 0.1935, -0.1013, -0.2138, -0.2641, -0.2138, 0.1384, 0.0269, 0.1635, -0.3898, 0.0546, -0.0409, -0.2058, -0.1782, -0.0737, -0.1336, 0.3898, 0.0891, 0.1231, 0.2182
-0.2498, -0.0852, -0.3196, -0.0265, 0.1813, -0.0243, 0.0265, 1, 0.2406, 0.1829, -0.3574, -0.012, -0.0736, -0.1011, -0.1238, -0.1011, -0.1098, 0.1895, 0.2808, 0.135, -0.2904, -0.0038, 0.2849, -0.3639, -0.1585, -0.0331, 0.1585, 0.1323, -0.3886, -0.2566
-0.2723, -0.0404, 0.0237, 0.1132, 0.4528, 0.1532, 0.1384, 0.2406, 1, 0.2415, -0.5017, -0.0462, -0.4405, -0.3903, -0.3355, 0.1232, -0.1628, -0.0284, 0.4481, -0.2143, -0.1777, -0.2267, -0.0297, -0.3294, -0.0751, -0.2118, 0.2143, -0.0941, 0.1254, 0.1345
-0.0355, 0.0531, -0.1176, -0.0352, 0.277, -0.1762, 0.0352, 0.1829, 0.2415, 1, -0.0093, 0.0408, -0.2109, -0.2836, -0.2415, -0.0144, 0.0093, -0.0794, 0.1208, -0.0156, -0.2451, 0.1208, 0.0035, -0.3454, -0.1128, 0.0247, 0.5019, 0.2303, -0.1364, -0.0269
0.2723, 0.0404, 0.1078, -0.1132, -0.2956, -0.2768, -0.0126, -0.3574, -0.5017, -0.0093, 1, 0.0462, 0.3188, 0.2619, 0.0033, 0.0051, 0.1628, -0.149, -0.3131, 0.0751, 0.2978, 0.2267, 0.1532, 0.2118, 0.2143, -0.0824, -0.0751, 0.0941, -0.1254, -0.1345
0.071, -0.047, -0.0404, 0.0829, -0.1981, 0.0398, 0.1935, -0.012, -0.0462, 0.0408, 0.0462, 1, -0.1979, -0.3047, 0.1679, 0.2595, 0.0754, 0.0052, 0.1898, -0.1773, -0.0774, -0.2056, 0.0507, -0.0689, -0.1773, -0.2844, 0.0754, 0.5343, -0.0442, 0.2392
