1, 0.138, -0.1128, 0.064, -0.0483, 0.1448, 0.1046, -0.0179, 0.2977, 0.2168, -0.2423, -0.3817, -0.0816, -0.1773, 0.0947, -0.0696, -0.6366, 0.338, -0.317, -0.138
0.138, 1, -0.0658, -0.2588, -0.1633, 0.2449, 0.1871, 0.0505, 0.068, -0.1346, -0.3563, -0.2621, 0.2019, 0.0689, 0.1675, -0.4576, -0.4183, 0, -0.1961, 0.25
-0.1128, -0.0658, 1, 0.1254, -0.1612, -0.0806, -0.0907, -0.2191, -0.2451, -0.1129, -0.2989, -0.0097, 0.3022, 0.2109, -0.2498, 0.0355, -0.0144, -0.1612, 0.2065, 0.0247
0.064, -0.2588, 0.1254, 1, 0.2882, -0.1729, -0.1825, 0.1591, 0.1825, 0.3159, 0.239, -0.4372, -0.0404, -0.1679, -0.2865, 0.1569, -0.0051, -0.0576, 0.1892, 0.0824
-0.0483, -0.1633, -0.1612, 0.2882, 1, -0.12, -0.3333, -0.206, 0.0833, 0.3708, 0.1309, -0.1204, -0.1236, -0.38, -0.228, 0.0801, 0, -0.1, -0.0801, 0
0.1448, 0.2449, -0.0806, -0.1729, -0.12, 1, 0.1667, -0.1236, -0.0833, -0.0412, -0.3055, 0.0401, -0.0412, -0.1267, 0.228, -0.0801, -0.0891, -0.1, -0.2402, 0
0.1046, 0.1871, -0.0907, -0.1825, -0.3333, 0.1667, 1, 0.2713, -0.0451, -0.0137, -0.1273, 0.107, -0.0996, 0.1654, 0.2546, -0.1134, -0.0891, 0.1458, -0.2202, 0.1531
-0.0179, 0.0505, -0.2191, 0.1591, -0.206, -0.1236, 0.2713, 1, -0.2713, -0.1511, 0.027, -0.0215, 0.0187, 0.134, 0.1822, -0.1551, 0.0294, 0.0206, -0.0924, -0.0505
0.2977, 0.068, -0.2451, 0.1825, 0.0833, -0.0833, -0.0451, -0.2713, 1, 0.1854, 0.2182, -0.3578, -0.0721, -0.3413, -0.0646, 0.1968, -0.1893, 0.0625, -0.1968, 0.0595
0.2168, -0.1346, -0.1129, 0.3159, 0.3708, -0.0412, -0.0137, -0.1511, 0.1854, 1, 0.0629, -0.2265, -0.2733, -0.3949, -0.1822, -0.0924, -0.1211, -0.0206, 0.0099, -0.1598
-0.2423, -0.3563, -0.2989, 0.239, 0.1309, -0.3055, -0.1273, 0.027, 0.2182, 0.0629, 1, -0.0088, -0.1169, -0.1935, -0.2089, 0.3669, 0.2138, 0, 0.2446, 0.1336
-0.3817, -0.2621, -0.0097, -0.4372, -0.1204, 0.0401, 0.107, -0.0215, -0.3578, -0.2265, -0.0088, 1, -0.0612, 0.1542, 0.1848, -0.0032, 0.4969, -0.2408, 0.0835, -0.1884
-0.0816, 0.2019, 0.3022, -0.0404, -0.1236, -0.0412, -0.0996, 0.0187, -0.0721, -0.2733, -0.1169, -0.0612, 1, 0.214, -0.2762, -0.0924, -0.0294, 0.0824, 0.0924, 0.2607
-0.1773, 0.0689, 0.2109, -0.1679, -0.38, -0.1267, 0.1654, 0.134, -0.3413, -0.3949, -0.1935, 0.1542, 0.214, 1, 0.1367, -0.071, -0.1166, 0.2744, -0.0135, 0.1465
0.0947, 0.1675, -0.2498, -0.2865, -0.228, 0.228, 0.2546, 0.1822, -0.0646, -0.1822, -0.2089, 0.1848, -0.2762, 0.1367, 1, -0.0219, -0.2681, 0.1824, -0.4344, -0.121
-0.0696, -0.4576, 0.0355, 0.1569, 0.0801, -0.0801, -0.1134, -0.1551, 0.1968, -0.0924, 0.3669, -0.0032, -0.0924, -0.071, -0.0219, 1, 0.1141, 0.0801, -0.1987, -0.1961
-0.6366, -0.4183, -0.0144, -0.0051, 0, -0.0891, -0.0891, 0.0294, -0.1893, -0.1211, 0.2138, 0.4969, -0.0294, -0.1166, -0.2681, 0.1141, 1, -0.3563, 0.3317, -0.1273
0.338, 0, -0.1612, -0.0576, -0.1, -0.1, 0.1458, 0.0206, 0.0625, -0.0206, 0, -0.2408, 0.0824, 0.2744, 0.1824, 0.0801, -0.3563, 1, -0.1801, 0.1021
-0.317, -0.1961, 0.2065, 0.1892, -0.0801, -0.2402, -0.2202, -0.0924, -0.1968, 0.0099, 0.2446, 0.0835, 0.0924, -0.0135, -0.4344, -0.1987, 0.3317, -0.1801, 1, 0.1961
-0.138, 0.25, 0.0247, 0.0824, 0, 0, 0.1531, -0.0505, 0.0595, -0.1598, 0.1336, -0.1884, 0.2607, 0.1465, -0.121, -0.1961, -0.1273, 0.1021, 0.1961, 1
