1, 0.0247, -0.0247, -0.2844, 0.1809, 0, 0.0689, 0.0417, 0.1531, -0.0595, -0.1336, 0.0516, 0.0956, -0.1, 0.1336, -0.1667, 0.2844, 0.14, 0.0891, 0.0788, 0.1147, -0.0689, 0.0754, -0.1336, 0.0164, 0.068, -0.1084, 0.0505, -0.0082, -0.0417
0.0247, 1, -0.2695, -0.2994, 0.0552, 0.1612, -0.1259, 0.3454, 0.2619, 0.1612, 0.0352, -0.285, -0.0042, 0.1041, -0.1231, -0.148, 0.0442, 0.0898, -0.2286, 0.0829, 0.0264, -0.2994, -0.2926, -0.5803, -0.1714, 0.1612, 0.1128, 0.3022, 0.4484, 0.0658
-0.0247, -0.2695, 1, -0.0408, -0.0552, 0.1612, 0.0408, -0.2632, -0.0604, -0.0772, -0.211, 0.1154, -0.3104, -0.1938, 0.1231, 0.3125, -0.0442, 0.0829, -0.0352, 0.0035, -0.1208, 0.0442, 0.2926, 0.0528, 0.0905, -0.1612, -0.0156, -0.3852, -0.0452, -0.0658
-0.2844, -0.2994, -0.0408, 1, 0.1293, 0.0422, -0.0196, -0.1896, -0.4855, -0.2744, 0.2856, 0.352, 0.1033, -0.1655, -0.3777, -0.0172, -0.1087, -0.2208, -0.0829, -0.4127, 0.1898, 0.287, -0.1351, 0.3777, -0.1, 0.183, 0.0754, -0.047, 0.071, 0.0172
0.1809, 0.0552, -0.0552, 0.1293, 1, -0.1612, 0.381, -0.3454, 0.0403, -0.0772, -0.4748, -0.2239, 0.1091, -0.3733, 0.1231, -0.2632, 0.296, -0.0035, 0.1407, -0.2557, 0.3509, -0.1259, 0.4166, 0.0528, 0.0097, -0.0269, -0.2101, 0.0299, -0.2871, -0.3948
0, 0.1612, 0.1612, 0.0422, -0.1612, 1, -0.1267, 0.2449, -0.2, -0.1667, 0.1309, 0.2526, -0.0521, -0.1782, -0.3055, -0.1633, 0.1267, 0.2572, -0.3055, 0, 0.0937, 0.1267, -0.3693, -0.3055, 0.1204, 0.3333, 0.1448, -0.206, 0.0801, -0.0816
0.0689, -0.1259, 0.0408, -0.0196, 0.381, -0.1267, 1, -0.4137, 0.2744, 0.0106, -0.1935, -0.352, 0.1165, -0.2106, 0.0092, -0.1551, -0.0695, 0.2208, 0.4514, 0.1412, 0.0079, -0.0196, 0.1351, 0.0829, -0.0695, -0.0422, -0.1773, -0.04, -0.3245, -0.1034
0.0417, 0.3454, -0.2632, -0.1896, -0.3454, 0.2449, -0.4137, 1, -0.2041, 0.1021, 0.1782, 0.2063, -0.0425, 0.2364, -0.0891, 0.0833, 0.0172, 0.035, -0.2673, 0.14, -0.0191, -0.0172, -0.3266, -0.4454, 0.2294, 0.1361, 0.1577, 0.2019, 0.2942, 0.0833
0.1531, 0.2619, -0.0604, -0.4855, 0.0403, -0.2, 0.2744, -0.2041, 1, 0.2708, -0.2182, -0.5053, 0.1041, 0.2004, 0.1091, -0.1021, 0.1689, 0.2358, 0, 0.0857, -0.0702, -0.1689, 0.0308, -0.2182, -0.1605, -0.1667, -0.1448, 0.1236, -0.1201, -0.1021
-0.0595, 0.1612, -0.0772, -0.2744, -0.0772, -0.1667, 0.0106, 0.1021, 0.2708, 1, -0.0546, -0.1895, -0.2429, 0.2747, 0.0546, 0.3572, -0.0774, -0.0679, -0.0546, 0.1572, -0.3239, -0.2744, 0.1077, -0.1455, -0.1438, -0.25, -0.3058, 0.1579, 0.03, 0.1531
