1, -0.1695, 0.0134, -0.026, 0.2264, -0.0232, -0.1877, -0.3188, 0.0232, 0.1695
-0.1695, 1, 0.0954, -0.0824, -0.04, -0.2488, -0.1686, 0.2191, -0.0852, -0.0662
0.0134, 0.0954, 1, 0.1286, -0.3222, -0.1981, 0.0243, 0.1762, 0.0243, 0.1696
-0.026, -0.0824, 0.1286, 1, 0.0633, -0.2229, 0.1216, -0.141, 0.2229, -0.0206
0.2264, -0.04, -0.3222, 0.0633, 1, 0.3302, -0.1591, -0.296, -0.0736, -0.134
-0.0232, -0.2488, -0.1981, -0.2229, 0.3302, 1, -0.2611, -0.0196, -0.2611, -0.0852
-0.1877, -0.1686, 0.0243, 0.1216, -0.1591, -0.2611, 1, 0.0196, 0.0969, 0.1686
-0.3188, 0.2191, 0.1762, -0.141, -0.296, -0.0196, 0.0196, 1, 0.0196, -0.3022
0.0232, -0.0852, 0.0243, 0.2229, -0.0736, -0.2611, 0.0969, 0.0196, 1, -0.3323
0.1695, -0.0662, 0.1696, -0.0206, -0.134, -0.0852, 0.1686, -0.3022, -0.3323, 1
