1, 0.0801, -0.3563, 0.0891, 0.0483, -0.2402, 0.1216, 0.0436, -0.0806, 0.2182
0.0801, 1, 0.1141, 0.1141, -0.2629, -0.2821, 0.2368, -0.4193, -0.2774, -0.0699
-0.3563, 0.1141, 1, -0.0913, -0.0989, -0.0642, 0.0108, 0.0194, -0.0754, -0.2722
0.0891, 0.1141, -0.0913, 1, -0.0989, -0.0642, 0.1913, -0.0778, -0.0754, 0.0194
0.0483, -0.2629, -0.0989, -0.0989, 1, 0.317, -0.3306, 0.1791, 0.3074, 0.1791
-0.2402, -0.2821, -0.0642, -0.0642, 0.317, 1, -0.2498, 0.3669, 0.2065, 0.1048
0.1216, 0.2368, 0.0108, 0.1913, -0.3306, -0.2498, 1, -0.3272, -0.5518, 0.115
0.0436, -0.4193, 0.0194, -0.0778, 0.1791, 0.3669, -0.3272, 1, 0.2989, -0.1429
-0.0806, -0.2774, -0.0754, -0.0754, 0.3074, 0.2065, -0.5518, 0.2989, 1, -0.1407
0.2182, -0.0699, -0.2722, 0.0194, 0.1791, 0.1048, 0.115, -0.1429, -0.1407, 1
