1, 0.2417, 0.4457, -0.1236, 0.4003, -0.0806, 0.04, -0.3223, -0.5489, -0.1667
0.2417, 1, 0.0196, 0.0531, -0.1258, 0.0552, 0.0806, -0.1071, -0.2109, -0.0907
0.4457, 0.0196, 1, -0.1686, 0.3309, -0.1012, -0.2837, -0.3461, -0.3302, -0.3005
-0.1236, 0.0531, -0.1686, 1, -0.4223, 0.0299, -0.206, 0.1959, 0.2209, 0.0721
0.4003, -0.1258, 0.3309, -0.4223, 1, 0.0452, -0.0801, -0.4387, -0.267, 0.0534
-0.0806, 0.0552, -0.1012, 0.0299, 0.0452, 1, -0.2417, -0.3799, 0.2109, 0.1746
0.04, 0.0806, -0.2837, -0.206, -0.0801, -0.2417, 1, 0.1612, -0.2111, 0.0833
-0.3223, -0.1071, -0.3461, 0.1959, -0.4387, -0.3799, 0.1612, 1, 0.2109, -0.0772
-0.5489, -0.2109, -0.3302, 0.2209, -0.267, 0.2109, -0.2111, 0.2109, 1, 0.1865
-0.1667, -0.0907, -0.3005, 0.0721, 0.0534, 0.1746, 0.0833, -0.0772, 0.1865, 1
