1, 0.1948, -0.1048, 0.1411, 0.0164, -0.3932, -0.1287, -0.0058, 0.0835, -0.2726, -0.0215, 0.0451, -0.2059, -0.3817, 0.3678, -0.0695, -0.3245, 0.107, -0.2539, -0.1143, -0.203, 0.2848, 0.0032, -0.4751, -0.0401, 0.2539, -0.1714, 0.3522, -0.2442, 0.2695
0.1948, 1, -0.2737, 0.2271, 0.2621, -0.0655, -0.4862, 0.1879, 0.3245, -0.1811, -0.1868, 0.327, 0.1411, -0.3817, -0.2726, -0.0695, -0.2442, 0.107, -0.035, 0.2077, 0.1411, -0.1996, 0.0032, -0.0655, 0.0401, 0.4291, -0.2522, 0.1042, 0.0771, 0.1868
-0.1048, -0.2737, 1, -0.0072, -0.0344, -0.0344, -0.03, -0.0691, 0.0944, 0.1498, 0.1492, -0.4496, 0.1408, -0.1342, -0.2342, -0.1742, -0.0944, -0.014, 0.1195, -0.2332, -0.0072, 0.1342, 0.0944, 0.3094, 0.0842, 0.0184, 0.2239, -0.1492, 0.0742, -0.1492
0.1411, 0.2271, -0.0072, 1, 0.035, -0.14, -0.1413, -0.0538, 0.0584, -0.2111, 0.0071, -0.0843, -0.0939, -0.1532, -0.1134, -0.2208, -0.0584, 0.0679, -0.2854, 0.289, -0.1029, 0.1532, 0.4874, -0.4026, 0.0857, -0.1123, -0.2626, 0.2579, -0.1442, -0.0954
0.0164, 0.2621, -0.0344, 0.035, 1, 0, -0.4001, 0.138, 0.1144, -0.2606, -0.3028, 0.1721, -0.2118, 0.1577, -0.1675, 0.1551, -0.1144, -0.1871, -0.1336, -0.2621, 0.3851, -0.0591, -0.049, 0.0833, -0.0816, 0.2673, -0.0987, 0.1346, 0.3759, 0.1346
-0.3932, -0.0655, -0.0344, -0.14, 0, 1, 0.0546, 0.2365, -0.1307, 0.1117, -0.2187, 0.0765, 0.0235, 0.2562, -0.1675, 0.4137, 0.2125, -0.1871, 0.0891, 0.2294, 0.035, -0.2562, -0.049, 0.1667, -0.3266, -0.0891, 0.148, -0.1178, 0.1307, -0.3701
-0.1287, -0.4862, -0.03, -0.1413, -0.4001, 0.0546, 1, -0.3312, -0.4708, 0.4428, 0.3964, -0.2461, -0.1335, 0.1161, 0.3412, 0.1166, 0.2924, 0.1893, 0.0292, 0.2181, -0.3323, -0.0086, -0.2033, -0.0364, 0.1782, -0.4666, 0.2548, -0.1211, -0.3317, -0.1211
-0.0058, 0.1879, -0.0691, -0.0538, 0.138, 0.2365, -0.3312, 1, 0.1237, -0.0947, -0.2805, 0.0407, -0.2031, 0.1655, -0.2047, 0.3323, 0.2629, -0.3058, -0.0316, -0.0911, 0.0497, -0.049, 0.1237, 0.0394, -0.1448, 0.2423, -0.179, 0.181, 0.3595, -0.1174
0.0835, 0.3245, 0.0944, 0.0584, 0.1144, -0.1307, -0.4708, 0.1237, 1, -0.2519, -0.3398, 0.0712, 0.1892, -0.2203, 0.1132, -0.24, -0.0385, -0.0534, 0.3451, -0.1639, 0.4874, -0.0696, 0.0385, 0.1961, 0.0801, 0.594, -0.1968, -0.2375, 0.2019, 0.0924
-0.2726, -0.1811, 0.1498, -0.2111, -0.2606, 0.1117, 0.4428, -0.0947, -0.2519, 1, 0.3701, -0.2263, 0.1078, -0.1255, -0.0395, 0.0558, -0.0219, 0.2546, 0.1343, 0.1811, -0.4066, -0.2047, -0.2519, 0.0186, 0.3192, -0.1094, 0.1176, 0.0056, -0.2957, -0.1822
-0.0215, -0.1868, 0.1492, 0.0071, -0.3028, -0.2187, 0.3964, -0.2805, -0.3398, 0.3701, 1, -0.1389, -0.3159, -0.3163, -0.0996, -0.3079, -0.0726, 0.2713, -0.0045, 0.1042, -0.4346, -0.0816, -0.0924, -0.2187, 0.3708, -0.3327, 0.1959, 0.1036, -0.2375, 0.1036
0.0451, 0.327, -0.4496, -0.0843, 0.1721, 0.0765, -0.2461, 0.0407, 0.0712, -0.2263, -0.1389, 1, 0.0918, -0.0407, -0.0128, 0.0909, 0.0225, 0.1288, -0.138, -0.1391, 0.2168, -0.0724, -0.21, -0.1147, -0.1873, 0.1635, 0.0679, -0.1505, 0.1162, 0.2354
-0.2059, 0.1411, 0.1408, -0.0939, -0.2118, 0.0235, -0.1335, -0.2031, 0.1892, 0.1078, -0.3159, 0.0918, 1, -0.2143, -0.1551, 0.0462, -0.0738, -0.0624, 0.2956, 0.0902, 0.1532, -0.2031, 0.0738, 0.1412, 0.0576, 0.1132, -0.1068, -0.1591, -0.0738, 0.0784
-0.3817, -0.3817, -0.1342, -0.1532, 0.1577, 0.2562, 0.1161, 0.1655, -0.2203, -0.1255, -0.3163, -0.0407, -0.2143, 1, 0.0947, 0.2793, 0.4136, -0.2977, 0.0316, -0.1027, 0.0538, 0.2821, -0.1237, 0.2562, -0.2414, -0.2423, 0.0817, -0.181, 0.2203, -0.0816
0.3678, -0.2726, -0.2342, -0.1134, -0.1675, -0.1675, 0.3412, -0.2047, 0.1132, -0.0395, -0.0996, -0.0128, -0.1551, 0.0947, 1, 0.0558, -0.0219, 0.2546, 0.0099, -0.0018, -0.1134, 0.3456, -0.1606, -0.1675, -0.0456, -0.0099, 0.1176, 0.0056, -0.2957, 0.1935
