1, -0.0417, -0.1021, 0.1147, 0.1465, 0.3632, 0.1667, -0.0602, -0.3844, 0.2722, 0.1598, -0.4357, -0.4677, 0.4677, -0.0292, 0.0292, 0.0292, -0.1737, 0.0602, -0.5528, 0.0516, 0.1084, -0.0292, 0.1598, -0.068, 0.25, NaN, 0.1465, 0.1884, -0.3632, -0.0516, 0.2303, -0.1021, -0.0516, 0.0754, 0.0292, 0.0891, -0.0956, -0.1465, 0.0516, 0.068, -0.14, NaN, 0.0824, -0.2607, 0.0292, -0.2212, 0.1884, 0.0824, -0.0516, -0.0602, 0.0824, 0.2303, 0.0824, -0.0292, 0.5528, NaN, -0.3632, NaN, -0.0602, 0.1147, -0.0292, NaN, 0.0292, 0.3273, -0.0602, -0.3632, -0.3844, 0.5059, -1, 0.0754, -0.1336, 0.6922, 0.0292, 0.0602, -0.1021, -0.068, -0.4677, -0.0824, NaN
-0.0417, 1, -0.1021, -0.1243, 0.1465, 0.1243, -0.0417, -0.0602, -0.138, -0.1531, -0.0505, -0.17, 0.0891, 0.1893, -0.0292, 0.0292, 0.0292, 0.0331, -0.316, -0.2387, 0.0516, 0.1084, -0.0292, -0.0505, -0.068, 0.0417, NaN, 0.1465, -0.2212, 0.1147, -0.0516, 0.0247, 0.1531, -0.0516, -0.2387, 0.0292, 0.0891, 0.17, 0.0689, 0.0516, 0.068, -0.14, NaN, -0.2118, -0.2607, 0.0292, -0.0164, 0.1884, 0.0824, -0.0516, -0.0602, 0.0824, 0.0247, 0.0824, -0.0292, -0.0754, NaN, 0.1147, NaN, 0.316, 0.1147, -0.0292, NaN, 0.0292, -0.1273, -0.0602, 0.1147, -0.138, -0.0824, 0.0417, 0.0754, -0.1336, -0.0602, 0.0292, 0.0602, -0.1021, 0.2722, -0.1893, -0.0824, NaN
-0.1021, -0.1021, 1, -0.1873, -0.0633, -0.1639, 0.1021, -0.1474, 0.1448, 0.25, -0.2266, -0.1562, 0.0818, -0.2182, 0.2857, 0.0714, 0.0714, 0.081, 0.1474, 0.1846, 0.1263, 0.1448, -0.0714, -0.1236, -0.1667, 0.2041, NaN, -0.0633, -0.3411, 0.1639, 0.0842, -0.0403, -0.25, 0.0842, 0.0308, 0.0714, -0.1909, 0.1562, 0.2744, 0.1263, 0, -0.1286, NaN, -0.0865, 0.2884, 0.0714, 0.0602, 0.0602, -0.3747, -0.1263, 0.0369, -0.3747, -0.141, -0.2306, -0.0714, -0.0308, NaN, 0.0468, NaN, -0.1474, -0.0702, -0.0714, NaN, 0.0714, -0.2004, 0.0369, 0.0468, -0.0966, -0.0576, 0.1021, 0.1846, 0.2182, 0.2212, 0.0714, 0.1474, 0, -0.1667, 0.2182, 0.0865, NaN
0.1147, -0.1243, -0.1873, 1, -0.1068, 0.0965, 0.2103, -0.0069, 0.0407, -0.0663, 0.3319, -0.0195, -0.2453, 0.1175, 0.0803, -0.0803, -0.0803, -0.2808, 0.1795, -0.0634, -0.142, -0.0724, 0.0803, 0.1389, 0.0312, 0.2677, NaN, -0.1068, 0.233, -0.2061, -0.2524, -0.1623, -0.0702, -0.0552, -0.0634, -0.0803, 0.2657, 0.0195, -0.1898, -0.142, 0.1249, 0.0843, NaN, 0.0432, -0.1505, -0.0803, 0.1391, -0.0489, 0.1781, -0.0552, -0.0069, 0.3131, 0.1208, -0.0918, 0.0803, 0.2075, NaN, -0.2061, NaN, -0.1795, -0.2061, -0.2542, NaN, -0.0803, 0.0375, -0.1795, -0.0965, 0.0407, -0.0432, -0.1147, -0.0634, -0.1431, -0.0069, 0.2542, 0.1795, 0.281, 0.0312, -0.2453, 0.0918, NaN
0.1465, 0.1465, -0.0633, -0.1068, 1, -0.0909, -0.1551, 0.2117, -0.1773, -0.3413, 0.134, -0.1165, -0.1981, -0.0322, -0.199, 0.199, 0.199, -0.5013, -0.2117, -0.0052, -0.0036, 0.3323, 0.1025, -0.127, 0.2392, 0.2413, NaN, -0.2478, 0.1847, -0.0079, 0.0036, -0.0442, -0.1689, 0.1813, 0.1247, 0.199, -0.0829, 0.2264, 0.1586, -0.0036, 0.0422, 0.3113, NaN, -0.1679, 0.134, 0.199, 0.1, -0.2389, -0.1679, -0.1742, 0.2117, 0.0754, -0.2994, -0.0462, 0.1025, 0.0052, NaN, -0.2056, NaN, -0.0996, 0.4864, 0.1025, NaN, -0.1025, -0.1166, -0.0996, 0.1898, 0.1284, -0.1971, -0.1465, -0.265, -0.3593, 0.2117, -0.1025, 0.0996, -0.4855, -0.0422, 0.0322, -0.0754, NaN
0.3632, 0.1243, -0.1639, 0.0965, -0.0909, 1, 0.1721, -0.1657, -0.1537, 0.2615, -0.3319, -0.4681, -0.2657, 0.2657, -0.0803, 0.0803, 0.0803, -0.1936, -0.1795, -0.3689, -0.2524, 0.0724, -0.0803, 0.1505, -0.0312, 0.4015, NaN, 0.0079, -0.0451, -0.2325, -0.142, -0.0264, -0.0468, 0.0552, -0.2248, -0.2542, 0.1175, -0.0195, -0.0079, -0.0552, 0.0312, -0.2851, NaN, -0.0432, -0.0425, -0.2542, 0.0489, 0.0489, 0.0918, 0.0552, -0.1657, 0.0918, 0.1623, 0.0918, -0.0803, 0.3689, NaN, -0.2325, NaN, 0.3521, 0.0965, 0.2542, NaN, 0.0803, 0.171, 0.1795, -0.1228, -0.2668, 0.3131, -0.3632, 0.2075, -0.1635, 0.3521, 0.0803, 0.1657, -0.0468, -0.0312, -0.5212, 0.0432, NaN
0.1667, -0.0417, 0.1021, 0.2103, -0.1551, 0.1721, 1, -0.0602, 0.0591, -0.068, -0.0505, -0.17, 0.0891, 0.0223, -0.175, -0.1166, 0.175, 0.0331, 0.2107, -0.0503, 0.1375, 0.1577, -0.175, -0.3869, -0.1361, 0.1667, NaN, -0.2413, 0.0655, 0.2103, -0.1375, -0.3454, -0.2041, 0.0344, -0.3015, -0.1166, -0.1336, 0.17, 0.1551, 0.3094, 0.1361, -0.0525, NaN, -0.0941, 0.286, -0.1166, -0.0164, -0.1802, -0.2118, -0.1375, -0.2107, -0.2118, -0.0164, 0.1412, -0.175, 0.1759, NaN, 0.0191, NaN, -0.0602, 0.1147, -0.175, NaN, -0.1166, 0.1455, -0.0602, 0.0191, -0.2365, 0.0941, -0.1667, -0.0503, 0, 0.2408, 0.175, 0.0602, 0, -0.2722, -0.0223, 0.2118, NaN
-0.0602, -0.0602, -0.1474, -0.0069, 0.2117, -0.1657, -0.0602, 1, 0.1566, -0.0676, 0.079, 0.1382, 0.1287, 0.0724, -0.0421, 0.0421, 0.0421, -0.2509, -0.1848, 0.1089, 0.0745, -0.0214, -0.0421, -0.2248, -0.0983, -0.2408, NaN, -0.2552, 0.1242, 0.1657, 0.2359, -0.1129, 0.0369, -0.0745, 0.1089, 0.0421, 0.1287, 0.4375, -0.2117, 0.0745, -0.1474, 0.2718, NaN, 0.119, 0.079, 0.0421, 0.2722, -0.1716, 0.119, -0.0745, 0.1848, 0.119, -0.1129, 0.119, -0.0421, 0.118, NaN, -0.0069, NaN, -0.087, -0.0069, -0.0421, NaN, 0.0421, -0.1839, 0.1848, -0.0069, 0.1566, -0.119, 0.0602, -0.5717, -0.0322, -0.087, 0.0421, 0.087, -0.1474, 0.1474, 0.1287, 0.0935, NaN
-0.3844, -0.138, 0.1448, 0.0407, -0.1773, -0.1537, 0.0591, 0.1566, 1, -0.004, -0.2168, 0.2539, 0.5584, -0.295, 0.0759, -0.0759, -0.0759, 0.1585, -0.1566, 0.3982, -0.1342, -0.049, 0.0759, -0.4158, 0.177, -0.1577, NaN, -0.2793, -0.1996, 0.4929, 0.1342, -0.1128, 0.1448, -0.0691, 0.101, 0.269, -0.2318, 0.1232, 0.1773, 0.2724, -0.0161, -0.1532, NaN, -0.2143, 0.181, 0.269, 0.2848, -0.2964, 0.064, -0.0691, -0.0214, 0.3423, -0.3074, -0.0751, -0.269, -0.3982, NaN, 0.3798, NaN, -0.1993, -0.1854, 0.0759, NaN, -0.0759, -0.314, 0.1566, 0.0407, 0.3007, -0.064, 0.3844, -0.0475, 0.3477, -0.3773, -0.0759, 0.0214, 0.0241, 0.0161, 0.295, 0.2143, NaN
0.2722, -0.1531, 0.25, -0.0663, -0.3413, 0.2615, -0.068, -0.0676, -0.004, 1, -0.1854, -0.0824, -0.0136, 0.0136, 0.1905, 0.1071, -0.1905, 0.206, 0.0676, -0.1077, 0.1895, -0.4064, 0.1905, 0.2438, 0.0278, -0.017, NaN, 0.2744, -0.311, -0.0663, -0.014, 0.5104, 0.3542, -0.014, 0.277, -0.1905, -0.1273, -0.026, -0.0985, 0.014, -0.0278, -0.3359, NaN, 0.0624, -0.2713, -0.1905, -0.2274, 0.3578, -0.0576, 0.1614, -0.2212, -0.0576, 0.4264, 0.0624, -0.1071, 0.3641, NaN, 0.0312, NaN, 0.2396, -0.359, 0.1905, NaN, 0.1071, -0.0965, 0.086, -0.5541, -0.1046, 0.1777, -0.2722, 0.1487, 0.3273, 0.3932, 0.1071, 0.0676, 0.3542, 0.1667, -0.0136, 0.0576, NaN
