1, -0.0642, 0.1801, -0.3524, -0.529, -0.2871, 0.2203, -0.0415, -0.0148, -0.2044, -0.0175, 0.1687, -0.1141, -0.2378, 0.1968, -0.0801, -0.0219, 0.098, -0.4413, 0.1987, -0.0175, -0.0225, -0.2202, 0.5304, 0.2359, 0.0271, -0.3181, 0.0065, 0.21, 0.0415
-0.0642, 1, 0.2004, -0.0375, 0.2548, -0.1938, 0.2237, 0.0051, 0.0932, 0.1381, -0.0923, -0.0108, -0.3056, 0.1287, -0.2836, 0.1782, -0.065, 0.4476, -0.2182, 0.2033, 0.0292, 0.3504, -0.4677, -0.0037, 0.0923, -0.6366, 0.1287, -0.1011, 0.2753, 0.2516
0.1801, 0.2004, 1, -0.0702, -0.1612, -0.2619, 0.4587, 0.0576, -0.1846, 0.0684, 0.0546, 0.1823, -0.3118, -0.4615, -0.2619, 0.4, -0.1596, 0.1689, -0.2041, -0.02, -0.2182, 0.4215, -0.0417, 0.1667, -0.0546, -0.1448, -0.2608, -0.2229, -0.0702, -0.2017
-0.3524, -0.0375, -0.0702, 1, 0.1623, 0.1623, -0.1537, 0.0432, -0.3689, 0.094, 0.1175, -0.3757, 0.2461, 0.3307, -0.1208, 0.0937, 0.3075, -0.3875, 0.1721, -0.165, 0.2453, -0.0132, 0.2615, -0.3239, -0.1175, -0.0407, 0.2368, 0.0987, -0.2061, -0.3131
-0.529, 0.2548, -0.1612, 0.1623, 1, 0.1883, -0.2101, 0.1068, -0.1686, 0.2094, 0.3869, -0.3069, 0.0144, 0.2522, -0.2175, 0.1612, 0.1176, -0.0442, 0.3125, -0.2065, 0.1671, 0.0264, -0.0772, -0.413, 0.0528, -0.0156, 0.1714, -0.2253, -0.0264, -0.1068
-0.2871, -0.1938, -0.2619, 0.1623, 0.1883, 1, -0.0156, -0.0093, -0.1686, -0.4336, 0.0571, -0.3069, 0.3733, 0.0905, -0.1364, -0.2417, 0.0257, -0.4695, 0.3125, -0.2871, 0.0571, -0.4453, 0.5104, 0.0907, -0.0571, 0.179, 0.3331, 0.1012, -0.2151, -0.2229
0.2203, 0.2237, 0.4587, -0.1537, -0.2101, -0.0156, 1, 0.0751, -0.0475, -0.1255, -0.2318, 0.3306, -0.1161, -0.2964, -0.3074, 0.338, -0.1255, 0.1284, -0.3351, 0.1237, -0.2318, 0.2668, -0.1046, 0.2977, -0.295, -0.2821, -0.0058, -0.2563, -0.0407, -0.2143
-0.0415, 0.0051, 0.0576, 0.0432, 0.1068, -0.0093, 0.0751, 1, 0.149, 0.1551, 0.0189, 0.3433, -0.1335, -0.2059, -0.2415, 0.0576, -0.1078, 0.0462, -0.0235, -0.0415, 0.1761, -0.0432, -0.1825, 0.0576, -0.0189, 0.0751, -0.0902, -0.007, -0.0918, -0.0033
-0.0148, 0.0932, -0.1846, -0.3689, -0.1686, -0.1686, -0.0475, 0.149, 1, 0.0786, -0.1612, 0.4339, -0.2303, -0.2173, 0.2033, -0.1231, -0.202, 0.3846, 0.0754, -0.0148, -0.1612, -0.2075, -0.2359, 0.0205, -0.1746, -0.1961, 0.0296, 0.0599, 0.0634, 0.5605
-0.2044, 0.1381, 0.0684, 0.094, 0.2094, -0.4336, -0.1255, 0.1551, 0.0786, 1, -0.1144, 0.1349, -0.0366, -0.0018, 0.0257, 0.0456, -0.1435, 0.2329, 0.0186, 0.0694, 0.1343, 0.2263, -0.3496, -0.1596, -0.1343, -0.0154, -0.2763, -0.0499, 0.3075, 0.2392
-0.0175, -0.0923, 0.0546, 0.1175, 0.3869, 0.0571, -0.2318, 0.0189, -0.1612, -0.1144, 1, -0.1503, -0.0292, -0.0744, -0.1627, 0.2182, 0.2587, -0.1981, 0.2004, -0.2359, 0.1071, -0.1175, -0.0136, -0.3546, 0.0417, 0.0316, 0.2539, -0.1503, -0.138, -0.1761
