model, repeats, problem, problem size, best_value, best_time, best_iteration, best_ffe
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 30, 30, 0, 1, 63, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 40, 40, 0.0009837, 1, 42, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 50, 50, 0, 1, 52, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 6, 132, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0259989, 614, 27597, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 19, 0.1380125, 984, 83640, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 27, 0.1069903, 345, 43125, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 36, 0.3719823, 696, 114840, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 44, 0.0770037, 94, 19270, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0090067, 240, 10767, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0189882, 131, 11135, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.0310002, 97, 12125, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 18, 0.3780038, 659, 108735, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 22, 0.4339996, 528, 108240, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 25, 1, 0.0079995, 39, 4017, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 49, 1, 0.2050002, 253, 50803, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 100, 0.988235473632813, 1.8329969, 557, 225585, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 484, 0.929611206054688, 43.1983417, 574, 1114134, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 10, 1, 0.0019927, 40, 1767, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 50, 0.99383544921875, 0.2930514, 272, 55760, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 100, 0.945159912109375, 2.5870107, 690, 279450, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 200, 0.904296875, 4.8850006, 337, 271285, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 5, 5, 0, 1, 7, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 10, 10, 0, 1, 12, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 20, 20, 0, 1, 22, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 30, 30, 0, 1, 32, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 40, 40, 0, 1, 42, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 50, 50, 0.0009926, 1, 52, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 15, 357, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0139989, 312, 14007, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0, 6, 510, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 27, 0.001, 4, 500, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 35, 0.0019592, 3, 495, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 44, 0.3260066, 384, 78720, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0080015, 185, 8292, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0009945, 6, 510, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.0019924, 4, 500, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0.0020003, 3, 495, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.0490114, 60, 12300, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 25, 1, 0, 1, 27, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 49, 1, 0.26399, 327, 65577, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 100, 0.988235473632813, 3.1170025, 941, 381105, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 484, 0.924758911132813, 54.9883523, 732, 1420812, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 10, 1, 0.0020009, 53, 2352, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 50, 0.95892333984375, 0.2669995, 260, 53300, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 100, 0.94561767578125, 3.5260071, 933, 377865, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 200, 0.910964965820313, 2.2690127, 155, 124775, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 5, 5, 0, 1, 7, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 10, 10, 0, 1, 12, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 20, 20, 0, 1, 22, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 30, 30, 0, 1, 32, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 40, 40, 0.0009987, 1, 83, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 50, 50, 0, 1, 103, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0.0010017, 42, 1032, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 9, 0, 11, 495, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.0009983, 7, 595, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 27, 0.014003, 43, 5375, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 35, 0.0099917, 18, 2970, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 45, 0.5209978, 641, 131405, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0130135, 325, 14592, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0279849, 196, 16660, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.0429752, 138, 17250, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0.0630111, 118, 19470, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.080001, 99, 20295, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 25, 1, 0.0059825, 25, 2547, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 49, 1, 0.1339999, 166, 33316, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 100, 0.988235473632813, 1.3390306, 401, 162405, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 484, 0.924758911132813, 51.8029587, 686, 1331526, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 10, 1, 0, 15, 642, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 50, 0.96905517578125, 0.8140115, 852, 174660, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 100, 0.9482421875, 3.7000002, 996, 403380, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 200, 0.90802001953125, 3.4030002, 232, 186760, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 5, 5, 0, 1, 13, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 10, 10, 0, 1, 12, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 20, 20, 0, 1, 43, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 30, 30, 0.0009989, 1, 63, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 40, 40, 0, 1, 83, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 50, 50, 0, 1, 103, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0.0009981, 8, 182, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0040001, 106, 4737, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 19, 0.1339973, 902, 76670, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 27, 0.1670019, 534, 66750, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 36, 0.473006, 885, 146025, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 45, 0.7669937, 893, 183065, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0039999, 105, 4692, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0039999, 29, 2465, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.1100001, 370, 46250, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0.0490011, 92, 15180, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.0389926, 49, 10045, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 25, 1, 0.0009999, 1, 53, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 49, 1, 0.108992, 136, 27236, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 100, 0.988235473632813, 1.9869987, 614, 248670, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 484, 0.924758911132813, 17.1116252, 228, 442548, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 10, 1, 0.0019999, 37, 1632, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 50, 0.995513916015625, 0.7480024, 793, 162565, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 100, 0.944580078125, 0.7599905, 208, 84240, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 200, 0.90240478515625, 0.9410119, 65, 52325, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 5, 5, 0, 1, 13, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 10, 10, 0, 1, 23, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 20, 20, 0, 1, 43, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 30, 30, 0, 1, 63, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 40, 40, 0, 1, 83, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 50, 50, 0, 1, 52, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 11, 257, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0070005, 161, 7212, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.0049987, 33, 2805, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 28, 0.1200005, 391, 48875, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 35, 0.1530007, 293, 48345, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 45, 0.3220485, 396, 81180, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0069977, 161, 7212, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0480098, 326, 27710, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.01, 34, 4250, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0.0139998, 26, 4290, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.1310089, 161, 33005, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 25, 1, 0.0009998, 6, 578, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 49, 1, 0.3050058, 381, 76481, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 100, 1, 1.8360107, 569, 230243, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 484, 0.929611206054688, 47.1713704, 615, 1193715, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 10, 1, 0.0010095, 12, 507, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 50, 0.970794677734375, 0.9559901, 966, 198030, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 100, 0.9464111328125, 2.041, 556, 225180, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 200, 0.918655395507813, 11.3930075, 786, 632730, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 5, 5, 0, 1, 13, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 10, 10, 0, 1, 23, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 20, 20, 0, 1, 22, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 30, 30, 0, 1, 63, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 40, 40, 0.0009988, 1, 83, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 50, 50, 0, 1, 103, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 26, 632, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0109996, 238, 10677, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.0029997, 22, 1870, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 27, 0.2130038, 708, 88500, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 35, 0.208987, 395, 65175, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 44, 0.33899, 416, 85280, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0189924, 467, 20982, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0079998, 54, 4590, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.0189939, 65, 8125, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0.0670003, 129, 21285, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.0200254, 24, 4920, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 25, 1, 0, 1, 105, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 49, 1, 0.0760099, 97, 19397, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 100, 0.976470947265625, 0.1790005, 55, 22275, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 484, 0.932037353515625, 53.1337778, 719, 1395579, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 10, 1, 0, 7, 293, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 50, 0.99383544921875, 0.9399972, 857, 175685, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 100, 0.932037353515625, 3.7990042, 968, 392040, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 200, 0.915740966796875, 4.697999, 302, 243110, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 5, 5, 0, 1, 7, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 10, 10, 0, 1, 12, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 20, 20, 0, 1, 43, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 30, 30, 0, 1, 32, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 40, 40, 0.0009998, 1, 42, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 50, 50, 0, 1, 103, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 5, 107, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.002998, 63, 2802, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 19, 0.1040105, 710, 60350, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 27, 0.0179959, 59, 7375, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 35, 0.039976, 76, 12540, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 45, 0.0170051, 21, 4305, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 4, 0, 1, 45, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0119971, 89, 7565, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.0749994, 227, 28375, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0.0420035, 76, 12540, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.0169992, 21, 4305, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 25, 1, 0.0009996, 6, 604, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 49, 1, 0.1449937, 178, 35678, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 100, 0.976470947265625, 0.9610005, 291, 117855, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 484, 0.922332763671875, 41.9833428, 547, 1061727, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 10, 1, 0.0020003, 39, 1722, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 50, 0.977890014648438, 0.6650017, 696, 142680, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 100, 0.941390991210938, 2.7160007, 707, 286335, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 200, 0.916839599609375, 0.4169917, 26, 20930, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 5, 5, 0, 1, 13, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 10, 10, 0, 1, 23, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 20, 20, 0, 1, 43, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 30, 30, 0, 1, 32, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 40, 40, 0, 1, 42, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 50, 50, 0, 1, 103, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0.0009999, 11, 257, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0019986, 54, 2397, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 19, 0.0460063, 298, 25330, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 27, 0.1159999, 371, 46375, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 35, 0.0370278, 70, 11550, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 44, 0.3060021, 374, 76670, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0229981, 526, 23637, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0340004, 208, 17680, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 14, 0.1470092, 470, 58750, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 18, 0.3320146, 580, 95700, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.0159867, 17, 3485, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 25, 1, 0.0039995, 16, 1628, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 49, 1, 0.1789948, 200, 40100, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 100, 0.988235473632813, 2.8780089, 854, 345870, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 484, 0.924758911132813, 0.9809922, 13, 25233, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 10, 1, 0.0009752, 38, 1677, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 50, 0.96856689453125, 0.0629926, 65, 13325, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 100, 0.941146850585938, 2.9949999, 812, 328860, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 200, 0.911224365234375, 14.047003, 962, 774410, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 5, 5, 0, 1, 13, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 10, 10, 0, 1, 23, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 20, 20, 0, 1, 43, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 30, 30, 0, 1, 63, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 40, 40, 0, 1, 42, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 50, 50, 0.0010055, 1, 103, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 9, 207, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0179943, 422, 18957, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 19, 0.0590105, 409, 34765, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 28, 0.0380001, 125, 15625, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 36, 0.248991, 459, 75735, 
BinaryGreedyRSOptimizer, 4, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 43, 0.0610003, 75, 15375, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0020142, 47, 2082, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0069856, 51, 4335, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.0109981, 34, 4250, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0.0089961, 17, 2805, 
BinaryGreedyRSOptimizer, 4, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.0280053, 35, 7175, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 25, 1, 0.003, 15, 1497, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 49, 1, 0.0610016, 75, 15025, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 100, 0.988235473632813, 2.3990007, 709, 287145, 
BinaryGreedyRSOptimizer, 4, CBinaryIsingSpinGlassEvaluation, 484, 0.929611206054688, 8.0400003, 106, 205746, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 10, 1, 0.000996, 23, 1002, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 50, 0.977523803710938, 0.5620093, 557, 114185, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 100, 0.94622802734375, 3.6800159, 954, 386370, 
BinaryGreedyRSOptimizer, 4, CBinaryNKLandscapesEvaluation, 200, 0.924468994140625, 14.1977902, 944, 759920, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 5, 5, 0, 1, 7, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 10, 10, 0, 1, 12, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 20, 20, 0, 1, 22, 
BinaryGreedyRSOptimizer, 4, CBinaryOneMaxEvaluation, 30, 30, 0, 1, 32, 
