GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0, 0, 136795, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 18, 0, 0, 135878, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 60, 27, 0.0059997, 2, 135433, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 80, 36, 0.0009999, 0, 135449, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 100, 45, 0.0239742, 6, 135516, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 3, 3, 0, 0, 300, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 6, 6, 0, 3, 517, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 12, 12, 0.0030006, 13, 3010, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 18, 18, 0.0239986, 103, 17826, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 24, 24, 0.0550027, 177, 55331, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 30, 0.3420644, 789, 146432, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0.0010345, 1, 339, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0880853, 706, 60770, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 20, 0.2371643, 959, 203506, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 29, 0.0729993, 186, 176289, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 35, 0.162034, 258, 178500, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 41, 0.0699791, 79, 171939, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 9, 0.0009996, 3, 173187, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.0109971, 44, 172326, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 36, 0.1620018, 262, 178637, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 60, 54, 0.9500395, 790, 195775, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 80, 71, 0.9490014, 487, 185549, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 100, 88, 2.7849995, 937, 200549, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 19, 0.0109926, 44, 172326, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 38, 0.0589264, 94, 172970, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 80, 75, 0.9379427, 480, 185269, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 120, 111, 1.9415836, 459, 184272, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 160, 148, 9.0260618, 946, 200891, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 200, 186, 7.6938713, 593, 188759, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 5, 2.5, 0, 0, 300, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0019973, 4, 1028, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 15, 7.5, 0.0050023, 14, 2734, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 10, 0.0049969, 12, 12920, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 25, 12.5, 0.0449978, 104, 22125, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0820016, 577, 74211, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 8, 0, 0, 170848, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 12, 0.0019853, 2, 170096, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 16, 0.0020016, 2, 169877, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 20, 0.0049993, 3, 169372, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 15, 6, 0, 0, 171505, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 12, 0, 0, 170035, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 45, 18, 0.0010295, 0, 169525, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 60, 24, 0, 0, 169101, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 75, 30, 0.0009998, 1, 169070, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0, 0, 170848, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 18, 0, 0, 169813, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 60, 27, 0.0009996, 1, 169135, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 80, 36, 0.0100004, 3, 169278, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 100, 45, 0.0390424, 11, 169350, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 3, 3, 0, 0, 350, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 6, 6, 0, 0, 567, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 12, 12, 0.0059979, 24, 3904, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 18, 18, 0.0130033, 55, 19778, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 24, 24, 0.121032, 394, 68725, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 30, 0.1059655, 250, 154863, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 0, 389, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0029995, 16, 61366, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 19, 0.0759984, 314, 214235, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 28, 0.3380185, 777, 229857, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 39, 0.4990177, 630, 224631, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 45, 0.4111154, 413, 216870, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 9, 0.0009997, 5, 207725, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.0080097, 25, 205795, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 36, 0.0629998, 81, 206148, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 60, 54, 1.362237, 991, 236179, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 80, 70, 0.6870011, 292, 212807, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 100, 89, 2.2610023, 689, 225994, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 19, 0.0080191, 25, 205795, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 38, 0.0584967, 85, 206274, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 80, 74, 0.6590394, 318, 213629, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 120, 111, 1.1969796, 255, 211169, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 160, 146, 6.8177839, 901, 233245, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 200, 187, 5.1210039, 455, 217793, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 5, 2.5, 0.0010002, 0, 350, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0009991, 5, 1235, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 15, 7.5, 0.0019996, 9, 3062, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 10, 0.0090018, 33, 14105, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 25, 12.5, 0.0640008, 170, 27869, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0209951, 146, 79330, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 8, 0, 0, 204942, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0, 0, 203640, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 16, 0.0010163, 1, 203479, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 20, 0.0030007, 2, 203111, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 15, 6, 0.0009999, 0, 205711, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 12, 0, 0, 203640, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 45, 18, 0, 0, 203272, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 60, 24, 0, 1, 202967, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 75, 30, 0.0070009, 2, 202890, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0, 0, 204942, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 18, 0, 0, 203451, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 60, 27, 0.0040011, 2, 203003, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 80, 36, 0.0079991, 2, 203082, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 100, 45, 0.0300033, 8, 203049, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 3, 3, 0, 0, 400, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 6, 6, 0, 0, 617, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 12, 12, 0.0090015, 53, 5766, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 18, 18, 0.0189988, 86, 22694, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 24, 24, 0.1019996, 323, 79682, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 29, 0.0609999, 158, 160274, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 0, 439, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0229666, 188, 67852, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 20, 0.0890022, 353, 249527, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 27, 0.2019994, 513, 254880, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 38, 0.516, 832, 265480, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 44, 0.6819984, 769, 262694, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 9, 0, 1, 242225, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.0060003, 19, 239618, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 36, 0.0700318, 100, 240619, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 60, 54, 0.8970366, 778, 262696, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 80, 70, 0.3380019, 187, 243066, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 100, 87, 1.5149972, 515, 254004, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 19, 0.0050009, 19, 239618, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 38, 0.0290001, 48, 238877, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 80, 75, 0.3440029, 176, 242719, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 120, 111, 1.1669991, 281, 246058, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 160, 147, 5.3750668, 703, 260334, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 200, 182, 3.5219999, 304, 246376, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 5, 2.5, 0.0009984, 0, 400, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0009996, 4, 1429, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 15, 7.5, 0.0009995, 6, 3340, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 10, 0.0140603, 53, 15925, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 25, 12.5, 0.0069975, 20, 28593, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0890003, 703, 103531, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 8, 0, 0, 238968, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 12, 0.0010027, 1, 237423, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 16, 0.0039975, 4, 237388, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 20, 0.001028, 0, 236776, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 15, 6, 0, 0, 239833, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 12, 0, 0, 237388, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 45, 18, 0.0010138, 0, 237036, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 60, 24, 0, 1, 236558, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 75, 30, 0.0069166, 2, 236773, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0, 0, 238968, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 18, 0, 0, 237259, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 60, 27, 0.0050024, 2, 236591, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 80, 36, 0.0120002, 4, 236877, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 100, 45, 0.0229976, 6, 236834, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 3, 3, 0, 0, 450, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 6, 6, 0.0009664, 1, 703, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 12, 12, 0.0040026, 21, 6551, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 18, 18, 0.0089952, 41, 24163, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 24, 24, 0.0440044, 133, 84268, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 30, 0.0500002, 117, 193003, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 0, 489, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0020271, 19, 68569, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 19, 0.0899734, 360, 261836, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 27, 0.2589874, 599, 291732, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 36, 0.4049999, 646, 292937, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 43, 0.7940008, 899, 300941, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 9, 0.0009519, 3, 276829, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.0050588, 20, 273902, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 37, 0.3950039, 618, 291992, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 60, 54, 1.1800188, 990, 303603, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 80, 70, 1.7869821, 937, 302017, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 100, 88, 0.4269772, 142, 275156, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 19, 0.005021, 20, 273902, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 38, 0.2587806, 425, 285457, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 80, 74, 0.6309981, 318, 281201, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 120, 113, 2.3371305, 560, 289042, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 160, 148, 3.4840067, 455, 285664, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 200, 181, 4.9510116, 431, 284344, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 5, 2.5, 0, 0, 450, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0009983, 3, 1580, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 15, 7.5, 0.0029996, 13, 3841, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 10, 0.0060227, 24, 16810, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 25, 12.5, 0.0219987, 60, 30689, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 4, 0, 0, 103581, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 8, 0, 0, 273201, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 12, 0, 0, 271480, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0.0063907, 7, 271417, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 20, 0.0039992, 2, 270671, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 15, 6, 0, 0, 274029, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 12, 0.001043, 0, 271480, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 45, 18, 0.0009262, 1, 270944, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 60, 24, 0.0009516, 0, 270211, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 75, 30, 0.0089679, 3, 270584, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0, 0, 273201, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 18, 0, 0, 271186, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 60, 27, 0.0050008, 3, 270315, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 80, 36, 0.0099713, 3, 270650, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 100, 45, 0.0200691, 5, 270564, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 3, 3, 0, 0, 500, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 6, 6, 0.0008916, 0, 753, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 12, 12, 0.0029985, 20, 7303, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 18, 18, 0.0299988, 127, 28604, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 24, 24, 0.0610013, 199, 91100, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 30, 0.1730032, 413, 207108, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0.001, 0, 539, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0329972, 211, 75911, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 19, 0.1630129, 625, 304976, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 27, 0.2010033, 466, 321324, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 34, 0.5370399, 860, 334175, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 44, 0.4490047, 492, 321066, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 9, 0.001, 1, 311280, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.0090399, 36, 308575, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 36, 0.0620484, 97, 308377, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 60, 53, 0.1490389, 131, 308455, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 80, 71, 0.4700006, 232, 311983, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 100, 87, 0.7189999, 237, 312005, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 19, 0.0100227, 36, 308575, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 38, 0.1750002, 251, 313539, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 80, 75, 0.6799731, 347, 315858, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 120, 110, 2.8049687, 685, 326934, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 160, 149, 7.5839996, 999, 337563, 
GAWithDSM, DSMCrossover, CBinaryStandardDeceptiveConcatenationEvaluation, 200, 183, 9.9166732, 869, 332585, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 5, 2.5, 0, 0, 500, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0, 1, 1664, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 15, 7.5, 0.0010003, 6, 4099, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 10, 0.0100009, 37, 18134, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 25, 12.5, 0.0150009, 38, 32043, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0660189, 513, 155862, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 8, 0, 0, 307339, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.3070093, 738, 330543, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 16, 0.0020184, 2, 305087, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 20, 0.0169886, 16, 304965, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 15, 6, 0, 0, 308162, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 12, 0, 0, 305448, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 45, 18, 0.0010045, 0, 304679, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 60, 24, 0.0009994, 0, 303985, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 75, 30, 0.0010007, 1, 304189, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0, 0, 307339, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 18, 0, 0, 305016, 
GAWithDSM, DSMCrossover, CBinaryBimodalDeceptiveConcatenationEvaluation, 60, 27, 0.0010001, 1, 304019, 
