model, mutation_adaptation, igniting_coef, temp_drop_coef, start_temp, problem, problem size, best_value, best_time, best_iteration, best_ffe
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 10, -44.7729858278236, 0.0019988, 953, 954, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 25, -156.670095584698, 0.0030122, 998, 999, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 50, -345.064460622651, 0.0079872, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 75, -652.14864365728, 0.01, 997, 998, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 2, -4.44089209850063E-16, 0.0009999, 865, 866, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 5, -2.88657986402541E-14, 0, 979, 980, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 10, -2.57992755702989, 0.0009999, 885, 886, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 25, -4.50893727864888, 0.0050075, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 50, -6.64777976580183, 0.0079958, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 75, -7.41457944960704, 0.0119984, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 2, -3.23568132364395E-34, 0, 983, 984, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 5, -1.61326978272277E-26, 0.0010083, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 10, -3.08689487404747E-12, 0.001999, 991, 992, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 25, -72.5720671115403, 0.0029993, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 50, -262.460222583309, 0.003992, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 75, -1681.89068686463, 0.007003, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 2, -3.23568132364395E-33, 0, 983, 984, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 5, -1.61326978272277E-25, 0.0010168, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 10, -3.08689487404747E-11, 0.0009832, 991, 992, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 25, -725.720671115403, 0.0030058, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 50, -2624.60222583309, 0.0049993, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 75, -16818.9068686463, 0.0069995, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 2, -4.02182411814154E-36, 0.0010055, 974, 975, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 5, -143.406533239991, 0.0010136, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 10, -1187.64459917026, 0.0009781, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 25, -2115.41323010277, 0.002006, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 50, -4587.61775899882, 0.004001, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 75, -8203.95101721124, 0.0070014, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 2, -5.27685181806631E-35, 0, 984, 985, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 5, -2.72179040604539E-28, 0.0009983, 983, 984, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 10, -16, 0, 130, 131, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 25, -552, 0.001019, 159, 160, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 50, -2588, 0.001999, 179, 180, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 75, -4412, 0.002025, 194, 195, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 2, -1.98991811418658, 0.0010047, 653, 654, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 5, -7.95966741892726, 0, 742, 743, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 10, -42.782950670073, 0.0019961, 998, 999, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 25, -118.018056876362, 0.0029966, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 50, -282.284529951494, 0.0059937, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 75, -612.882957915165, 0.0090135, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 2, -4.44089209850063E-16, 0, 907, 908, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 5, -1.07025499573865E-13, 0.0009905, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 10, -2.31684879184989, 0.0020062, 998, 999, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 25, -4.78199517901717, 0.0029919, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 50, -6.47260731881742, 0.0060044, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 75, -8.06115620794751, 0.0090054, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 2, -6.02390078796619E-34, 0.0009995, 997, 998, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 5, -1.22600045525184E-25, 0, 997, 998, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 10, -1.18873896282068E-11, 0.0009995, 996, 997, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 25, -48.2849862849704, 0.0029993, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 50, -731.884463678028, 0.0050003, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 75, -1632.29514231883, 0.0059996, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 2, -6.02390078796619E-33, 0, 997, 998, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 5, -1.22600045525184E-24, 0.0009861, 997, 998, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 10, -1.18873896282068E-10, 0.0009998, 996, 997, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 25, -482.849862849704, 0.002, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 50, -7318.84463678028, 0.0050001, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 75, -16322.9514231883, 0.006, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 2, -1.93206509695098E-34, 0.0009999, 957, 958, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 5, -148.242249264513, 0, 998, 999, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 10, -929.422629505263, 0.002, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 25, -2316.41566021667, 0.0020014, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 50, -6783.68878808629, 0.0050003, 998, 999, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 75, -9200.96663631639, 0.0069985, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 2, -5.05752643548356E-36, 0, 989, 990, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 5, -4, 0, 118, 119, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 10, -24, 0, 125, 126, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 25, -860, 0.0010001, 155, 156, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 50, -2048, 0.0009997, 164, 165, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 75, -4356, 0.0020014, 153, 154, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 2, -4.97479024764738, 0, 618, 619, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 5, -27.8587373641238, 0.0010005, 639, 640, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 10, -35.8184047830512, 0.0010526, 956, 957, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 25, -118.34552927635, 0.0039464, 997, 998, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 50, -310.721521478974, 0.0070105, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 75, -512.720277059851, 0.0099902, 998, 999, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 2, -4.44089209850063E-16, 0.0010003, 878, 879, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 5, -1.64622363310311, 0, 678, 679, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 10, -4.29844050148849, 0.0020057, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 25, -6.88092669002221, 0.0029868, 998, 999, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 50, -7.2954736129787, 0.007003, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 75, -7.76206827103563, 0.0100068, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 2, -7.38690442793456E-36, 0, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 5, -3.98329051868147E-28, 0.0010036, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 10, -6.40488415880145E-11, 0.001009, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 25, -155.170000814057, 0.0029909, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 50, -610.958603375146, 0.005008, 998, 999, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 75, -653.049947367901, 0.00699, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 2, -7.38690442793456E-35, 0, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 5, -3.98329051868147E-27, 0.001002, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 10, -6.40488415880145E-10, 0.0009971, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 25, -1551.70000814057, 0.0029988, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 50, -6109.58603375146, 0.005, 998, 999, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 75, -6530.49947367901, 0.0069998, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 2, -1.21428637180818E-34, 0, 996, 997, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 5, -107.581987569247, 0.001, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 10, -702.723445406078, 0.0010003, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 25, -2788.49204769295, 0.0029996, 998, 999, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 50, -5847.54708366599, 0.0040004, 998, 999, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 75, -8914.95782358264, 0.0069994, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 2, -4.95000157808931E-35, 0.0010002, 997, 998, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 5, -8, 0, 83, 84, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 10, -20, 0, 153, 154, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 25, -540, 0.001, 149, 150, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 50, -2372, 0.0009993, 160, 161, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 75, -3984, 0.0019999, 197, 198, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 2, 0, 0, 536, 537, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 5, -28.8536762245026, 0.0009974, 663, 664, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 10, -9.94958553311677, 0.0020016, 997, 998, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 25, -176.281043957684, 0.0040056, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 50, -464.533336308887, 0.0069986, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 75, -682.792570626987, 0.010001, 998, 999, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 2, -4.44089209850063E-16, 0, 867, 868, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 5, -1.64622363310311, 0.001, 802, 803, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 10, -2.01331523625581, 0.0009989, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 25, -6.2388220674796, 0.003994, 995, 996, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 50, -5.93417488752196, 0.0060085, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealAckleyEvaluation, 75, -7.68177515115374, 0.0099976, 996, 997, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 2, -7.63881210649772E-36, 0, 993, 994, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 5, -4.55243211715831E-27, 0, 997, 998, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 10, -0.000252509835089681, 0.0010138, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 25, -208.518202337178, 0.002994, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 50, -166.990967060715, 0.0040024, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphereEvaluation, 75, -1747.00745270492, 0.0070042, 997, 998, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 2, -7.63881210649772E-35, 0, 993, 994, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 5, -4.55243211715831E-26, 0.0010272, 997, 998, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 10, -0.00252509835089681, 0.0009582, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 25, -2085.18202337178, 0.0030103, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 50, -1669.90967060715, 0.0049991, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealSphere10Evaluation, 75, -17470.0745270492, 0.0070025, 997, 998, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 2, -2.4102713161282E-35, 0, 996, 997, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 5, -251.065536952332, 0.0010023, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 10, -1435.955486597, 0.000986, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 25, -3975.08850381724, 0.0020207, 998, 999, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 50, -6303.29236167634, 0.0049857, 1000, 1001, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealEllipsoidEvaluation, 75, -8974.15065286534, 0.0059963, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 2, -5.65217389243073E-34, 0, 988, 989, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 5, -4, 0.0010181, 132, 133, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 10, -48, 0.0009941, 148, 149, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 25, -664, 0, 144, 145, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 50, -2400, 0.0010105, 200, 201, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealStep2SphereEvaluation, 75, -4020, 0.0009992, 174, 175, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 2, -0.99495905709329, 0, 558, 559, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 5, -10.944539552388, 0.0009852, 640, 641, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 10, -76.6112090172197, 0.000999, 954, 955, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 25, -135.396668374058, 0.0040166, 999, 1000, 
RealEvolutionStrategy11, RealIgnitingSimAnnMutationAdaptation, 1.1, 0.05, 1000, CRealRastriginEvaluation, 50, -413.588296779788, 0.005984, 999, 1000, 
